anime_id,type,episodes,source,rating,start_year,start_season,demographics
39049,ona,11,Non-Original,pg_13,2020,spring,None
19759,special,1,Non-Original,pg_13,2013,fall,Shounen
5030,tv,12,Non-Original,pg_13,2009,winter,None
1091,movie,1,original,pg_13,1981,summer,None
38990,ona,10,Non-Original,r,2020,summer,None
40483,tv,12,Non-Original,pg_13,2020,winter,None
20359,ona,1,Non-Original,pg_13,2013,summer,Shounen
15927,special,1,Non-Original,pg_13,2012,summer,None
158,tv,13,Non-Original,pg_13,2004,winter,Shoujo
650,ova,3,Non-Original,pg_13,1995,fall,Seinen
2618,tv,26,Non-Original,pg_13,1978,fall,None
48755,ova,2,Non-Original,rx,2021,summer,None
16123,tv,13,Non-Original,pg_13,2014,winter,None
5521,ova,1,Non-Original,pg_13,2009,winter,None
17739,ova,2,Non-Original,pg_13,2013,fall,Seinen
33286,ova,8,Non-Original,r+,2016,fall,None
44037,tv,13,Non-Original,pg_13,2021,fall,None
429,ova,1,original,pg,2005,fall,Shoujo
36565,tv,25,Non-Original,pg_13,2018,spring,Shounen
13267,ova,3,Non-Original,pg_13,2012,summer,Shounen
7870,special,6,Non-Original,pg_13,2010,spring,None
14027,ova,1,Non-Original,r+,2012,summer,None
398,ova,2,Non-Original,pg_13,2005,summer,None
8457,ova,3,Non-Original,pg_13,2010,fall,Shounen
49357,ona,9,Non-Original,pg_13,2021,summer,None
9563,special,2,Non-Original,pg_13,2010,fall,Seinen
35484,tv,13,Non-Original,pg_13,2017,fall,None
11697,tv,37,Non-Original,pg_13,2012,winter,Shounen
4039,tv,50,Non-Original,r+,2008,spring,Seinen
37981,movie,1,Non-Original,pg_13,2019,spring,Seinen
11077,special,3,Non-Original,r,2011,summer,Seinen
30711,movie,1,original,r+,2016,winter,None
1211,movie,1,original,pg_13,1995,fall,None
3165,special,2,Non-Original,pg_13,2007,fall,Seinen
49483,special,8,Non-Original,pg_13,2021,summer,None
34549,special,2,original,pg_13,2017,winter,None
13093,ova,1,Non-Original,pg_13,2012,summer,Seinen
15439,ova,1,original,pg_13,2012,fall,None
10536,special,3,Non-Original,pg_13,2011,spring,Shoujo
34350,tv,12,Non-Original,pg_13,2017,spring,Seinen
10456,tv,13,Non-Original,pg_13,2011,fall,None
34420,ona,24,Non-Original,pg_13,2018,spring,None
36923,special,1,Non-Original,pg_13,2018,winter,Shounen
21431,tv,13,Non-Original,r+,2014,spring,Seinen
5042,ova,12,Non-Original,r+,2008,fall,Seinen
5233,tv,13,Non-Original,pg_13,2009,winter,None
32566,ova,1,Non-Original,r,2015,fall,None
2321,ova,7,Non-Original,pg_13,1992,summer,Shounen
31378,ova,1,Non-Original,r,2016,spring,Shounen
2562,tv,22,Non-Original,pg_13,2007,fall,None
3392,special,1,Non-Original,g,2007,winter,Shoujo
2225,tv,52,Non-Original,pg,1974,winter,None
529,tv,13,Non-Original,r,2002,summer,None
41590,movie,1,Non-Original,g,2019,fall,None
28299,ova,1,Non-Original,pg_13,2015,spring,Shoujo
13117,movie,1,Non-Original,pg_13,2013,summer,Josei
38733,special,1,Non-Original,pg_13,2018,fall,Shounen
40206,special,1,Non-Original,pg_13,2019,summer,None
45489,ona,10,Non-Original,pg_13,2021,fall,None
3965,special,1,Non-Original,g,2008,winter,Josei
30344,tv,12,Non-Original,pg_13,2015,summer,None
39710,tv,12,Non-Original,pg_13,2020,spring,Seinen
20973,tv,12,original,pg_13,2014,winter,None
2144,movie,1,Non-Original,pg_13,2006,summer,Shounen
21437,tv,13,original,pg_13,2014,winter,None
340,tv,26,Non-Original,pg_13,2004,spring,Shounen
254,ova,6,Non-Original,pg_13,2002,summer,None
4618,tv,12,Non-Original,pg_13,2009,winter,None
48,tv,26,original,pg_13,2002,spring,None
49521,ova,1,Non-Original,pg_13,2022,winter,Seinen
30363,tv,10,Non-Original,pg_13,2015,fall,None
84,ova,13,original,pg_13,1991,spring,None
32086,movie,1,Non-Original,pg_13,2017,spring,Seinen
41312,tv,12,Non-Original,pg_13,2020,fall,None
40429,movie,1,Non-Original,pg_13,2021,winter,Shoujo
34280,tv,12,Non-Original,pg_13,2017,summer,None
1008,ova,2,Non-Original,pg_13,1994,fall,Shounen
32924,tv,12,Non-Original,pg_13,2017,winter,Seinen
12753,tv,25,original,pg_13,2012,spring,Shounen
10447,tv,26,original,pg_13,2012,winter,None
21563,tv,12,Non-Original,pg_13,2014,spring,Shoujo
350,tv,51,original,g,1999,winter,None
37440,movie,1,original,r,2019,winter,None
521,tv,52,Non-Original,pg,2003,spring,Shoujo
593,tv,26,original,pg_13,1999,fall,None
35082,movie,1,Non-Original,pg_13,2017,summer,None
10497,special,4,Non-Original,pg_13,2011,winter,None
1072,ova,5,original,r+,2002,winter,None
34825,tv,12,Non-Original,pg_13,2017,summer,Seinen
50248,tv,13,original,pg_13,2022,spring,None
11827,ova,6,Non-Original,rx,2012,winter,None
7748,ova,1,Non-Original,rx,2010,summer,None
15061,tv,178,original,pg,2012,fall,Shoujo
36548,tv,12,Non-Original,r,2018,winter,Seinen
28617,tv,12,original,pg_13,2015,spring,None
39761,movie,1,Non-Original,r+,2020,winter,None
11237,special,2,Non-Original,pg_13,2011,fall,Seinen
40814,movie,1,Non-Original,r,2021,winter,Shounen
35321,ova,1,Non-Original,pg_13,2017,summer,Shounen
41833,tv,12,Non-Original,pg_13,2021,fall,Shounen
104,tv,24,Non-Original,r,2000,spring,Shoujo
1491,tv,113,Non-Original,g,1978,fall,None
1090,movie,1,original,pg_13,1981,winter,None
5005,tv,26,Non-Original,pg_13,2008,fall,Seinen
45577,tv,13,Non-Original,pg_13,2021,summer,None
3594,tv,26,Non-Original,pg_13,2009,spring,None
936,movie,1,Non-Original,pg_13,2005,summer,Shounen
2993,tv,13,Non-Original,r+,2008,winter,Shounen
33605,ona,20,Non-Original,pg_13,2016,spring,None
31756,special,1,Non-Original,r,2015,fall,Shounen
32553,ova,2,Non-Original,pg_13,2016,winter,Shounen
738,tv,102,Non-Original,pg_13,2005,spring,Shounen
2499,movie,1,Non-Original,pg_13,1995,summer,Shounen
9213,ova,1,original,g,2009,fall,None
11021,tv,24,Non-Original,r+,2012,summer,None
10500,movie,1,original,g,2011,winter,None
11889,special,1,Non-Original,pg_13,2012,spring,None
31588,tv,25,Non-Original,pg_13,2016,fall,Seinen
36793,tv,12,Non-Original,pg_13,2018,spring,Shoujo
49361,special,1,Non-Original,r,2021,fall,None
31229,tv,12,Non-Original,r,2016,summer,Josei
33157,special,7,Non-Original,pg_13,2016,spring,None
33034,movie,1,Non-Original,pg_13,2016,fall,Seinen
3549,tv,26,Non-Original,pg_13,2008,spring,Shounen
48468,ova,2,Non-Original,rx,2021,spring,None
2768,Non-Original,1,Non-Original,g,2007,fall,None
879,tv,26,original,pg_13,2006,spring,None
8630,tv,12,Non-Original,pg_13,2011,spring,None
32051,special,1,Non-Original,pg_13,2015,fall,Shounen
13119,movie,1,Non-Original,pg_13,2014,winter,Josei
9355,special,1,Non-Original,r+,2010,summer,None
110,tv,52,Non-Original,pg_13,1997,spring,Shounen
6050,ova,4,Non-Original,pg_13,2009,summer,Shounen
37447,tv,36,Non-Original,pg_13,2018,fall,Shounen
24625,tv,25,original,g,2014,fall,None
341,tv,25,Non-Original,pg_13,2002,fall,Shounen
1078,movie,1,Non-Original,g,2000,summer,Shoujo
33478,tv,12,Non-Original,pg_13,2017,fall,Shounen
18499,ova,3,Non-Original,pg_13,2013,fall,Shounen
9367,tv,12,Non-Original,r+,2011,winter,Seinen
6164,tv,11,Non-Original,pg_13,2009,summer,None
37579,tv,12,Non-Original,pg_13,2018,fall,None
130,tv,25,Non-Original,pg_13,2003,fall,Josei
9120,special,1,Non-Original,pg_13,2010,fall,Shounen
34376,movie,1,Non-Original,pg_13,2017,summer,None
1241,ova,1,original,r,2005,fall,None
2238,ova,3,Non-Original,r,2007,winter,None
34881,tv,12,Non-Original,pg_13,2017,summer,Shounen
369,tv,12,Non-Original,r+,2000,winter,None
38201,movie,1,Non-Original,r,2019,winter,None
10884,tv,12,Non-Original,pg_13,2012,spring,None
4134,special,1,Non-Original,pg_13,2008,winter,Shounen
975,ova,2,Non-Original,g,1998,spring,Seinen
7088,tv,12,Non-Original,r+,2010,spring,None
39753,movie,1,Non-Original,pg_13,2020,summer,Shoujo
100,tv,13,Non-Original,pg_13,2001,spring,Shoujo
11783,tv,13,original,pg_13,2012,summer,None
21867,special,1,Non-Original,pg_13,2014,fall,Shounen
33487,tv,12,Non-Original,pg_13,2017,winter,Shounen
11285,tv,8,Non-Original,pg_13,2012,winter,None
29785,tv,13,Non-Original,pg_13,2015,summer,Shounen
1372,tv,47,Non-Original,pg_13,1996,fall,Seinen
92,tv,39,original,pg_13,1996,spring,None
3667,tv,12,original,r+,2008,summer,None
890,tv,49,original,g,1997,winter,Shounen
48453,ona,13,Non-Original,pg_13,2021,fall,None
3545,tv,373,Non-Original,pg_13,1996,summer,None
24133,tv,12,Non-Original,r,2015,fall,None
24475,special,6,Non-Original,pg_13,2014,spring,Seinen
2680,special,5,Non-Original,pg_13,2006,fall,Shounen
6324,tv,12,Non-Original,r+,2010,winter,None
10418,ova,1,Non-Original,r,2011,fall,Shounen
54,movie,1,Non-Original,r,2004,spring,Shounen
14575,ova,1,Non-Original,pg_13,2012,fall,None
41762,tv,12,Non-Original,pg_13,2021,winter,Seinen
18677,tv,12,Non-Original,r+,2013,fall,None
41345,tv,13,Non-Original,r,2020,fall,None
21755,ova,10,Non-Original,pg_13,2014,fall,Shounen
4550,tv,13,Non-Original,pg_13,2008,fall,None
1709,special,1,Non-Original,pg,2000,fall,Kids
394,tv,12,Non-Original,pg_13,2003,fall,Seinen
1119,movie,1,Non-Original,pg,2001,summer,Kids
35672,tv,13,Non-Original,pg_13,2018,summer,None
1122,movie,1,Non-Original,pg,2004,summer,Kids
25341,ova,3,Non-Original,pg_13,2014,fall,Shounen
42498,ona,13,Non-Original,pg_13,2020,spring,None
33036,movie,1,Non-Original,pg_13,2016,fall,None
36963,ona,8,Non-Original,pg_13,2018,winter,None
36873,tv,10,Non-Original,r,2018,summer,Seinen
21881,tv,24,Non-Original,pg_13,2014,summer,None
33003,tv,12,Non-Original,r,2016,fall,None
23237,special,7,Non-Original,pg_13,2014,winter,None
1808,tv,26,Non-Original,pg_13,2007,spring,Shoujo
834,special,1,Non-Original,pg_13,2006,winter,Shounen
2623,movie,1,Non-Original,g,1997,winter,None
22663,tv,12,Non-Original,r,2015,winter,None
24919,movie,1,Non-Original,pg_13,2015,winter,Seinen
4028,tv,13,Non-Original,pg_13,2008,summer,None
41061,special,1,Non-Original,pg_13,2020,spring,None
17643,ova,1,Non-Original,pg_13,2013,summer,None
28539,movie,1,original,r+,2016,spring,None
31559,tv,12,Non-Original,pg_13,2016,winter,None
174,tv,24,Non-Original,r,2004,spring,Shounen
573,tv,25,original,pg_13,1996,fall,Shounen
21635,special,1,Non-Original,pg_13,2014,spring,None
42822,tv,12,Non-Original,pg_13,2021,winter,Shounen
30014,ona,26,Non-Original,pg_13,2015,fall,None
6974,tv,13,original,r,2010,summer,None
49438,tv,12,Non-Original,pg_13,2022,summer,None
40005,ona,12,Non-Original,pg_13,2020,spring,None
1238,special,1,Non-Original,pg_13,2003,fall,Shounen
6178,movie,1,Non-Original,pg,2009,summer,Kids
792,movie,1,Non-Original,pg_13,1992,summer,Shounen
2451,tv,31,Non-Original,r+,1982,fall,None
23447,special,1,original,pg_13,2014,summer,None
23587,tv,13,Non-Original,pg_13,2015,winter,None
243,tv,13,Non-Original,pg_13,2000,fall,Shoujo
1375,tv,40,Non-Original,g,1990,winter,Shoujo
28669,tv,50,original,g,2015,winter,Shoujo
35220,tv,26,Non-Original,pg_13,2017,summer,None
21829,ova,1,Non-Original,rx,2014,winter,None
5984,tv,11,Non-Original,pg_13,2009,spring,Josei
42668,tv,11,original,pg_13,2020,fall,None
14645,tv,13,Non-Original,pg_13,2012,fall,Shoujo
48761,tv,12,Non-Original,pg_13,2021,fall,None
24469,special,2,original,pg_13,2014,summer,None
13161,tv,12,Non-Original,r+,2012,summer,None
4188,ova,3,Non-Original,pg_13,2008,summer,Shounen
353,tv,51,original,g,2002,winter,Shoujo
732,movie,1,Non-Original,r+,1985,fall,None
2971,ova,5,Non-Original,pg_13,2007,fall,Shoujo
38027,special,1,original,pg_13,2018,spring,None
23233,tv,12,Non-Original,r+,2015,winter,None
10647,special,10,Non-Original,pg_13,2011,spring,Shounen
2498,movie,1,Non-Original,pg_13,1995,winter,Shounen
1140,movie,1,original,pg_13,2006,winter,None
8917,tv,26,Non-Original,pg_13,2012,winter,None
1674,tv,47,Non-Original,g,1994,fall,Shounen
24211,tv,13,Non-Original,pg_13,2014,fall,Josei
893,movie,1,Non-Original,pg_13,1996,winter,Shounen
276,tv,12,Non-Original,r+,2001,fall,None
157,tv,26,Non-Original,pg_13,2005,winter,Shounen
40024,movie,1,Non-Original,pg_13,2021,winter,Shoujo
3299,tv,12,Non-Original,pg_13,2008,winter,None
34962,movie,1,original,pg_13,2017,summer,None
40752,tv,12,Non-Original,pg_13,2021,spring,None
32355,ova,6,Non-Original,rx,2016,winter,None
10155,tv,13,original,pg_13,2011,spring,None
36466,movie,1,original,pg_13,2018,spring,None
11879,ova,2,Non-Original,rx,2011,fall,None
3231,tv,13,Non-Original,r,2008,winter,None
44586,movie,1,Non-Original,pg_13,2021,summer,Shounen
200,tv,50,Non-Original,pg_13,2002,spring,Shounen
1861,movie,1,Non-Original,pg_13,1994,summer,Shounen
32094,tv,12,Non-Original,pg_13,2016,winter,None
40504,tv,25,Non-Original,pg_13,2020,spring,Shounen
664,special,1,Non-Original,r,2005,winter,Shounen
31680,tv,10,Non-Original,pg_13,2016,spring,None
39764,movie,1,Non-Original,pg_13,2021,spring,Shounen
42497,ona,13,Non-Original,pg_13,2020,winter,None
38999,special,1,Non-Original,pg_13,2019,spring,None
37578,tv,12,original,pg_13,2018,summer,None
5751,ova,4,Non-Original,pg_13,2009,spring,Shounen
16157,tv,12,Non-Original,pg_13,2013,summer,None
19383,tv,13,original,pg_13,2013,summer,None
28607,ona,15,Non-Original,pg_13,2015,summer,None
33064,ova,26,original,pg_13,2017,winter,None
41848,ova,4,Non-Original,rx,2020,summer,None
35928,tv,12,Non-Original,r,2018,spring,Seinen
478,tv,26,original,pg_13,2005,spring,None
7337,movie,1,Non-Original,pg_13,2010,spring,None
36539,special,1,original,pg_13,2017,summer,None
3907,tv,52,Non-Original,pg_13,1994,spring,Shounen
42496,ona,13,Non-Original,pg_13,2019,fall,None
23227,ova,1,Non-Original,pg_13,2014,winter,Seinen
33004,special,35,Non-Original,pg,2016,spring,None
29027,ova,1,Non-Original,r+,2015,spring,None
11751,tv,13,original,pg_13,2012,winter,None
45425,tv,12,Non-Original,pg_13,2022,winter,None
335,tv,26,Non-Original,pg_13,2003,spring,Shounen
6951,movie,1,Non-Original,pg_13,2010,winter,Shounen
39477,special,7,Non-Original,g,2018,fall,Shounen
12673,special,1,Non-Original,pg_13,2012,summer,None
16890,tv,12,Non-Original,pg_13,2013,summer,Josei
19211,special,2,original,pg_13,2013,summer,None
12015,movie,1,original,pg_13,2012,summer,None
18411,tv,12,Non-Original,pg_13,2013,fall,Seinen
31404,tv,12,Non-Original,pg_13,2016,spring,None
1347,ova,8,original,r+,1987,winter,Shounen
30383,tv,13,original,pg_13,2015,summer,None
11313,ova,2,Non-Original,r+,2012,winter,Shounen
37517,tv,12,Non-Original,r,2018,summer,Shounen
48239,tv,12,Non-Original,pg_13,2022,winter,None
40230,tv,12,Non-Original,pg_13,2020,winter,None
10232,tv,12,original,g,2011,fall,None
37449,ova,10,Non-Original,r+,2018,fall,None
15731,tv,12,original,g,2013,summer,None
13335,movie,1,Non-Original,r,2012,fall,None
39014,movie,1,original,pg_13,2019,summer,None
42886,movie,12,Non-Original,r,2022,winter,None
5675,tv,26,original,pg_13,2009,spring,Shounen
13429,special,4,original,pg_13,2012,winter,None
38936,special,1,Non-Original,pg_13,2018,fall,None
9331,tv,13,Non-Original,pg_13,2011,winter,None
42395,tv,12,Non-Original,pg_13,2021,spring,None
32962,tv,12,Non-Original,pg_13,2016,fall,None
12375,ova,4,Non-Original,rx,2012,winter,None
15989,special,4,Non-Original,pg_13,2013,winter,None
33350,ona,24,Non-Original,pg_13,2016,spring,None
34375,movie,1,Non-Original,pg_13,2017,spring,None
1301,movie,1,Non-Original,pg_13,1979,summer,None
28149,ona,35,original,r+,2014,fall,None
455,tv,26,original,pg_13,2004,fall,None
34540,movie,1,Non-Original,pg,2017,summer,Kids
35159,ova,1,Non-Original,pg_13,2017,spring,None
1567,tv,43,Non-Original,g,1995,fall,Shoujo
815,movie,1,Non-Original,pg_13,2005,winter,Shounen
1650,tv,26,original,pg_13,1974,fall,None
40602,ona,12,Non-Original,r+,2020,winter,Shoujo
15591,ova,1,Non-Original,pg_13,2013,winter,Shounen
1829,movie,1,Non-Original,pg_13,2006,summer,None
33203,tv,12,Non-Original,pg_13,2017,spring,Shoujo
8995,ova,3,Non-Original,pg_13,2011,fall,None
1094,special,1,Non-Original,pg_13,2000,fall,Shounen
2030,tv,26,original,pg_13,2007,spring,None
37982,tv,12,Non-Original,r+,2019,winter,Shounen
9322,ova,4,Non-Original,rx,2010,fall,None
20479,ova,1,Non-Original,pg_13,2014,winter,None
4454,special,1,original,pg_13,2007,fall,None
13221,ova,2,Non-Original,rx,2012,spring,None
21511,tv,12,Non-Original,pg_13,2015,winter,None
35905,tv,12,Non-Original,pg_13,2018,winter,None
37682,movie,1,Non-Original,g,2018,summer,None
274,tv,24,original,r+,2002,fall,None
75,tv,25,original,pg_13,2004,summer,None
13349,tv,13,Non-Original,pg_13,2012,summer,Josei
49782,tv,12,Non-Original,pg_13,2022,summer,Seinen
22069,ova,1,Non-Original,rx,2014,winter,None
14123,ona,1,Non-Original,pg,2012,spring,Kids
325,tv,25,Non-Original,pg_13,2005,winter,Shoujo
2582,tv,52,original,pg_13,1983,spring,None
2004,tv,25,Non-Original,r,2002,fall,Seinen
37202,tv,21,Non-Original,pg_13,2018,fall,None
35834,tv,12,Non-Original,pg_13,2018,summer,None
1138,tv,52,Non-Original,pg,1999,summer,Shounen
1110,tv,39,Non-Original,pg,2004,spring,Shoujo
5065,special,1,Non-Original,r,2008,summer,None
38710,ova,3,Non-Original,r,2019,winter,Seinen
40854,ona,26,Non-Original,pg_13,2020,spring,None
1279,tv,39,Non-Original,pg_13,1982,spring,None
26165,tv,12,original,r,2015,winter,Seinen
16512,tv,13,Non-Original,r,2013,spring,None
51417,tv,13,original,pg_13,2022,summer,None
10507,tv,47,Non-Original,g,2011,spring,Shounen
351,tv,49,original,g,2000,winter,Shoujo
393,movie,1,original,pg_13,2000,spring,Shoujo
31754,special,1,Non-Original,pg_13,2015,fall,Shounen
29589,tv,24,Non-Original,pg_13,2015,spring,Shounen
1731,ova,4,Non-Original,pg_13,2007,spring,None
2450,movie,1,Non-Original,g,2001,spring,Seinen
4246,movie,1,original,pg_13,2009,spring,None
3918,ova,3,Non-Original,rx,2007,fall,None
4921,movie,1,Non-Original,g,1993,winter,None
2962,movie,2,original,pg,2000,summer,Kids
859,tv,48,original,pg,2006,spring,Shounen
20449,ova,1,Non-Original,pg_13,2014,fall,None
23249,movie,1,original,pg_13,2014,fall,None
37259,tv,13,Non-Original,pg_13,2018,summer,Seinen
22817,tv,25,Non-Original,r,2014,spring,Shounen
6064,special,24,Non-Original,pg_13,2007,summer,None
32015,ova,2,Non-Original,r,2016,spring,Seinen
33248,movie,1,original,pg_13,2018,summer,None
38198,ova,1,Non-Original,pg_13,2018,fall,Shounen
12669,special,6,Non-Original,pg_13,2012,spring,None
634,tv,13,Non-Original,r,2004,spring,Seinen
6758,tv,27,Non-Original,r,2009,fall,Seinen
2848,movie,1,original,pg,2007,summer,Shounen
49519,tv,13,Non-Original,pg_13,2022,winter,Seinen
8481,ova,3,Non-Original,pg_13,2010,spring,None
415,movie,1,Non-Original,g,1999,summer,None
11703,tv,13,Non-Original,r,2012,fall,Shounen
36144,tv,24,original,r,2017,fall,None
4038,tv,51,Non-Original,pg_13,2008,spring,Shounen
1860,tv,14,Non-Original,r,2007,winter,None
39539,tv,12,Non-Original,pg_13,2019,fall,Seinen
34465,ova,2,Non-Original,pg_13,2017,spring,Shounen
1278,special,1,Non-Original,pg_13,1995,fall,Shoujo
10469,special,1,Non-Original,r,2012,winter,Shounen
5597,tv,13,Non-Original,pg_13,2009,spring,None
41930,tv,12,original,pg_13,2020,fall,None
352,tv,50,original,g,2001,winter,Shoujo
814,movie,1,Non-Original,pg_13,2005,winter,Shounen
22877,tv,12,Non-Original,pg_13,2014,summer,None
17273,special,4,Non-Original,pg_13,2013,spring,None
31234,special,12,Non-Original,pg_13,2015,summer,Seinen
31138,special,8,Non-Original,pg_13,2015,summer,None
36950,ova,4,Non-Original,r+,2018,summer,Shounen
536,movie,1,Non-Original,pg_13,1995,summer,Shounen
2386,movie,1,Non-Original,pg_13,2002,winter,Shounen
3076,special,3,Non-Original,pg_13,1995,spring,Shoujo
35000,ova,1,Non-Original,r+,2017,fall,Shounen
36882,tv,13,Non-Original,pg_13,2019,summer,None
19653,special,1,Non-Original,r,2013,fall,None
405,movie,1,original,r,2000,fall,None
2020,special,1,Non-Original,pg_13,2005,fall,Shounen
49470,tv,12,Non-Original,pg_13,2022,summer,None
2828,tv,51,Non-Original,g,1977,fall,Kids
31645,special,1,Non-Original,pg_13,2016,summer,None
22689,ova,2,Non-Original,r,2014,summer,None
29,tv,26,Non-Original,pg_13,2004,fall,Seinen
144,tv,13,Non-Original,g,2002,winter,None
5279,special,1,Non-Original,r+,2009,winter,None
255,ova,7,Non-Original,pg_13,2003,fall,None
43690,ona,12,Non-Original,r,2021,winter,None
1237,special,1,Non-Original,pg_13,2003,spring,Shounen
1016,ova,2,Non-Original,r+,1993,spring,Shounen
36432,tv,26,Non-Original,pg_13,2018,fall,None
42205,tv,52,Non-Original,pg_13,2021,spring,Shounen
900,movie,1,Non-Original,pg_13,1992,summer,Shounen
29325,tv,10,Non-Original,r,2015,spring,None
428,ova,1,original,pg,2004,summer,Shoujo
9776,tv,12,Non-Original,pg_13,2011,spring,Seinen
33378,movie,1,Non-Original,pg_13,2017,fall,Shoujo
15537,ova,4,Non-Original,rx,2012,fall,None
6884,special,2,Non-Original,pg_13,2009,fall,None
36864,tv,25,Non-Original,pg_13,2018,spring,Josei
10999,movie,1,Non-Original,g,2011,fall,Shounen
2385,movie,1,Non-Original,pg_13,2001,winter,Shounen
22859,special,1,Non-Original,pg_13,2014,winter,None
1170,ova,3,Non-Original,pg_13,1996,summer,Shounen
36927,movie,1,Non-Original,pg,2018,summer,Kids
41053,special,6,Non-Original,r+,2020,spring,Seinen
169,tv,12,Non-Original,r,2003,fall,None
15651,tv,25,original,pg_13,2013,fall,Shounen
