anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,demographics,studios
245,Great Teacher Onizuka,tv,High,364906,finished_airing,43,Non-Original,734523,23555,r,True,1999,summer,Comedy,Shounen,Pierrot
5081,Bakemonogatari,tv,High,681135,finished_airing,15,Non-Original,1289959,46452,r,True,2009,summer,Mystery,None,Shaft
31240,Re:Zero kara Hajimeru Isekai Seikatsu,tv,High,1264633,finished_airing,25,Non-Original,1949028,61663,r,True,2016,spring,Drama,None,White Fox
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,movie,High,380542,finished_airing,1,Non-Original,597227,9227,pg_13,True,2019,spring,Drama,None,CloverWorks
1735,Naruto: Shippuuden,tv,High,1445838,finished_airing,500,Non-Original,2151550,98934,pg_13,True,2007,winter,Action,Shounen,Pierrot
38691,Dr. Stone,tv,High,891968,finished_airing,24,Non-Original,1469027,24380,pg_13,True,2019,summer,Adventure,Shounen,TMS Entertainment
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,tv,High,593681,finished_airing,11,Non-Original,970325,23516,r,True,2021,winter,Drama,None,Studio Bind
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,tv,High,952634,finished_airing,13,Non-Original,1488839,42100,pg_13,True,2018,fall,Comedy,None,CloverWorks
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,tv,High,892930,finished_airing,10,Non-Original,1331506,11352,pg_13,True,2017,winter,Adventure,None,Studio Deen
17074,Monogatari Series: Second Season,tv,High,330778,finished_airing,26,Non-Original,616225,22486,r,True,2013,summer,Comedy,None,Shaft
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,tv,High,542395,finished_airing,13,Non-Original,948527,10883,r,True,2020,summer,Drama,None,White Fox
40776,Haikyuu!! To the Top Part 2,tv,High,392171,finished_airing,12,Non-Original,669148,5577,pg_13,True,2020,fall,Sports,Shounen,Production I.G
19,Monster,tv,High,312652,finished_airing,74,Non-Original,873348,39677,r+,True,2004,spring,Drama,Seinen,Madhouse
10087,Fate/Zero,tv,High,788121,finished_airing,13,Non-Original,1367912,32207,r,True,2011,fall,Action,None,ufotable
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,tv,High,412212,finished_airing,12,Non-Original,717910,11214,r,True,2021,winter,Drama,None,White Fox
38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,movie,High,411562,finished_airing,1,Non-Original,651583,4363,pg_13,True,2019,summer,Adventure,None,J.C.Staff
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,tv,High,280251,finished_airing,13,Non-Original,594666,19952,pg_13,True,2022,spring,Comedy,Seinen,A-1 Pictures
30484,Steins;Gate 0,tv,High,369827,finished_airing,23,Non-Original,771198,10699,pg_13,True,2018,spring,Drama,None,White Fox
38883,Haikyuu!! To the Top,tv,High,484772,finished_airing,13,Non-Original,788356,4787,pg_13,True,2020,winter,Sports,Shounen,Production I.G
39551,Tensei shitara Slime Datta Ken 2nd Season,tv,High,426840,finished_airing,12,Non-Original,754114,9674,pg_13,True,2021,winter,Action,None,8bit
28701,Fate/stay night: Unlimited Blade Works 2nd Season,tv,High,512854,finished_airing,13,Non-Original,773763,8737,r,True,2015,spring,Action,None,ufotable
777,Hellsing Ultimate,ova,High,434095,finished_airing,10,Non-Original,829358,19580,r,True,2006,winter,Action,Seinen,Madhouse
578,Hotaru no Haka,movie,High,350851,finished_airing,1,Non-Original,585799,6871,pg_13,True,1988,spring,Drama,None,Studio Ghibli
523,Tonari no Totoro,movie,High,611158,finished_airing,1,original,936544,7268,g,True,1988,spring,Adventure,None,Studio Ghibli
38826,Tenki no Ko,movie,High,492483,finished_airing,1,original,818400,10743,pg_13,True,2019,summer,Drama,None,CoMix Wave Films
33486,Boku no Hero Academia 2nd Season,tv,High,1546612,finished_airing,25,Non-Original,2236970,17126,pg_13,True,2017,spring,Action,Shounen,Bones
48736,Sono Bisque Doll wa Koi wo Suru,tv,High,422042,finished_airing,12,Non-Original,721792,15834,pg_13,True,2022,winter,Romance,Seinen,CloverWorks
7311,Suzumiya Haruhi no Shoushitsu,movie,High,288983,finished_airing,1,Non-Original,564673,12682,pg_13,True,2010,winter,Mystery,None,Kyoto Animation
37105,Grand Blue,tv,High,353661,finished_airing,12,Non-Original,653905,16556,pg_13,True,2018,summer,Comedy,Seinen,Zero-G
437,Perfect Blue,movie,High,309029,finished_airing,1,Non-Original,578354,15358,r+,True,1998,winter,Avant Garde,None,Madhouse
28171,Shokugeki no Souma,tv,High,919553,finished_airing,24,Non-Original,1495603,23019,pg_13,True,2015,spring,Ecchi,Shounen,J.C.Staff
36649,Banana Fish,tv,High,314953,finished_airing,24,Non-Original,727669,26784,r,True,2018,summer,Action,Shoujo,MAPPA
10165,Nichijou,tv,High,328368,finished_airing,26,Non-Original,797187,21070,pg_13,True,2011,spring,Comedy,Shounen,Kyoto Animation
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,tv,High,618114,finished_airing,13,Non-Original,945667,15393,pg_13,True,2015,spring,Comedy,None,feel.
33,Kenpuu Denki Berserk,tv,High,293642,finished_airing,25,Non-Original,548529,22698,r+,True,1997,fall,Action,Seinen,OLM
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,movie,High,324483,finished_airing,1,Non-Original,540416,2415,pg_13,True,2013,spring,Drama,None,White Fox
42897,Horimiya,tv,High,635531,finished_airing,13,Non-Original,1060963,27799,pg_13,True,2021,winter,Romance,Shounen,CloverWorks
28223,Death Parade,tv,High,903941,finished_airing,12,original,1572091,25928,r,True,2015,winter,Drama,None,Madhouse
34612,Saiki Kusuo no Ψ-nan 2,tv,High,328735,finished_airing,24,Non-Original,549538,3882,pg_13,True,2018,winter,Comedy,Shounen,J.C.Staff
24415,Kuroko no Basket 3rd Season,tv,High,419131,finished_airing,25,Non-Original,675754,4824,pg_13,True,2015,winter,Sports,Shounen,Production I.G
2251,Baccano!,tv,High,357925,finished_airing,13,Non-Original,837465,22388,r,True,2007,summer,Action,None,Brain's Base
457,Mushishi,tv,High,255763,finished_airing,26,Non-Original,747783,24772,pg_13,True,2005,fall,Adventure,Seinen,Artland
30503,Noragami Aragoto,tv,High,821037,finished_airing,13,Non-Original,1323286,11160,pg_13,True,2015,fall,Action,Shounen,Bones
10408,Hotarubi no Mori e,movie,High,417524,finished_airing,1,Non-Original,740943,9598,g,True,2011,summer,Drama,Shoujo,Brain's Base
37520,Dororo,tv,High,528697,finished_airing,24,Non-Original,1031529,17245,r,True,2019,winter,Action,Shounen,Tezuka Productions
263,Hajime no Ippo,tv,High,241095,finished_airing,75,Non-Original,489353,17907,pg_13,True,2000,fall,Sports,Shounen,Madhouse
31758,Kizumonogatari III: Reiketsu-hen,movie,High,237725,finished_airing,1,Non-Original,408886,6822,r,True,2017,winter,Action,None,Shaft
28977,Gintama°,tv,High,218662,finished_airing,51,Non-Original,544926,14666,pg_13,True,2015,spring,Action,Shounen,Bandai Namco Pictures
30831,Kono Subarashii Sekai ni Shukufuku wo!,tv,High,1130918,finished_airing,10,Non-Original,1722350,41238,pg_13,True,2016,winter,Adventure,None,Studio Deen
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,tv,High,332259,finished_airing,12,Non-Original,615480,12672,pg_13,True,2020,summer,Comedy,None,feel.
16894,Kuroko no Basket 2nd Season,tv,High,488984,finished_airing,25,Non-Original,764345,4223,pg_13,True,2013,fall,Sports,Shounen,Production I.G
392,Yuu☆Yuu☆Hakusho,tv,High,296314,finished_airing,112,Non-Original,606555,20126,pg_13,True,1992,fall,Action,Shounen,Pierrot
22297,Fate/stay night: Unlimited Blade Works,tv,High,609722,finished_airing,12,Non-Original,958164,15296,r,True,2014,fall,Action,None,ufotable
19815,No Game No Life,tv,High,1412822,finished_airing,12,Non-Original,2176564,46424,pg_13,True,2014,spring,Comedy,None,Madhouse
813,Dragon Ball Z,tv,High,770597,finished_airing,291,Non-Original,1106679,33416,pg_13,True,1989,spring,Action,Shounen,Toei Animation
9969,Gintama',tv,High,210584,finished_airing,51,Non-Original,480198,7169,pg_13,True,2011,spring,Action,Shounen,Sunrise
4224,Toradora!,tv,High,1258209,finished_airing,25,Non-Original,1997587,53508,pg_13,True,2008,fall,Drama,None,J.C.Staff
22789,Barakamon,tv,High,313476,finished_airing,12,Non-Original,604204,12084,pg_13,True,2014,summer,Slice of Life,None,Kinema Citrus
853,Ouran Koukou Host Club,tv,High,622243,finished_airing,26,Non-Original,1020434,31232,pg_13,True,2006,spring,Comedy,Shoujo,Bones
31757,Kizumonogatari II: Nekketsu-hen,movie,High,240304,finished_airing,1,Non-Original,397737,2194,r,True,2016,summer,Action,None,Shaft
121,Fullmetal Alchemist,tv,High,836664,finished_airing,51,Non-Original,1362542,24723,r,True,2003,fall,Action,Shounen,Bones
37430,Tensei shitara Slime Datta Ken,tv,High,731368,finished_airing,24,Non-Original,1191306,24281,pg_13,True,2018,fall,Action,None,8bit
24833,Ansatsu Kyoushitsu,tv,High,1048111,finished_airing,22,Non-Original,1762851,27045,pg_13,True,2015,winter,Action,Shounen,Lerche
18115,Magi: The Kingdom of Magic,tv,High,422988,finished_airing,25,Non-Original,772775,7387,pg_13,True,2013,fall,Action,Shounen,A-1 Pictures
36456,Boku no Hero Academia 3rd Season,tv,High,1275636,finished_airing,25,Non-Original,1922920,12701,pg_13,True,2018,spring,Action,Shounen,Bones
33674,No Game No Life: Zero,movie,High,423040,finished_airing,1,Non-Original,778711,7252,pg_13,True,2017,summer,Drama,None,Madhouse
34572,Black Clover,tv,High,694772,finished_airing,170,Non-Original,1376433,38373,pg_13,True,2017,fall,Action,Shounen,Pierrot
25781,Shingeki no Kyojin: Kuinaki Sentaku,ova,High,271659,finished_airing,2,Non-Original,453625,1802,r,True,2014,fall,Action,Shoujo,Wit Studio
40834,Ousama Ranking,tv,High,220757,finished_airing,23,Non-Original,440471,9905,pg_13,True,2021,fall,Adventure,None,Wit Studio
11843,Danshi Koukousei no Nichijou,tv,High,378482,finished_airing,12,Non-Original,742809,13154,pg_13,True,2012,winter,Comedy,None,Sunrise
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,tv,High,314608,finished_airing,12,Non-Original,561696,9674,pg_13,True,2021,summer,Action,None,8bit
6547,Angel Beats!,tv,High,1196177,finished_airing,13,original,1916978,46382,pg_13,True,2010,spring,Drama,None,P.A. Works
41025,Fumetsu no Anata e,tv,High,281660,finished_airing,20,Non-Original,696162,11833,r,True,2021,spring,Adventure,Shounen,Brain's Base
6746,Durarara!!,tv,High,627194,finished_airing,24,Non-Original,1300721,29224,r,True,2010,winter,Action,None,Brain's Base
40852,Dr. Stone: Stone Wars,tv,High,461417,finished_airing,11,Non-Original,838826,6678,pg_13,True,2021,winter,Adventure,Shounen,TMS Entertainment
32867,Bungou Stray Dogs 2nd Season,tv,High,414572,finished_airing,12,Non-Original,716708,6203,r,True,2016,fall,Action,Seinen,Bones
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,tv,High,740326,finished_airing,24,Non-Original,1041019,19270,r,True,2014,spring,Action,Shounen,David Production
37987,Violet Evergarden Movie,movie,High,186938,finished_airing,1,Non-Original,455740,6979,pg_13,True,2020,summer,Drama,None,Kyoto Animation
32282,Shokugeki no Souma: Ni no Sara,tv,High,663653,finished_airing,13,Non-Original,1033547,3025,pg_13,True,2016,summer,Ecchi,Shounen,J.C.Staff
1210,NHK ni Youkoso!,tv,High,303004,finished_airing,24,Non-Original,658206,23719,r+,True,2006,summer,Comedy,None,Gonzo
13759,Sakura-sou no Pet na Kanojo,tv,High,656384,finished_airing,24,Non-Original,1143337,25736,pg_13,True,2012,fall,Drama,None,J.C.Staff
136,Hunter x Hunter,tv,High,259093,finished_airing,62,Non-Original,528146,9768,pg_13,True,1999,fall,Action,Shounen,Nippon Animation
49926,Kimetsu no Yaiba: Mugen Ressha-hen,tv,High,264094,finished_airing,7,Non-Original,458420,3175,r,True,2021,fall,Action,Shounen,ufotable
2966,Ookami to Koushinryou,tv,High,364426,finished_airing,13,Non-Original,748441,17069,pg_13,True,2008,winter,Adventure,None,Imagin
47,Akira,movie,High,447365,finished_airing,1,Non-Original,737903,11690,r+,True,1988,summer,Action,Seinen,Tokyo Movie Shinsha
31646,3-gatsu no Lion,tv,High,255006,finished_airing,22,Non-Original,612750,14334,pg_13,True,2016,fall,Drama,Seinen,Shaft
3784,Evangelion: 2.0 You Can (Not) Advance,movie,High,291210,finished_airing,1,original,476359,3175,pg_13,True,2009,summer,Action,None,Khara
35180,3-gatsu no Lion 2nd Season,tv,High,178863,finished_airing,22,Non-Original,356598,14296,pg_13,True,2017,fall,Drama,Seinen,Shaft
40417,Fruits Basket 2nd Season,tv,High,204869,finished_airing,25,Non-Original,411389,5179,pg_13,True,2020,spring,Drama,Shoujo,TMS Entertainment
42938,Fruits Basket: The Final,tv,High,175567,finished_airing,13,Non-Original,361617,16746,pg_13,True,2021,spring,Drama,Shoujo,TMS Entertainment
877,Nana,tv,High,213607,finished_airing,47,Non-Original,559062,23736,r+,True,2006,spring,Drama,Shoujo,Madhouse
39533,Given,tv,High,262025,finished_airing,11,Non-Original,477718,15196,pg_13,True,2019,summer,Boys Love,None,Lerche
43,Koukaku Kidoutai,movie,High,296516,finished_airing,1,Non-Original,561743,11339,r+,True,1995,fall,Action,Seinen,Production I.G
18679,Kill la Kill,tv,High,873337,finished_airing,24,original,1566415,35278,pg_13,True,2013,fall,Action,None,Trigger
23283,Zankyou no Terror,tv,High,558797,finished_airing,11,original,1039825,20365,r,True,2014,summer,Mystery,None,MAPPA
11771,Kuroko no Basket,tv,High,637670,finished_airing,25,Non-Original,1074843,19843,pg_13,True,2012,spring,Sports,Shounen,Production I.G
31181,Owarimonogatari,tv,High,214873,finished_airing,12,Non-Original,438654,2710,r,True,2015,fall,Comedy,None,Shaft
6,Trigun,tv,High,331631,finished_airing,26,Non-Original,668309,13471,pg_13,True,1998,spring,Action,Shounen,Madhouse
12189,Hyouka,tv,High,578520,finished_airing,22,Non-Original,1228519,25078,pg_13,True,2012,spring,Mystery,None,Kyoto Animation
5341,Ookami to Koushinryou II,tv,High,255770,finished_airing,12,Non-Original,453969,4119,pg_13,True,2009,summer,Adventure,None,Brain's Base
35247,Owarimonogatari 2nd Season,tv,High,171018,finished_airing,7,Non-Original,353322,8118,r,True,2017,summer,Comedy,None,Shaft
42249,Tokyo Revengers,tv,High,525296,finished_airing,24,Non-Original,973154,23222,r,True,2021,spring,Action,Shounen,LIDENFILMS
11597,Nisemonogatari,tv,High,404343,finished_airing,11,Non-Original,681833,3790,r,True,2012,winter,Comedy,None,Shaft
2236,Toki wo Kakeru Shoujo,movie,High,425124,finished_airing,1,Non-Original,730064,5553,g,True,2006,summer,Drama,None,Madhouse
38680,Fruits Basket 1st Season,tv,High,324547,finished_airing,25,Non-Original,684914,13232,pg_13,True,2019,spring,Drama,Shoujo,TMS Entertainment
10162,Usagi Drop,tv,High,227636,finished_airing,11,Non-Original,457521,5891,pg_13,True,2011,summer,Slice of Life,Josei,Production I.G
512,Majo no Takkyuubin,movie,High,326016,finished_airing,1,Non-Original,500994,4675,g,True,1989,summer,Adventure,None,Studio Ghibli
13125,Shinsekai yori,tv,High,260666,finished_airing,25,Non-Original,722097,21245,r,True,2012,fall,Drama,None,A-1 Pictures
35839,Sora yori mo Tooi Basho,tv,High,193075,finished_airing,13,original,444585,12800,pg_13,True,2018,winter,Adventure,None,Madhouse
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,movie,High,203795,finished_airing,1,original,341803,7858,pg_13,True,2013,fall,Drama,None,Shaft
10863,Steins;Gate: Oukoubakko no Poriomania,special,High,255948,finished_airing,1,Non-Original,403348,771,pg_13,True,2012,winter,Comedy,None,White Fox
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,movie,High,189605,finished_airing,1,Non-Original,329030,3242,r,True,2019,winter,Action,None,ufotable
20,Naruto,tv,High,1758570,finished_airing,220,Non-Original,2519711,70739,pg_13,True,2002,fall,Action,Shounen,Pierrot
513,Tenkuu no Shiro Laputa,movie,High,268969,finished_airing,1,original,426733,3680,pg,True,1986,summer,Adventure,None,Studio Ghibli
7791,K-On!!,tv,High,350149,finished_airing,26,Non-Original,628794,13710,pg_13,True,2010,spring,Comedy,None,Kyoto Animation
41457,86,tv,High,276188,finished_airing,11,Non-Original,552690,12529,r,True,2021,spring,Action,None,A-1 Pictures
35790,Tate no Yuusha no Nariagari,tv,High,854579,finished_airing,25,Non-Original,1361805,25359,pg_13,True,2019,winter,Action,None,Kinema Citrus
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,tv,High,767293,finished_airing,13,Non-Original,1275698,26613,pg_13,True,2013,spring,Comedy,None,Brain's Base
12365,Bakuman. 3rd Season,tv,High,182000,finished_airing,25,Non-Original,308471,2872,pg_13,True,2012,fall,Comedy,Shounen,J.C.Staff
40052,Great Pretender,tv,High,264717,finished_airing,23,original,546178,8687,r,True,2020,summer,Action,None,Wit Studio
39247,Kobayashi-san Chi no Maid Dragon S,tv,High,214601,finished_airing,12,Non-Original,456627,5588,pg_13,True,2021,summer,Fantasy,None,Kyoto Animation
48569,86 Part 2,tv,High,165939,finished_airing,12,Non-Original,327495,9444,r,True,2021,fall,Action,None,A-1 Pictures
46095,Vivy: Fluorite Eye's Song,tv,High,194817,finished_airing,13,original,432926,9021,r,True,2021,spring,Action,None,Wit Studio
7054,Kaichou wa Maid-sama!,tv,High,669964,finished_airing,26,Non-Original,1133426,21289,pg_13,True,2010,spring,Comedy,Shoujo,J.C.Staff
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,movie,High,199751,finished_airing,1,Non-Original,343553,1279,pg_13,True,2019,summer,Drama,None,Kyoto Animation
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,movie,High,166476,finished_airing,1,Non-Original,345093,2806,r,True,2020,winter,Adventure,None,Kinema Citrus
572,Kaze no Tani no Nausicaä,movie,High,209457,finished_airing,1,Non-Original,333422,4520,pg_13,True,1984,winter,Adventure,None,Topcraft
2167,Clannad,tv,High,709090,finished_airing,23,Non-Original,1307938,26551,pg_13,True,2007,fall,Drama,None,Kyoto Animation
20507,Noragami,tv,High,1163493,finished_airing,12,Non-Original,1955318,31302,pg_13,True,2014,winter,Action,Shounen,Bones
35788,Shokugeki no Souma: San no Sara,tv,High,538245,finished_airing,12,Non-Original,877272,2581,pg_13,True,2017,fall,Ecchi,Shounen,J.C.Staff
46102,Odd Taxi,tv,High,157433,finished_airing,13,original,321729,6644,pg_13,True,2021,spring,Mystery,None,OLM
15417,Gintama': Enchousen,tv,High,147163,finished_airing,13,Non-Original,285935,2813,pg_13,True,2012,fall,Action,Shounen,Sunrise
22135,Ping Pong the Animation,tv,High,162675,finished_airing,11,Non-Original,347071,14149,pg_13,True,2014,spring,Drama,Seinen,Tatsunoko Production
31964,Boku no Hero Academia,tv,High,1844412,finished_airing,13,Non-Original,2669344,51886,pg_13,True,2016,spring,Action,Shounen,Bones
7674,Bakuman.,tv,High,278617,finished_airing,25,Non-Original,576027,9111,pg_13,True,2010,fall,Comedy,Shounen,J.C.Staff
10030,Bakuman. 2nd Season,tv,High,199500,finished_airing,25,Non-Original,330455,1327,pg_13,True,2011,fall,Comedy,Shounen,J.C.Staff
5,Cowboy Bebop: Tengoku no Tobira,movie,High,194574,finished_airing,1,original,337836,1317,r,True,2001,summer,Action,None,Bones
39783,5-toubun no Hanayome ∬,tv,High,345131,finished_airing,12,Non-Original,580112,10723,pg_13,True,2021,winter,Comedy,Shounen,Bibury Animation Studios
38003,Bungou Stray Dogs 3rd Season,tv,High,263238,finished_airing,12,Non-Original,505340,4329,r,True,2019,spring,Action,Seinen,Bones
45,Rurouni Kenshin: Meiji Kenkaku Romantan,tv,High,221570,finished_airing,94,Non-Original,453834,9565,pg_13,True,1996,winter,Action,Shounen,Gallop
33206,Kobayashi-san Chi no Maid Dragon,tv,High,668680,finished_airing,13,Non-Original,1100866,16244,pg_13,True,2017,winter,Fantasy,None,Kyoto Animation
1519,Black Lagoon: The Second Barrage,tv,High,286165,finished_airing,12,Non-Original,463313,2797,r,True,2006,fall,Action,Seinen,Madhouse
2025,Darker than Black: Kuro no Keiyakusha,tv,High,414168,finished_airing,25,original,871373,15946,r,True,2007,spring,Action,None,Bones
6594,Katanagatari,tv,High,200917,finished_airing,12,Non-Original,521053,10398,r,True,2010,winter,Action,None,White Fox
34240,Shelter (Music),Non-Original,High,208155,finished_airing,1,Non-Original,308593,2407,g,True,2016,fall,Sci-Fi,None,A-1 Pictures
14513,Magi: The Labyrinth of Magic,tv,High,508200,finished_airing,25,Non-Original,948441,8586,pg_13,True,2012,fall,Action,Shounen,A-1 Pictures
38408,Boku no Hero Academia 4th Season,tv,High,924810,finished_airing,25,Non-Original,1479880,8053,pg_13,True,2019,fall,Action,Shounen,Bones
889,Black Lagoon,tv,High,438951,finished_airing,12,Non-Original,887584,16107,r,True,2006,spring,Action,Seinen,Madhouse
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,movie,High,143421,finished_airing,1,Non-Original,281841,6950,r,True,2020,summer,Action,None,ufotable
28805,Bakemono no Ko,movie,High,205976,finished_airing,1,original,382993,2982,pg_13,True,2015,summer,Adventure,None,Studio Chizu
5258,Hajime no Ippo: New Challenger,tv,High,145100,finished_airing,26,Non-Original,245737,1587,pg_13,True,2009,winter,Sports,Shounen,Madhouse
30015,ReLIFE,tv,High,519537,finished_airing,13,Non-Original,922348,9159,pg_13,True,2016,summer,Drama,None,TMS Entertainment
35557,Houseki no Kuni (TV),tv,High,170361,finished_airing,12,Non-Original,397100,11473,pg_13,True,2017,fall,Action,Seinen,Orange
223,Dragon Ball,tv,High,602322,finished_airing,153,Non-Original,921328,13596,pg_13,True,1986,winter,Adventure,Shounen,Toei Animation
227,FLCL,ova,High,396438,finished_airing,6,original,737956,26998,pg_13,True,2000,spring,Action,None,Gainax
9617,K-On! Movie,movie,High,175636,finished_airing,1,Non-Original,297634,2507,pg_13,True,2011,fall,Comedy,None,Kyoto Animation
14719,JoJo no Kimyou na Bouken (TV),tv,High,926827,finished_airing,26,Non-Original,1433406,33502,r,True,2012,fall,Action,Shounen,David Production
29803,Overlord,tv,High,828146,finished_airing,13,Non-Original,1375095,22686,r,True,2015,summer,Action,None,Madhouse
1889,Higurashi no Naku Koro ni Kai,tv,High,237047,finished_airing,24,Non-Original,446607,6981,r,True,2007,summer,Mystery,None,Studio Deen
25013,Akatsuki no Yona,tv,High,374483,finished_airing,24,Non-Original,758983,14532,pg_13,True,2014,fall,Action,Shoujo,Pierrot
35062,Mahoutsukai no Yome,tv,High,333366,finished_airing,24,Non-Original,794109,10181,pg_13,True,2017,fall,Fantasy,Shounen,Wit Studio
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,movie,High,160241,finished_airing,1,original,364527,6361,pg_13,True,2018,winter,Drama,None,P.A. Works
467,Koukaku Kidoutai: Stand Alone Complex,tv,High,155344,finished_airing,26,Non-Original,368540,8135,r,True,2002,fall,Action,Seinen,Production I.G
40787,Josee to Tora to Sakana-tachi,movie,High,152018,finished_airing,1,Non-Original,308418,4953,pg_13,True,2020,fall,Drama,None,Bones
34096,Gintama.,tv,High,127618,finished_airing,12,Non-Original,272653,2526,pg_13,True,2017,winter,Action,Shounen,Bandai Namco Pictures
1604,Katekyo Hitman Reborn!,tv,High,247977,finished_airing,203,Non-Original,522968,15450,pg_13,True,2006,fall,Action,Shounen,Artland
34798,Yuru Camp△,tv,High,185699,finished_airing,12,Non-Original,422367,9436,pg_13,True,2018,winter,Slice of Life,None,C-Station
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,movie,High,215752,finished_airing,1,Non-Original,395181,2365,r,True,2017,fall,Action,None,ufotable
6045,Kimi ni Todoke,tv,High,402203,finished_airing,25,Non-Original,817985,11690,pg_13,True,2009,fall,Drama,Shoujo,Production I.G
4081,Natsume Yuujinchou,tv,High,171059,finished_airing,13,Non-Original,487471,14448,pg_13,True,2008,summer,Drama,Shoujo,Brain's Base
17265,Log Horizon,tv,High,539564,finished_airing,25,Non-Original,1028150,9957,pg_13,True,2013,fall,Action,None,Satelight
14713,Kamisama Hajimemashita,tv,High,298722,finished_airing,13,Non-Original,576283,12970,pg_13,True,2012,fall,Comedy,Shoujo,TMS Entertainment
6114,Rainbow: Nisha Rokubou no Shichinin,tv,High,145230,finished_airing,26,Non-Original,362005,8004,r,True,2010,spring,Drama,Seinen,Madhouse
6675,Redline,movie,High,180957,finished_airing,1,original,331373,4911,r+,True,2009,summer,Action,None,Madhouse
32615,Youjo Senki,tv,High,436981,finished_airing,12,Non-Original,794325,10768,r,True,2017,winter,Action,None,Nut
36296,Hinamatsuri (TV),tv,High,226454,finished_airing,12,Non-Original,453473,4076,pg_13,True,2018,spring,Comedy,Seinen,feel.
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,ova,High,130103,finished_airing,4,Non-Original,259050,5961,r,True,1999,winter,Action,Shounen,Studio Deen
35466,ReLIFE: Kanketsu-hen,special,High,201649,finished_airing,4,Non-Original,336293,1582,pg_13,True,2018,winter,Romance,None,TMS Entertainment
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",special,High,167225,finished_airing,1,Non-Original,280592,753,pg_13,True,2018,summer,Drama,None,Kyoto Animation
35968,Wotaku ni Koi wa Muzukashii,tv,High,448300,finished_airing,11,Non-Original,834458,10043,pg_13,True,2018,spring,Romance,None,A-1 Pictures
269,Bleach,tv,High,980721,finished_airing,366,Non-Original,1680584,60837,pg_13,True,2004,fall,Action,Shounen,Pierrot
48561,Jujutsu Kaisen 0 Movie,movie,High,137493,finished_airing,1,Non-Original,439973,6902,r,True,2021,fall,Action,Shounen,MAPPA
36946,Dragon Ball Super: Broly,movie,High,226802,finished_airing,1,Non-Original,325107,2390,pg_13,True,2018,fall,Action,Shounen,Toei Animation
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,movie,High,122153,finished_airing,1,Non-Original,212854,2013,pg_13,True,2013,summer,Action,Shounen,Sunrise
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,tv,High,386210,finished_airing,12,Non-Original,643927,1387,pg_13,True,2018,spring,Ecchi,Shounen,J.C.Staff
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,ona,High,155921,finished_airing,12,Non-Original,352106,6465,r,True,2021,fall,Action,Shounen,David Production
48926,"Komi-san wa, Comyushou desu.",tv,High,341930,finished_airing,12,Non-Original,675324,10852,pg_13,True,2021,fall,Comedy,Shounen,OLM
37675,Overlord III,tv,High,475837,finished_airing,13,Non-Original,761313,4974,r,True,2018,summer,Action,None,Madhouse
7785,Yojouhan Shinwa Taikei,tv,High,129643,finished_airing,11,Non-Original,396956,16621,r,True,2010,spring,Comedy,None,Madhouse
12531,Sakamichi no Apollon,tv,High,158292,finished_airing,12,Non-Original,348758,6610,pg_13,True,2012,spring,Drama,Josei,Tezuka Productions
185,Initial D First Stage,tv,High,159824,finished_airing,26,Non-Original,314581,9731,pg_13,True,1998,spring,Action,Seinen,Gallop
37171,Asobi Asobase,tv,High,194770,finished_airing,12,Non-Original,408488,5594,pg_13,True,2018,summer,Comedy,Seinen,Lerche
16782,Kotonoha no Niwa,movie,High,466922,finished_airing,1,original,767150,6436,pg_13,True,2013,spring,Drama,None,CoMix Wave Films
25681,Kamisama Hajimemashita◎,tv,High,188115,finished_airing,12,Non-Original,346038,2439,pg_13,True,2015,winter,Comedy,Shoujo,TMS Entertainment
