,anime_id,type,score,scored_by,episodes,source,rating,sfw,start_season
6638,9013,tv,7,401,50.0,Non-Original,g,True,summer
6639,41555,ona,6,700,6.0,Non-Original,pg,True,winter
6640,5844,special,6,2463,1.0,Non-Original,pg,True,summer
6641,32034,special,6,432,1.0,original,pg_13,True,winter
6642,31573,tv,6,1655,22.0,original,g,True,fall
6643,1854,ova,6,1607,3.0,Non-Original,g,True,summer
6644,36032,special,6,2634,1.0,Non-Original,pg_13,True,spring
6645,42867,ona,6,4960,15.0,Non-Original,pg_13,True,summer
6646,37646,tv,6,1562,11.0,original,g,True,summer
6647,10115,movie,6,461,1.0,Non-Original,pg,True,fall
6648,29165,special,6,2447,6.0,Non-Original,pg_13,True,fall
6649,39966,tv,5,10466,12.0,Non-Original,pg_13,True,spring
6650,6891,ova,6,1949,2.0,Non-Original,rx,False,summer
6651,1794,ova,6,1949,1.0,Non-Original,r+,True,fall
6652,23067,tv,6,1854,52.0,original,g,True,spring
6653,38083,tv,6,4789,13.0,Non-Original,pg_13,True,fall
6654,9002,special,6,3245,1.0,original,pg,True,winter
6655,34602,ona,6,4635,12.0,Non-Original,pg_13,True,fall
6656,4051,tv,6,702,51.0,original,g,True,spring
6657,15845,ova,6,2725,2.0,Non-Original,rx,False,fall
6658,6555,special,6,2412,1.0,Non-Original,pg,True,summer
6659,31498,tv,5,14522,13.0,Non-Original,pg_13,True,spring
6660,19101,ova,6,2589,2.0,Non-Original,rx,False,summer
6661,38629,movie,6,598,1.0,Non-Original,g,True,spring
6662,41052,special,6,681,6.0,Non-Original,pg_13,True,fall
6663,3963,movie,6,1327,1.0,original,pg_13,True,winter
6664,39735,ova,6,622,1.0,original,g,True,winter
6665,14989,tv,6,1528,51.0,Non-Original,g,True,fall
6666,21059,ova,6,1749,1.0,Non-Original,rx,False,winter
6667,1868,tv,6,2699,12.0,original,pg_13,True,fall
6668,24011,tv,5,20400,12.0,Non-Original,pg_13,True,fall
6669,1351,ova,5,5923,6.0,original,r+,True,summer
6670,7712,ova,6,2094,2.0,Non-Original,rx,False,winter
6671,39990,ona,5,6983,12.0,original,pg_13,True,fall
6672,49467,movie,6,759,1.0,original,g,True,summer
6673,19573,special,6,2897,1.0,original,g,True,summer
6674,39244,tv,6,2083,14.0,original,pg_13,True,spring
6675,693,tv,6,3088,12.0,original,r,True,winter
6676,4057,ova,6,2199,2.0,Non-Original,rx,False,spring
6677,30030,tv,6,643,39.0,original,pg,True,spring
6678,10417,movie,5,29169,1.0,Non-Original,r+,True,fall
6679,3505,tv,6,482,48.0,original,g,True,winter
6680,1466,tv,6,935,26.0,original,pg_13,True,spring
6681,1856,ona,6,2966,7.0,Non-Original,pg_13,True,summer
6682,823,ova,6,1767,1.0,Non-Original,rx,False,spring
6683,1265,ova,6,1112,2.0,original,pg_13,True,spring
6684,2341,ova,6,4049,3.0,Non-Original,rx,False,winter
6685,9467,ova,6,2410,3.0,Non-Original,rx,False,fall
6686,35835,tv,5,11843,12.0,original,pg_13,True,fall
6687,2394,ova,6,1709,3.0,Non-Original,rx,False,summer
6688,36827,special,6,636,1.0,original,pg_13,True,fall
6689,736,ova,5,7594,1.0,Non-Original,rx,False,summer
6690,34295,tv,6,4251,12.0,Non-Original,pg_13,True,winter
6691,1639,ova,4,116926,1.0,original,rx,False,summer
6692,5395,tv,7,307,51.0,original,pg_13,True,spring
6693,2089,tv,6,1215,35.0,original,pg_13,True,summer
6694,5274,tv,7,333,87.0,Non-Original,pg_13,True,fall
6695,38814,tv,5,32508,12.0,Non-Original,r+,True,spring
6696,33447,tv,5,7010,12.0,Non-Original,pg_13,True,winter
6697,39993,special,6,2154,4.0,original,pg_13,True,fall
6698,37293,ona,6,758,26.0,Non-Original,pg_13,True,spring
6699,51092,tv,6,1654,12.0,original,pg_13,True,summer
6700,33902,special,5,5875,3.0,original,g,True,summer
6701,37887,ona,6,1020,20.0,Non-Original,pg_13,True,spring
6702,36510,tv,5,30557,12.0,Non-Original,pg_13,True,fall
6703,35458,special,6,1090,1.0,original,pg_13,True,spring
6704,32534,movie,6,841,1.0,original,pg_13,True,summer
6705,2749,tv,7,365,40.0,original,g,True,fall
6706,23985,ova,6,3429,3.0,Non-Original,r+,True,fall
6707,21587,ona,6,4289,3.0,original,pg_13,True,fall
6708,40738,tv,5,7100,12.0,original,pg_13,True,winter
6709,39864,special,6,1120,15.0,original,pg_13,True,winter
6710,2289,movie,6,878,1.0,original,pg_13,True,summer
6711,34530,ova,6,3585,2.0,Non-Original,rx,False,spring
6712,1057,tv,6,2527,16.0,Non-Original,r+,True,fall
6713,51294,ova,6,977,2.0,Non-Original,rx,False,spring
6714,3381,special,6,1218,10.0,original,pg_13,True,winter
6715,35286,ona,5,10653,5.0,original,pg_13,True,winter
6716,2445,ova,6,2339,2.0,Non-Original,rx,False,fall
6717,42517,ona,5,7173,3.0,Non-Original,rx,False,summer
6718,56,tv,5,6629,13.0,original,r,True,fall
6719,10392,ova,6,2577,1.0,Non-Original,rx,False,fall
6720,17747,ova,6,3136,2.0,Non-Original,rx,False,spring
6721,6883,special,6,1296,1.0,Non-Original,pg_13,True,winter
6722,34311,ova,6,2395,1.0,Non-Original,rx,False,fall
6723,2055,movie,6,742,1.0,Non-Original,g,True,fall
6724,1748,ova,6,970,8.0,original,pg_13,True,winter
6725,1428,movie,6,1951,1.0,Non-Original,pg_13,True,fall
6726,4173,special,6,1401,7.0,original,pg_13,True,winter
6727,13251,ona,6,1871,3.0,Non-Original,pg_13,True,winter
6728,13175,movie,6,2322,1.0,original,r,True,winter
6729,2786,tv,6,820,51.0,Non-Original,pg,True,spring
6730,6443,ova,5,6728,3.0,original,r+,True,summer
6731,15391,ova,5,10792,1.0,Non-Original,r+,True,winter
6732,312,ova,6,640,12.0,Non-Original,pg_13,True,fall
6733,15905,tv,7,301,37.0,Non-Original,pg_13,True,fall
6734,1618,tv,6,1036,26.0,Non-Original,pg_13,True,spring
6735,42267,ona,6,520,260.0,Non-Original,pg_13,True,spring
6736,14889,ova,6,1980,1.0,Non-Original,pg_13,True,winter
6737,49989,ona,6,1233,2.0,Non-Original,rx,False,summer
6738,27881,ova,6,2345,2.0,Non-Original,rx,False,fall
6739,8278,ova,6,3237,1.0,Non-Original,r,True,summer
6740,28511,movie,6,1266,1.0,original,g,True,winter
6741,16405,tv,5,8739,12.0,original,pg_13,True,winter
6742,1494,movie,6,4001,1.0,Non-Original,r,True,fall
6743,37044,ona,6,1675,12.0,Non-Original,pg_13,True,spring
6744,49134,ona,7,253,16.0,Non-Original,g,True,winter
6745,32959,ona,6,2327,2.0,original,g,True,winter
6746,9008,ova,6,2008,3.0,original,rx,False,summer
6747,35235,ona,6,1216,10.0,Non-Original,g,True,fall
6748,2612,tv,6,822,130.0,Non-Original,pg,True,spring
6749,24849,ova,6,1777,1.0,Non-Original,rx,False,summer
6750,33771,tv,5,23321,12.0,Non-Original,pg_13,True,fall
6751,34304,movie,6,481,1.0,Non-Original,pg,True,winter
6752,2194,ova,6,2114,2.0,Non-Original,rx,False,fall
6753,1093,tv,6,543,136.0,Non-Original,pg_13,True,fall
6754,9608,ova,5,7737,1.0,Non-Original,pg_13,True,fall
6755,5168,special,6,2559,1.0,original,pg_13,True,winter
6756,2804,tv,6,686,50.0,original,g,True,winter
6757,40608,tv,5,9276,12.0,Non-Original,r+,True,fall
6758,50438,tv,6,2202,10.0,Non-Original,pg_13,True,spring
6759,6337,ova,6,2254,4.0,Non-Original,rx,False,spring
6760,35250,tv,5,8492,12.0,Non-Original,pg_13,True,fall
6761,3356,tv,6,981,109.0,Non-Original,g,True,winter
6762,3234,special,6,2043,1.0,Non-Original,r,True,spring
6763,932,ova,6,4021,1.0,Non-Original,pg_13,True,summer
6764,36122,ova,6,1640,2.0,Non-Original,rx,False,fall
6765,22831,tv,6,3895,23.0,Non-Original,pg_13,True,spring
6766,31927,movie,6,3075,1.0,Non-Original,r,True,spring
6767,722,ova,6,2730,1.0,Non-Original,pg_13,True,fall
6768,38395,ona,5,12969,12.0,Non-Original,pg_13,True,fall
6769,2933,tv,6,505,50.0,Non-Original,pg_13,True,winter
6770,4278,ova,6,1347,2.0,Non-Original,rx,False,winter
6771,29855,movie,6,763,1.0,Non-Original,pg_13,True,summer
6772,1456,tv,6,1452,12.0,original,pg_13,True,winter
6773,33308,special,6,659,1.0,original,pg_13,True,fall
6774,1865,tv,6,2123,11.0,Non-Original,pg_13,True,winter
6775,37222,ova,6,1225,1.0,Non-Original,rx,False,spring
6776,34835,ona,6,615,13.0,Non-Original,g,True,winter
6777,6220,ova,6,1962,2.0,Non-Original,rx,False,winter
6778,12955,ova,6,1784,2.0,Non-Original,rx,False,spring
6779,32613,ona,5,5270,12.0,Non-Original,pg_13,True,fall
6780,1001,special,6,846,1.0,original,pg_13,True,spring
6781,44616,movie,7,298,1.0,Non-Original,g,True,summer
6782,20391,special,6,1177,1.0,Non-Original,pg_13,True,fall
6783,19315,tv,3,97791,12.0,Non-Original,r,True,winter
6784,281,ova,5,9211,3.0,Non-Original,pg_13,True,fall
6785,13137,special,6,1951,1.0,Non-Original,pg_13,True,winter
6786,37952,tv,5,18433,12.0,Non-Original,pg_13,True,spring
6787,6276,ova,6,2815,1.0,Non-Original,r,True,winter
6788,7581,ova,6,1717,2.0,Non-Original,rx,False,winter
6789,36569,ona,6,1121,10.0,Non-Original,pg_13,True,summer
6790,7333,special,6,789,1.0,Non-Original,pg_13,True,spring
6791,3854,ova,6,661,4.0,original,pg_13,True,fall
6792,23931,special,6,604,1.0,original,pg_13,True,fall
6793,49426,movie,6,451,1.0,original,g,True,fall
6794,35472,movie,6,1157,1.0,Non-Original,pg_13,True,spring
6795,4485,ova,6,724,4.0,Non-Original,r+,True,winter
6796,5054,ova,6,1256,2.0,Non-Original,rx,False,spring
6797,887,ova,6,2160,1.0,Non-Original,pg_13,True,spring
6798,1443,ova,6,1971,2.0,original,r+,True,winter
6799,1269,ova,5,5434,1.0,Non-Original,r+,True,fall
6800,5643,ova,6,1699,2.0,Non-Original,rx,False,fall
6801,36840,ona,5,13621,12.0,Non-Original,rx,False,winter
6802,36424,ona,6,1184,1.0,original,r,True,summer
6803,35629,ona,5,20068,12.0,Non-Original,rx,False,summer
6804,42723,ona,6,1909,1.0,original,pg_13,True,summer
6805,33522,ona,6,1690,6.0,Non-Original,pg_13,True,summer
6806,22655,ova,6,1848,4.0,Non-Original,rx,False,spring
6807,42128,ona,6,1103,1.0,Non-Original,pg_13,True,fall
6808,7583,ova,6,1768,2.0,Non-Original,rx,False,fall
6809,37481,tv,5,4541,12.0,original,pg_13,True,summer
6810,8950,movie,6,698,1.0,Non-Original,g,True,summer
6811,36291,ona,6,1173,10.0,Non-Original,pg_13,True,fall
6812,40097,ova,6,953,6.0,original,pg_13,True,winter
6813,4533,ova,6,1007,1.0,Non-Original,pg_13,True,fall
6814,30746,tv,5,6085,12.0,Non-Original,pg_13,True,fall
6815,38031,ova,6,3393,1.0,Non-Original,rx,False,fall
6816,16187,ova,6,1877,1.0,Non-Original,rx,False,winter
6817,37090,special,6,1829,1.0,Non-Original,r,True,winter
6818,18151,ova,6,1876,2.0,Non-Original,rx,False,spring
6819,6068,ova,6,899,7.0,Non-Original,pg_13,True,summer
6820,30782,tv,5,38136,12.0,Non-Original,r+,True,summer
6821,32481,special,6,1776,1.0,original,pg,True,fall
6822,38150,tv,6,3313,12.0,Non-Original,pg_13,True,spring
6823,6734,special,6,544,1.0,Non-Original,pg_13,True,spring
6824,19133,ona,6,3854,7.0,original,pg_13,True,spring
6825,4304,ova,6,3378,7.0,Non-Original,rx,False,fall
6826,33687,movie,6,1616,1.0,Non-Original,pg_13,True,fall
6827,439,ova,6,3299,2.0,Non-Original,pg_13,True,spring
6828,38865,ova,6,1655,2.0,Non-Original,rx,False,winter
6829,8248,ova,6,1255,1.0,original,r,True,fall
6830,2275,ova,6,1607,3.0,Non-Original,rx,False,summer
6831,1324,ova,6,3602,4.0,Non-Original,r,True,summer
6832,35676,special,5,6946,1.0,Non-Original,r,True,spring
6833,2196,ova,6,2248,1.0,original,pg_13,True,winter
6834,41916,ona,6,395,12.0,Non-Original,pg_13,True,summer
6835,29852,ova,6,2543,2.0,Non-Original,rx,False,winter
6836,1561,tv,6,2820,12.0,Non-Original,pg_13,True,fall
6837,34394,movie,6,1323,1.0,Non-Original,pg_13,True,winter
6838,17543,ova,6,1638,1.0,Non-Original,rx,False,winter
6839,38389,ona,5,4410,3.0,Non-Original,g,True,summer
6840,36632,tv,4,49855,10.0,Non-Original,pg_13,True,fall
6841,36732,ona,6,353,60.0,original,pg_13,True,winter
6842,14347,movie,5,6030,1.0,original,pg_13,True,winter
6843,2534,ova,6,1942,3.0,Non-Original,pg,True,winter
6844,35313,tv,5,5883,12.0,Non-Original,pg_13,True,winter
6845,12481,tv,6,805,25.0,original,pg,True,spring
6846,38681,ona,6,1199,1.0,Non-Original,pg_13,True,fall
6847,38540,special,6,496,1.0,original,pg_13,True,fall
6848,2858,ova,6,2580,2.0,Non-Original,rx,False,fall
6849,6653,movie,6,916,1.0,Non-Original,g,True,winter
6850,14047,ova,6,1453,2.0,Non-Original,rx,False,summer
6851,30679,ova,6,2697,2.0,Non-Original,r+,True,winter
6852,21821,tv,5,9021,12.0,original,r,True,spring
6853,7904,tv,6,504,10.0,Non-Original,g,True,winter
6854,34754,tv,6,404,59.0,original,g,True,winter
6855,40334,special,6,1912,1.0,original,pg_13,True,spring
6856,11969,ova,6,2483,1.0,Non-Original,rx,False,fall
6857,4486,tv,6,906,39.0,Non-Original,pg_13,True,spring
6858,2487,tv,6,524,39.0,Non-Original,g,True,spring
6859,44211,ova,6,1755,2.0,Non-Original,rx,False,winter
6860,16363,ova,6,3767,4.0,Non-Original,r+,True,winter
6861,37866,special,6,1636,3.0,Non-Original,pg_13,True,spring
6862,38157,tv,5,4386,12.0,Non-Original,pg_13,True,winter
6863,31530,special,6,1391,1.0,original,pg_13,True,fall
6864,11749,ova,6,1670,3.0,Non-Original,rx,False,fall
6865,12065,special,6,3386,2.0,Non-Original,r+,True,fall
6866,40165,tv,5,20097,12.0,original,pg_13,True,spring
6867,35773,ona,6,3652,1.0,Non-Original,g,True,spring
6868,1789,special,6,1581,1.0,original,pg_13,True,winter
6869,51195,ona,7,268,1.0,original,pg_13,True,fall
6870,31890,tv,6,4039,12.0,original,pg_13,True,winter
6871,36194,movie,6,1196,1.0,original,r,True,winter
6872,30531,ova,6,1833,1.0,Non-Original,pg_13,True,summer
6873,44273,tv,7,267,50.0,Non-Original,g,True,spring
6874,8840,special,6,1777,1.0,original,r,True,spring
6875,1056,ova,6,3310,1.0,Non-Original,pg,True,summer
6876,40520,ova,6,2109,2.0,Non-Original,rx,False,winter
6877,2138,ova,6,1925,4.0,original,rx,False,winter
6878,1848,tv,6,631,52.0,Non-Original,pg_13,True,spring
6879,44050,ona,6,942,1.0,original,g,True,fall
6880,767,ova,6,3295,1.0,original,r,True,winter
6881,35473,movie,6,1048,1.0,Non-Original,pg_13,True,summer
6882,31762,movie,6,2138,1.0,original,pg,True,winter
6883,2868,ova,6,2411,1.0,Non-Original,rx,False,summer
6884,3048,ova,6,1953,2.0,Non-Original,rx,False,winter
6885,33775,tv,5,7002,12.0,Non-Original,pg_13,True,fall
6886,38095,ova,6,1550,1.0,Non-Original,rx,False,fall
6887,3475,movie,6,2466,1.0,original,pg_13,True,summer
6888,19165,movie,5,4163,2.0,Non-Original,g,True,summer
6889,30196,special,6,1629,4.0,Non-Original,g,True,winter
6890,45665,tv,5,4898,12.0,original,pg_13,True,spring
6891,1156,tv,6,3736,4.0,original,pg_13,True,fall
6892,33686,movie,6,1540,1.0,Non-Original,pg_13,True,fall
6893,2291,ova,6,2941,3.0,Non-Original,r+,True,fall
6894,32152,ona,6,1749,6.0,Non-Original,pg_13,True,fall
6895,32230,tv,7,321,52.0,Non-Original,pg,True,summer
6896,707,special,6,1496,4.0,Non-Original,pg_13,True,winter
6897,29697,special,6,622,1.0,Non-Original,pg_13,True,fall
6898,2578,tv,6,516,52.0,original,pg,True,fall
6899,48843,ova,6,1495,4.0,Non-Original,rx,False,spring
6900,660,ova,6,1204,8.0,Non-Original,pg_13,True,spring
6901,10832,special,6,1688,7.0,Non-Original,g,True,summer
6902,44513,ona,6,451,16.0,Non-Original,pg_13,True,fall
6903,33056,special,6,2111,3.0,Non-Original,pg,True,spring
6904,41549,special,6,3213,1.0,Non-Original,pg_13,True,spring
6905,1295,ova,6,2203,2.0,original,r+,True,summer
6906,956,tv,6,632,44.0,original,pg_13,True,spring
6907,33208,special,6,760,8.0,Non-Original,pg_13,True,winter
6908,37320,ona,5,11201,13.0,Non-Original,rx,False,spring
6909,5209,ova,6,2050,3.0,Non-Original,rx,False,spring
6910,4491,ova,6,2683,2.0,Non-Original,rx,False,spring
6911,40329,movie,6,427,1.0,Non-Original,g,True,summer
6912,36791,ona,6,615,12.0,Non-Original,pg_13,True,summer
6913,33104,special,6,2282,1.0,Non-Original,rx,False,winter
6914,13843,ova,6,2182,2.0,Non-Original,r,True,winter
6915,13215,movie,6,1911,1.0,Non-Original,g,True,summer
6916,39429,special,6,509,1.0,original,g,True,winter
6917,1484,ova,6,3318,2.0,Non-Original,r,True,spring
6918,12745,movie,6,719,1.0,Non-Original,pg_13,True,summer
6919,1908,ova,6,3826,1.0,Non-Original,pg_13,True,spring
6920,13855,special,6,3056,6.0,Non-Original,r+,True,spring
6921,1542,tv,6,2581,26.0,original,pg_13,True,spring
6922,648,tv,6,2703,13.0,Non-Original,pg_13,True,summer
6923,6635,ova,6,2772,2.0,Non-Original,rx,False,summer
6924,33184,tv,5,5745,12.0,Non-Original,pg_13,True,summer
6925,13675,special,6,2844,1.0,original,g,True,fall
6926,1084,ova,5,4372,2.0,Non-Original,pg_13,True,fall
6927,41795,ova,6,2144,2.0,Non-Original,rx,False,summer
6928,2507,ova,6,1641,2.0,Non-Original,rx,False,summer
6929,3760,movie,6,577,1.0,Non-Original,g,True,winter
6930,9588,ova,6,1869,1.0,Non-Original,rx,False,fall
6931,25055,ova,6,2354,1.0,Non-Original,rx,False,summer
6932,5249,tv,6,318,48.0,Non-Original,g,True,fall
6933,3811,tv,6,545,35.0,Non-Original,g,True,summer
6934,38068,ona,6,1776,1.0,Non-Original,pg_13,True,spring
6935,41210,ona,6,385,48.0,Non-Original,pg_13,True,winter
6936,2875,ova,6,2230,2.0,original,rx,False,summer
6937,5865,special,6,790,1.0,Non-Original,pg_13,True,spring
6938,39699,tv,6,1147,12.0,original,pg_13,True,spring
6939,9935,ova,6,1939,13.0,Non-Original,pg_13,True,winter
6940,577,tv,6,2468,13.0,Non-Original,pg_13,True,winter
6941,4756,ova,6,1213,1.0,Non-Original,r+,True,summer
6942,6031,ova,6,553,4.0,Non-Original,r,True,fall
6943,33685,movie,6,2025,1.0,Non-Original,pg_13,True,fall
6944,5203,tv,6,527,44.0,original,g,True,winter
6945,25883,special,6,2518,1.0,Non-Original,g,True,summer
6946,38149,special,6,1760,2.0,Non-Original,r,True,spring
6947,1508,tv,6,2260,20.0,Non-Original,r,True,fall
6948,359,ova,6,2011,2.0,Non-Original,pg_13,True,fall
6949,32982,ova,6,2149,2.0,Non-Original,rx,False,summer
6950,4443,tv,6,2450,52.0,original,pg_13,True,spring
6951,23,tv,6,1266,12.0,Non-Original,pg,True,fall
6952,8653,ova,6,1744,3.0,Non-Original,rx,False,spring
6953,6685,ova,6,1743,3.0,Non-Original,rx,False,spring
6954,3680,ova,6,2248,2.0,Non-Original,rx,False,winter
6955,1039,ova,6,1518,2.0,Non-Original,pg_13,True,spring
6956,1701,ova,6,1826,3.0,Non-Original,r+,True,winter
6957,33966,tv,5,4515,12.0,Non-Original,pg_13,True,summer
6958,33011,ona,5,3834,12.0,original,pg,True,summer
6959,8294,ova,6,1338,4.0,Non-Original,rx,False,winter
6960,33155,special,6,2818,1.0,original,pg_13,True,summer
6961,34015,ova,6,2342,2.0,Non-Original,rx,False,fall
6962,13217,ova,6,1771,1.0,Non-Original,rx,False,spring
6963,44194,ova,6,1678,2.0,original,rx,False,winter
6964,40208,ona,6,627,13.0,Non-Original,pg_13,True,spring
6965,9741,ova,5,10953,1.0,Non-Original,r+,True,winter
6966,7268,ova,6,2158,2.0,Non-Original,rx,False,fall
6967,9312,ova,6,2154,2.0,Non-Original,rx,False,fall
6968,39250,movie,6,438,1.0,Non-Original,g,True,fall
6969,766,ova,6,3507,1.0,Non-Original,pg_13,True,summer
6970,36637,ona,6,958,1.0,Non-Original,g,True,fall
6971,9232,ova,5,4344,1.0,Non-Original,pg_13,False,spring
6972,1962,tv,6,547,13.0,original,pg_13,True,winter
6973,22901,ova,6,1414,1.0,Non-Original,rx,False,spring
6974,50622,ona,6,1661,1.0,Non-Original,rx,False,fall
6975,5212,ova,6,2094,2.0,Non-Original,rx,False,summer
6976,2698,ova,6,1448,1.0,Non-Original,r+,True,spring
6977,1777,movie,6,2192,1.0,Non-Original,pg_13,True,summer
6978,3007,ova,6,2294,1.0,Non-Original,pg_13,True,summer
6979,37755,ona,6,1401,33.0,Non-Original,r,True,spring
6980,3765,tv,6,453,39.0,Non-Original,g,True,fall
6981,2359,movie,6,2605,1.0,Non-Original,r+,False,winter
6982,49448,ona,6,330,160.0,Non-Original,pg_13,True,summer
6983,10697,ova,6,3311,2.0,Non-Original,rx,False,summer
6984,5834,tv,6,373,182.0,Non-Original,g,True,spring
6985,49292,tv,5,10324,12.0,Non-Original,pg_13,True,fall
6986,22225,tv,5,10088,12.0,Non-Original,r+,True,summer
6987,35774,special,6,401,1.0,original,pg_13,True,spring
6988,37823,tv,4,45472,12.0,Non-Original,pg_13,True,fall
6989,31319,ova,6,1722,4.0,Non-Original,pg,True,summer
6990,38331,tv,5,6258,12.0,Non-Original,pg_13,True,fall
6991,35558,ova,6,2327,2.0,Non-Original,rx,False,summer
6992,1628,tv,6,3408,13.0,Non-Original,r,True,summer
6993,35231,ova,6,1071,1.0,Non-Original,pg_13,True,spring
6994,25875,ona,6,2524,10.0,original,g,True,fall
6995,982,ova,5,5505,3.0,original,r+,True,spring
6996,29876,ona,5,4660,6.0,Non-Original,r,True,summer
6997,38937,special,6,1579,1.0,Non-Original,r,True,fall
6998,10905,special,6,1385,6.0,Non-Original,g,True,fall
6999,30382,tv,5,6767,26.0,original,pg_13,True,summer
7000,176,ova,6,2573,4.0,Non-Original,r,True,summer
7001,755,ova,5,9088,3.0,Non-Original,rx,False,fall
7002,1349,tv,5,3913,12.0,original,pg_13,True,spring
7003,50654,ova,6,1065,2.0,Non-Original,rx,False,winter
7004,810,tv,6,1063,24.0,Non-Original,pg_13,True,spring
7005,1098,tv,5,3995,13.0,Non-Original,pg_13,True,summer
7006,40073,special,6,508,2.0,Non-Original,pg_13,True,spring
7007,1266,ova,6,922,4.0,original,pg_13,True,fall
7008,2061,ova,6,1408,1.0,original,r+,True,fall
7009,30218,special,6,1035,1.0,Non-Original,pg_13,True,winter
7010,47639,tv,5,5574,24.0,Non-Original,pg_13,True,spring
7011,8111,ova,6,1904,2.0,Non-Original,rx,False,spring
7012,36501,ona,6,3372,1.0,Non-Original,g,True,fall
7013,11835,tv,6,316,34.0,Non-Original,pg_13,True,summer
7014,9568,special,6,700,1.0,Non-Original,pg,True,fall
7015,12411,ona,6,2733,10.0,original,g,True,fall
7016,30695,movie,6,1841,1.0,original,pg,True,fall
7017,23477,special,6,1320,1.0,Non-Original,rx,False,fall
7018,17371,ona,5,5587,3.0,original,rx,False,winter
7019,34165,special,6,2010,1.0,original,g,True,summer
7020,28673,ona,6,1016,16.0,Non-Original,r,True,fall
7021,33205,ona,6,2377,1.0,Non-Original,g,True,spring
7022,1964,ova,6,1208,3.0,Non-Original,pg_13,True,winter
7023,294,tv,5,3996,13.0,original,r+,True,summer
7024,753,ova,6,1953,2.0,Non-Original,rx,False,spring
7025,1193,tv,6,1615,13.0,Non-Original,pg,True,fall
7026,38061,special,5,5534,1.0,original,pg_13,True,summer
