anime_id,studios
2053,Aubec
49952,Soyep
5157,Madhouse
9561,Kachidoki Studio
12267,Studio Ghibli
8178,Panda Factory
33245,EMT Squared
40995,Yaoyorozu
40845,Seven
1513,P core
828,Office AO
3834,Studio Zero
4531,Agent 21
34615,Millepensee
2278,AIC
2862,AT-2
36436,Sunrise
39329,Sunrise
4799,Shinkuukan
10406,Studio PuYUKAI
2824,Pierrot
3580,Y.O.U.C
41454,AQUA ARIS
3921,Studio March
4574,Sunrise
38456,Tatsunoko Production
9595,Kamikaze Douga
33193,L²Studio
32041,Tezuka Productions
1511,Y.O.U.C
2380,Y.O.U.C
5522,Y.O.U.C
33357,Haoliners Animation League
3020,Toei Animation
4489,Triple X
3628,Y.O.U.C
44072,Paper Animation
1765,Toei Animation
9324,Agent 21
37865,OLM
35923,EMT Squared
3402,APPP
9600,AIC PLUS+
2967,Zexcs
3334,Y.O.U.C
25661,Nippon Animation
8848,Shin-Ei Animation
6355,Toei Animation
2315,PP Project
33499,Pierrot
3315,Sunrise
4681,Triangle Staff
2056,Pierrot
34198,OLM
35254,Tatsunoko Production
17211,Tatsunoko Production
40320,LIDENFILMS
32084,Doga Kobo
2368,Studio Kyuuma
4917,Tezuka Productions
8275,Y.O.U.C
37000,Creators in Pack
6718,Studio Take Off
29291,Gonzo
9342,Filmlink International
40651,TNK
3876,Toei Animation
3569,Arms
2697,Pierrot
9028,Pierrot
1595,C and R
12965,Studio Comet
24975,Studio Ghibli
46491,ORENDA
49948,BOMB! CUTE! BOMB!
9243,Group TAC
12485,Milky Cartoon
2479,Studio Wombat
24123,Gainax
5656,J.C.Staff
2348,ORADA COMPANY
2537,Yumeta Company
45053,PERIMETRON
33696,ILCA
8842,Shin-Ei Animation
1058,Trinet Entertainment
28595,OLM Digital
39333,Sunrise
38361,Kamikaze Douga
38882,Keica
45518,Toei Animation
5117,Alice Production
37265,Passione
10306,Zexcs
4484,Magic Bus
5052,Nippon Animation
2465,Ashi Production
2079,AIC
8855,Studio Deen
40104,Madhouse
3637,Actas
6625,Toei Animation
3378,Aiti St.
692,Arms
1812,RAMS
2095,Pierrot
8156,Toei Animation
1345,Toei Animation
1782,Arms
35730,Seven
9916,Madhouse
3597,Production I.G
42946,Charaction
2072,Studio OX
2219,AIC
2308,A.C.G.T.
4534,Nippon Animation
40166,OLM
30923,Signal.MD
2944,Y.O.U.C
18063,Toei Animation
23679,Seven
3675,Toei Animation
49943,Mousou Senka
9242,Group TAC
19297,feel.
2714,animate Film
2794,AIC
4558,Schoolzone
3114,Pierrot
30920,Studio 4°C
4522,J.C.Staff
3131,Tsuchida Productions
8960,DLE
5568,Himajin Planning
32467,Kinema Citrus
4357,Arms
8539,Pierrot
43745,Wit Studio
8496,animate Film
11505,Satelight
34979,Bridge
3558,Triple X
9389,Sunrise
38285,Seven Stone Entertainment
33759,YHKT Entertainment
3393,Y.O.U.C
3645,AIC
35818,Encourage Films
33391,Studio 4°C
5674,Triple X
37896,Shanghai Foch Film and TV Culture Investment
5051,Gonzo
42737,Studio Animal
6970,Toei Animation
36520,DLE
832,Plum
38987,P.A. Works
20075,Shin-Ei Animation
2721,Studio Deen
2453,J.C.Staff
39620,G-angle
3306,Artland
51162,Toei Animation
3160,Himajin Planning
3922,Tsubo Production
49501,AQUA ARIS
19447,Satelight
51008,Robot Communications
4379,PP Project
41401,Studio Crocodile
36297,A-1 Pictures
1102,Romanov Films
3587,Production D.M.H
3762,Production Reed
1560,J.C.Staff
6184,Studio Fantasia
19871,Pierrot
1741,Imagin
49592,AQUA ARIS
8214,Gallop
37026,Studio Gokumi
5049,T-Rex
6629,Toei Animation
23901,Doga Kobo
5088,E&G Films
41182,Sunrise
9905,Eiken
41211,Peak Hunt
4058,Production Reed
3275,Toei Animation
2503,Nippon Animation
2379,Y.O.U.C
1287,Toei Animation
24139,Madhouse
9972,Sunrise
28071,Studio Deen
10424,Schoolzone
40948,Gonzo
30617,W-Toon Studio
30947,ILCA
3361,Eiken
40568,Blade
2689,Production I.G
9244,Group TAC
13255,Studio 4°C
2528,animate Film
2821,Y.O.U.C
2779,Artland
3586,Triple X
9525,Studio Hibari
50046,ILCA
9177,Magic Bus
51534,J.C.Staff
41339,Wit Studio
31426,A-Real
3534,Arms
4820,OLM
3863,Madhouse
8598,Mushi Production
1702,Shinkuukan
675,Triple X
32886,Rising Force
1244,J.C.Staff
31410,DLE
3758,Toei Animation
4849,Mook Animation
50208,Staple Entertainment
41235,Suzuki Mirano
39678,Green Monster Team
5613,AIC
8812,J.C.Staff
3583,Y.O.U.C
23903,Studio 4°C
12657,Toei Animation
40921,Gainax Kyoto
3793,Ezo Kobo
2366,J.C.Staff
9506,Asahi Production
3531,Studio Matrix
2081,OLM
31618,Studio 4°C
34324,Studio 4°C
34367,Actas
32248,Gainax
3527,Shura
24743,AT-2
5620,Toei Animation
38803,Doga Kobo
39917,Kigumi
10562,Toei Animation
36030,Khara
1027,Triangle Staff
4840,ORADA COMPANY
36155,Bibury Animation Studios
34741,OLM
49208,Wawayu Animation
1936,Studio Deen
2092,Madhouse
6390,Gainax
3981,Y.O.U.C
37151,Madhouse
9613,Tokyo Movie Shinsha
9759,Sunrise
11659,Toei Animation
2894,Y.O.U.C
4852,Shura
14947,Studio Comet
41547,Marza Animation Planet
34548,Brain's Base
2541,Y.O.U.C
1053,Shinkuukan
2765,Shochiku Animation Institute
36226,Studio LAN
10954,Toei Animation
39316,Xebec
32934,Neft Film
6428,Knack Productions
42082,Soyep
4498,Y.O.U.C
22137,Studio 4°C
4487,Arms
5622,Tezuka Productions
8443,Pierrot
2208,Arms
2057,Daume
51243,AQUA ARIS
36799,Kyoto Animation
5935,Madhouse
12441,Sunrise
4400,PP Project
33541,Kyotoma
9629,Production I.G
7455,Studio 9 Maiami
1031,CoMix Wave Films
3633,Project Team Muu
3951,Y.O.U.C
33457,Team YokkyuFuman
45557,Xuni Yinxiang Gongzuo Shi
4803,Arms
7139,Ashi Production
6075,Gainax
11101,Tatsunoko Production
3384,Studio Jam
39840,G-angle
34888,Tatsunoko Production
38110,Signal.MD
3205,AIC
2521,AIC
38413,Success Corp.
1937,Arms
12141,Madhouse
51149,W-Toon Studio
4603,Ai Yume Mai
5191,AIC
12337,Sunrise
5439,Studio 9 Maiami
25441,Seven
38715,Sunrise
19959,Topcraft
1933,feel.
36254,MB planning
2792,Production I.G
48672,AQUA ARIS
3826,Studio March
2837,J.C.Staff
8963,Madhouse
33972,Studio Ppuri
1947,Zexcs
3539,Shindeban Film
3066,Image House
49760,Anime Antenna Iinkai
40335,Signal.MD
39529,OLM
6383,Knack Productions
36223,Shaft
51345,Brain's Base
51594,Blue bread
9855,Y.O.U.C
30066,TNK
44590,Tezuka Productions
29937,Sparkly Key Animation Studio
12599,SynergySP
20207,Shin-Ei Animation
20951,White Fox
33760,Haoliners Animation League
10224,Toei Animation
11799,Tezuka Productions
10199,Madhouse
10802,DLE
1820,OLM
37037,WAO World
7106,Tatsunoko Production
3309,Studio Dolphin Night
30145,Yumeta Company
6328,ORADA COMPANY
41632,Congzhuo Animation
5399,Y.O.U.C
2186,Y.O.U.C
2838,AIC
2003,J.C.Staff
16345,Pierrot
2080,Pierrot
35909,Studio PuYUKAI
3276,Toei Animation
21641,P.A. Works
7252,Studio Korumi
24275,Fanworks
8409,Toei Animation
6281,CoMix Wave Films
3082,Studio Jam
1139,Group TAC
49871,Seven
41298,Studio Colorido
33105,Ordet
5645,Studio Jam
3377,Y.O.U.C
51780,Toei Animation
27785,ILCA
28371,Toei Animation
22983,Sunrise
41480,Yumeta Company
4340,Shinkuukan
4561,AIC
2373,Mikimoto Production
3566,Potato House
37051,Toei Animation
2610,Triple X
6636,Artmic
32256,Pierrot
40983,Nippon Animation
7876,Topcraft
36521,A.C.G.T.
3920,Shindeban Film
681,AIC Spirits
22031,Studio Egg
3768,Eiken
3883,PP Project
12005,Kitty Film Mitaka Studio
8952,Toei Animation
37960,Tatsunoko Production
29865,Gathering
3778,Madhouse
3279,Toei Animation
2058,Big Bang
33278,Sparkly Key Animation Studio
23877,Studio 4°C
4331,Shogakukan Music & Digital Entertainment
25873,Studio 4°C
7786,Toei Animation
5928,Ripple Film
5013,Toei Animation
37408,Studio A-CAT
2069,J.C.Staff
3902,Y.O.U.C
765,Imagin
48976,Maho Film
3290,Production I.G
48864,LIDENFILMS
2475,Arcturus
4842,Triple X
3763,Production Reed
24093,J.C.Staff
7551,Tatsunoko Production
35780,Studio 9 Maiami
38024,Anima
5923,Toei Animation
8763,Tokyo Movie Shinsha
5927,Artland
1641,Dynamic Planning
2024,AIC Spirits
32670,Bandai Namco Pictures
41062,OLM
10859,Asahi Production
41135,Toei Animation
1529,Studio Gazelle
5293,Tezuka Productions
10607,Pierrot
8745,Production I.G
5926,J.C.Staff
32739,Gainax
6061,AIC
44062,Thundray
10481,Production I.G
9777,Studio Ghibli
4606,Ai Yume Mai
35230,Oddjob
38433,Passione
38650,C-Station
34410,Qianqi Animation
3112,Studio Kelmadick
16514,Sunrise
34622,OLM
12037,Kitty Film Mitaka Studio
5408,Datama Film
4923,Pierrot
1547,Shin-Ei Animation
30850,HS Pictures Studio
1402,Triple X
3396,Triple X
5090,Studio Nue
3844,Toei Animation
3094,Aiti St.
41325,Shin-Ei Animation
1712,Plum
12295,Mushi Production
35018,Pierrot
5904,Production I.G
7818,Madhouse
8064,GARDEN LODGE
41078,Yi Chen Animation
48555,TMS Entertainment
1528,Artmic
3909,Toei Animation
2088,Filmlink International
9520,Sunrise
5393,Lead
9627,Gathering
37484,Ascension
5107,Kusama Art
3183,Gallop
8953,Group TAC
3235,Tezuka Productions
32663,Kachidoki Studio
2839,J.C.Staff
8765,Studio Bogey
5689,Pierrot
8664,Production I.G
33975,DLE
51036,SILVER LINK.
23171,Schoolzone
2101,Madhouse
6060,Magic Bus
52216,CloverWorks
24373,Pierrot
45618,Fanworks
37888,Sparkly Key Animation Studio
2936,Dream Entertainment
49518,Blue bread
13917,Zyc
34757,Rockwell Eyes
6571,Gainax
40001,Suspenders
49668,Gyorai Eizo Inc.
46735,Pierrot
8041,Eiken
32087,Pierrot
7247,Kate Arrow
30410,Daewon Media
51681,Xing Yi Kai Chen
34292,Sotsu
2146,Soeishinsha
1966,Ajia-Do
48467,BOMB! CUTE! BOMB!
48877,Pierrot
15815,Shin-Ei Animation
1621,Asahi Production
3093,Shindeban Film
23975,Mook Animation
35116,Shin-Ei Animation
3661,Studio Sign
8162,Gallop
23409,Ascension
4638,Datama Film
1833,Anime R
40338,TYMOTE
7575,Knack Productions
9499,Takahashi Studio
39931,Asahi Production
5664,Triple X
5398,Triple X
4463,G.P Entertainment
1855,Movic
5272,Nippon Animation
42178,2:10 AM Animation
5715,Shaft
8079,Pierrot
50993,Typhoon Graphics
4479,Y.O.U.C
6261,Nippon Animation
2455,PPM
37448,Brio Animation
20225,Shin-Ei Animation
8316,AIC ASTA
5590,Dream Entertainment
9491,TMS Entertainment
20547,Gainax
9365,Trans Arts
36722,Mili Pictures
34323,TMS Entertainment
12393,Eiken
9794,Gathering
4260,Alice Production
33770,Trigger
4697,Studio Sign
9053,PPM
30450,Toei Animation
12259,AIC
39514,Gonzo
36937,Production I.G
28369,Toei Animation
2785,Madhouse
8898,Studio Unicorn
30386,Production I.G
32943,Zexcs
5886,Ashi Production
49734,Studio 9 Maiami
4017,Blue Cat
32088,Pierrot
33126,Gonzo
35625,A-1 Pictures
19961,Pierrot
3983,Triple X
2972,animate Film
5876,Studio Hibari
30289,TMS Entertainment
19135,Tsuchida Productions
34595,"Yamamura Animation, Inc."
34179,TYO Animations
38411,CLAP
32830,DLE
2091,Madhouse
10964,Artland
36229,Kaname Productions
3879,DAX Production
39457,Studio Palette
4604,Tryforce
7122,JCF
49368,TMS Entertainment
5330,Vega Entertainment
38177,Rising Force
31107,Studio Ponoc
3639,Echo
2082,Madhouse
37368,Bridge
24089,J.C.Staff
15743,Madhouse
6622,Sonsan Kikaku
3630,Toei Animation
4774,JCF
3104,Plum
6181,Toei Animation
8416,Group TAC
25889,Madhouse
40799,G-angle
8176,Studio Crocodile
3176,Production Reed
39335,Live2D Creative Studio
2190,Shinkuukan
1667,E&G Films
44591,Maho Film
31493,Seven Arcs Pictures
17221,Toei Animation
4250,Toei Animation
24637,Shaft
4692,Onion Studio
14181,Madhouse
12061,Arms
17223,Toei Animation
5383,Meltdown
13441,Kyoto Animation
7967,Madhouse
6384,J.C.Staff
36578,dwarf
1705,E&G Films
33776,Doga Kobo
8889,Tokyo Media Connections
30133,Asahi Production
12769,Pierrot
38676,Satelight
3563,J.T.P.P.
17167,Production I.G
41296,Studio Colorido
42487,AQUA ARIS
51778,LIDENFILMS
4819,Triple X
6366,Kitty Films
5608,Shura
3824,IKK Room
36298,Directions
40757,Maho Film
15545,Kinema Citrus
4675,P core
8130,Tokyo Movie Shinsha
34905,Ascension
38019,Asura Film
48610,AQUA ARIS
5550,Studio OX
33473,Ripromo
5646,Studio Jam
44752,Production I.G
33941,Pops Inc.
17339,Wako Productions
31321,Toei Animation
41212,BOMB! CUTE! BOMB!
36409,DLE
5648,Knack Productions
36528,PP Project
11043,Asahi Production
18557,J.C.Staff
37387,Mushi Production
7915,Bee Media
5554,Madhouse
5246,Pierrot
8900,Xebec
4967,SIDO LIMITED
23387,Shimogumi
39056,Kamikaze Douga
40645,Animation Lab Japan
32707,AIC Project
31244,feel.
12795,J.C.Staff
34613,DLE
4841,Triple X
6448,Eiken
33508,Shanghai Foch Film and TV Culture Investment
3910,animate Film
3562,Studio B&M
9356,Studio Bogey
6078,animate Film
4700,Knack Productions
35139,Shin-Ei Animation
33912,Team YokkyuFuman
28367,Toei Animation
8554,Toei Animation
35971,Kyotoma
42729,Marza Animation Planet
3596,Ashi Production
39623,Poncotan
18375,Stingray
5190,Triple X
40367,Tezuka Productions
6684,Toei Animation
3567,G.P Entertainment
24087,Toei Animation
38562,Zero-G
3816,Daume
15389,DLE
28925,OLM
32158,Sunrise
32875,Kachidoki Studio
40014,Zexcs
20835,WAO World
10435,Magic Bus
6939,Group TAC
38469,Yokohama Animation Lab
49510,ENGI
36288,drop
8324,Studio World
5322,Gonzo
46119,AQUA ARIS
2258,Sunrise
9862,Production Reed
5108,Anime Antenna Iinkai
48892,DLE
32563,KAGAYA Studio
33659,Seven
5589,Cutie Bee
16247,Deck
49978,Wit Studio
4731,Meltdown
50290,AQUA ARIS
5565,Meltdown
2538,Triple X
16251,Knack Productions
42486,Zexcs
4867,Meltdown
4929,Studio Deen
10313,Pierrot
9239,ACC Production
38017,Studio Deen
2093,Madhouse
29715,Kachidoki Studio
5920,Toei Animation
19811,Studio Deen
5821,A-1 Pictures
2480,Triple X
6097,Wise Guy
16255,Artland
10511,P.A. Works
25265,Madhouse
3813,Pierrot
49633,SILVER LINK.
2054,animate Film
5614,Studio Jam
5151,Gainax
17707,DLE
5400,AIC
5566,Horannabi
39708,TOHO animation
41360,Dynamo Pictures
34050,Studio Ghibli
13299,Production Reed
15823,Mushi Production
18841,Studio 4°C
33846,DLE
34510,Shanghai Animation Film Studio
21179,Agent 21
29837,Doga Kobo
3064,Magic Bus
48392,Poly Animation
37856,C-Station
6183,Toei Animation
31471,Bandai Namco Pictures
5285,Shinkuukan
29687,Ascension
4818,Dangun Pictures
30449,Toei Animation
4927,animate Film
33886,P.I.C.S.
4824,Knack Productions
30738,Shirogumi
3564,J.T.P.P.
24883,Shin-Ei Animation
36731,Eallin
8643,Knack Productions
2382,Trans Arts
30571,Production Reed
32564,J.C.Staff
14183,Pierrot
39722,Bouncy
20385,Pierrot
45207,Kachidoki Studio
30453,Toei Animation
41564,Yaoyorozu
2310,Studio Deen
5609,Triple X
1740,Trans Arts
19755,Kinema Citrus
10525,SynergySP
3605,J.C.Staff
38954,Gathering
38632,DLE
51349,AQUA ARIS
51737,Anime Antenna Iinkai
34464,Yokohama Animation Lab
3584,PP Project
2388,Production I.G
30438,Bandai Namco Pictures
9221,Sunrise
12951,Studio Deen
5665,Mook Animation
4178,J.T.P.P.
34864,Karasfilms
33958,Studio UGOKI
3541,GAV Video
16728,Toei Animation
25963,RG Animation Studios
21305,An DerCen
3542,Y.O.U.C
33042,Neft Film
33122,dwarf
5610,Studio Kyuuma
37506,AIC
17165,Toei Animation
12401,Magic Bus
24847,Bridge
30173,happyproject
3113,Gonzo
42658,Studio Hibari
33366,Studio 4°C
51157,Madhouse
5930,Magic Bus
6937,Animation Staff Room
35480,Studio Khronos
32582,Ascension
8993,Public & Basic
7985,Group TAC
36586,Pops Inc.
3530,Triple X
6015,Shinjukuza
3513,Pierrot
10540,DLE
18109,DLE
30851,DLE
26079,Gathering
5921,Nippon Animation
36715,Pie in the sky
9832,AIC
31377,Ishikawa Pro
31647,Pie in the sky
2737,OLM
32251,Gaina
40395,TMS Entertainment
5934,Filmlink International
15533,AIC
10105,Kaname Productions
44588,Milky Cartoon
42890,Gaina
9526,J.C.Staff
25267,Madhouse
39448,Bones
25491,Madhouse
17615,Pierrot
33779,Gathering
37562,Toei Animation
46084,NAZ
34851,"Yamamura Animation, Inc."
49876,Studio Fantasia
30013,Steve N' Steven
8196,AIC ASTA
21215,Arms
37915,HS Pictures Studio
32665,Rabbit Machine
10077,Toei Animation
35999,Fanworks
16389,MAPPA
36097,Marza Animation Planet
4817,Meltdown
34785,C2C
18795,Sunrise
25393,Shimogumi
19171,Tatsunoko Production
27687,Kinema Citrus
10409,Production D.M.H
31807,DLE
4495,Sonsan Kikaku
39841,G-angle
43413,AQUA ARIS
11995,ACC Production
5570,Office AO
10852,Daume
1745,E&G Films
7523,Shochiku Animation Institute
5556,Studio Jam
35707,NAZ
34765,Studio PuYUKAI
3496,Group TAC
35745,OLM
5553,E&G Films
4560,AIC
38346,Seven Stone Entertainment
4575,Ripple Film
27589,Pollyanna Graphics
19121,Production Reed
22541,DLE
42754,Polygon Pictures
37802,J.C.Staff
5611,Meltdown
38393,TMS Entertainment
41102,Gainax
33163,Production I.G
6091,Artland
40040,Monster's Egg
31747,Kinema Citrus
36636,Fanworks
37242,Sunrise
4557,Shindeban Film
33914,DLE
7155,Gainax
39856,Creatures Inc.
7908,J.T.P.P.
25985,RG Animation Studios
39629,Gaina
34519,Studio PuYUKAI
49922,Anime Antenna Iinkai
4266,Radix
29812,Toei Animation
29871,Gainax
22417,Production I.G
35981,Drawing and Manual
35516,DLE
32059,Shimogumi
36815,Production IMS
5555,Studio OX
33213,Robot Communications
9257,Cutie Bee
36574,dwarf
29105,Polygon Pictures
41293,Creators in Pack
35684,Wit Studio
3695,WAO World
18047,MooGoo
35219,DLE
36164,Hoods Entertainment
5687,Meltdown
5546,E&G Films
36135,DLE
32933,Light Chaser Animation Studios
35450,"Yamamura Animation, Inc."
43016,Arms
36096,Onionskin
48576,Usagi Ou
36983,Toei Animation
5573,Project Team Sarah
10360,Pierrot
29609,Mirai Fusion
33258,Sparkly Key Animation Studio
5581,Tatsunoko Production
28151,Gathering
38498,Saigo no Shudan
36580,Pops Inc.
8958,Shin-Ei Animation
22593,Shin-Ei Animation
40660,l-a-unch・BOX
28237,Madhouse
42145,Fukushima Gaina
12551,Image House
37249,DLE
38510,Saigo no Shudan
33915,DLE
42697,Studio Crocodile
6658,Kachidoki Studio
10847,Gathering
33872,HOTZIPANG
17823,J.C.Staff
34083,A-1 Pictures
20177,J.C.Staff
32999,Studio! Cucuri
33500,DLE
34980,Kenji Studio
32557,Studio Binzo
32852,Moss Design Unit
35502,Ishikawa Pro
35612,DLE
26007,RG Animation Studios
38501,Saigo no Shudan
29992,Studio Jin
38508,Saigo no Shudan
