anime_id,genres,type,episodes,source,rating,start_year,start_season,demographics,score,scored_by,members,favorites
21521,Girls Love,ova,2,Non-Original,rx,2014,winter,None,High,13897,26609,379
3508,Action,movie,7,original,r+,2007,summer,None,High,12023,35405,64
10336,Action,tv,21,original,pg_13,2011,fall,None,High,16246,42957,89
37884,Action,ova,1,Non-Original,r,2018,summer,Seinen,High,9715,22202,13
10935,Drama,special,2,Non-Original,pg_13,2011,summer,None,High,3873,9346,8
40359,Drama,tv,12,Non-Original,pg_13,2020,fall,None,Average,32738,104166,319
13245,Comedy,special,7,Non-Original,pg_13,2012,spring,Shounen,High,4527,11024,15
32026,Comedy,special,1,Non-Original,pg_13,2016,winter,None,High,5632,11210,5
2174,Action,movie,1,Non-Original,r,2007,spring,None,High,4102,9307,21
29163,Comedy,tv,13,Non-Original,pg_13,2015,summer,None,High,17815,49800,74
25647,Action,special,6,Non-Original,pg_13,2014,summer,Shoujo,High,8059,17896,13
21189,Drama,movie,1,original,pg_13,2014,winter,None,High,11862,22438,19
3407,Action,tv,24,original,r,2008,spring,None,Average,28785,79379,213
40942,Action,ona,13,original,g,2020,spring,None,High,4570,9630,45
603,Action,tv,49,original,g,2004,winter,Shoujo,High,17125,43397,274
1374,Adventure,tv,26,Non-Original,pg_13,2005,summer,Shounen,High,8962,20688,140
6893,Hentai,ova,2,Non-Original,rx,2009,fall,None,Average,28737,54838,419
2201,Action,movie,1,Non-Original,pg,2006,summer,Kids,Average,48523,79467,44
50532,Action,special,1,Non-Original,pg_13,2022,winter,Shounen,High,5719,19318,77
6712,Comedy,tv,13,Non-Original,pg_13,2009,fall,None,High,7459,19473,10
42629,Romance,ona,15,original,pg_13,2018,winter,None,High,4852,9061,23
16051,Comedy,tv,12,Non-Original,pg_13,2013,summer,None,High,17515,36073,53
23619,Comedy,ova,1,Non-Original,pg_13,2014,spring,None,High,16240,33225,24
3269,Action,movie,1,Non-Original,pg_13,2007,fall,None,High,14209,31247,103
10380,Hentai,ova,1,Non-Original,rx,2011,spring,None,High,17925,33715,121
896,Action,movie,1,Non-Original,pg_13,1990,summer,Shounen,Average,77089,123455,43
44942,Action,ona,12,Non-Original,r,2021,spring,Seinen,Average,115948,200987,1228
8756,Romance,ova,5,Non-Original,pg_13,1998,summer,Shoujo,High,5896,16697,33
690,Action,tv,26,Non-Original,r,1997,fall,Shoujo,High,11575,36404,171
2006,Adventure,movie,1,Non-Original,pg,1999,winter,Shounen,Average,27971,49110,105
4415,Adventure,tv,13,Non-Original,pg_13,2008,summer,None,Average,23208,49990,107
40485,Action,ova,12,Non-Original,r+,2020,spring,None,High,19879,72249,180
5702,Action,tv,9,original,pg_13,2009,winter,None,High,14068,37994,113
10897,Comedy,ova,1,Non-Original,pg_13,2011,summer,None,Average,65408,117532,49
37902,Action,special,1,Non-Original,pg_13,2018,summer,Shounen,High,11038,25639,22
3220,Avant Garde,movie,1,Non-Original,r+,1973,spring,None,High,12666,37448,527
32607,Slice of Life,tv,12,Non-Original,pg_13,2016,fall,None,Average,34987,97698,158
4195,Comedy,ova,3,Non-Original,r,2009,winter,None,High,16555,30588,26
3088,Romance,ova,2,original,pg_13,2007,fall,None,High,10994,24853,39
15617,Comedy,special,6,Non-Original,pg_13,2012,summer,Seinen,High,9624,18965,7
38924,Comedy,tv,12,Non-Original,pg_13,2020,winter,None,Average,57527,153393,750
3210,Boys Love,ova,2,Non-Original,r+,2007,fall,None,Average,23906,42573,105
5940,Action,tv,12,Non-Original,r+,2009,fall,None,Average,80862,169983,204
37221,Action,tv,12,original,pg_13,2018,fall,None,Average,22854,66016,201
785,Comedy,ova,2,Non-Original,pg_13,1991,summer,None,High,12560,28521,115
34209,Romance,tv,12,Non-Original,pg_13,2019,winter,Shoujo,High,18000,46893,218
37345,Action,tv,24,Non-Original,pg_13,2020,winter,Shounen,Average,149594,348317,1253
5955,Comedy,special,2,Non-Original,pg_13,2009,winter,None,Average,25141,51242,40
13171,Comedy,movie,1,original,pg_13,2012,winter,None,High,16324,34916,55
2330,Adventure,tv,26,Non-Original,pg_13,1999,fall,None,High,5897,12295,58
2488,Adventure,special,1,original,g,2002,fall,None,High,7223,19125,22
31499,Comedy,ona,13,Non-Original,pg_13,2015,spring,None,High,10528,39275,156
40930,Comedy,tv,12,Non-Original,pg_13,2021,winter,None,High,16248,42190,226
24261,Action,ova,1,Non-Original,r,2015,winter,None,High,19215,39452,10
12549,Comedy,tv,12,Non-Original,r+,2012,summer,None,Average,200809,385708,807
1121,Adventure,movie,1,Non-Original,pg,2003,summer,Kids,Average,56066,89672,22
28215,Action,ona,13,Non-Original,pg_13,2015,spring,Shounen,High,15517,27819,95
380,Adventure,ova,3,Non-Original,pg_13,1996,fall,Shoujo,High,11609,21858,49
568,Adventure,tv,26,original,r,1998,fall,Shounen,High,14091,35123,163
38005,Action,tv,12,original,pg_13,2020,fall,None,High,6269,22729,79
33372,Action,ova,1,Non-Original,pg_13,2016,summer,None,Average,24865,55891,38
3121,Comedy,ova,3,Non-Original,r+,2007,summer,None,High,16130,29026,25
3559,Hentai,ova,12,Non-Original,rx,2006,winter,None,High,5842,15620,140
41491,Action,tv,24,Non-Original,pg_13,2021,winter,Shounen,Average,159909,353257,1510
2182,Fantasy,ova,1,original,pg_13,1987,summer,None,High,7812,21719,100
117,Adventure,ova,7,original,pg_13,1995,spring,None,High,7341,17585,91
34125,Action,ova,2,original,pg_13,2017,winter,None,High,8685,18825,26
10444,Action,tv,24,original,pg,2011,spring,Shounen,High,13493,25577,46
5684,Action,tv,50,original,g,2009,winter,Shoujo,High,5800,14905,145
35626,Action,ona,40,Non-Original,pg_13,2017,spring,None,High,6190,13762,126
103,Adventure,tv,74,Non-Original,g,1994,winter,Shoujo,High,4987,13837,87
3616,Action,tv,12,Non-Original,r+,2008,spring,Shounen,High,18076,39324,66
560,Action,special,1,original,pg_13,2005,fall,None,High,5399,14362,27
1215,Sci-Fi,ona,3,original,pg_13,2006,summer,None,High,11811,21850,39
5419,Comedy,special,1,Non-Original,pg_13,2009,spring,None,High,4411,9325,4
1521,Drama,movie,1,Non-Original,r,1996,fall,None,High,6170,11822,31
38062,Fantasy,tv,12,original,pg_13,2019,winter,None,Average,24297,69237,165
39388,Comedy,tv,12,Non-Original,pg_13,2020,winter,None,Average,29710,77968,273
38217,Boys Love,ona,12,Non-Original,pg_13,2018,summer,None,High,7635,16630,92
5163,Comedy,special,9,original,pg_13,2008,summer,None,High,14733,35952,97
39652,Action,special,1,Non-Original,r,2019,spring,Seinen,Average,22713,55087,72
37176,Action,ona,12,Non-Original,pg_13,2018,winter,None,High,3640,6743,25
21097,Hentai,ova,3,Non-Original,rx,2013,fall,None,High,11968,25244,73
37525,Mystery,tv,12,Non-Original,r,2019,fall,None,Average,47804,133077,541
594,Action,special,1,Non-Original,pg_13,2003,fall,Shounen,Average,47752,84573,136
2490,Comedy,movie,1,Non-Original,pg_13,2004,winter,Shounen,High,17247,32519,14
1953,Comedy,special,9,original,pg_13,2007,winter,None,Average,23186,48520,75
49241,Action,special,1,original,r,2021,spring,None,High,6728,16711,71
3656,Action,tv,24,Non-Original,pg_13,2008,spring,None,Average,21544,57123,211
40595,Action,tv,12,Non-Original,pg_13,2020,fall,None,Average,107112,233455,1129
20801,Hentai,ova,2,Non-Original,rx,2013,fall,None,High,9446,21338,133
419,Adventure,tv,26,Non-Original,pg_13,2002,summer,Shounen,Average,25745,53352,192
3861,Action,special,5,Non-Original,pg_13,2002,winter,Shounen,High,7540,19288,24
31716,Action,tv,13,Non-Original,pg_13,2016,summer,None,Average,84637,195647,567
524,Comedy,ova,1,original,r+,2004,spring,None,High,17096,28884,12
28779,Girls Love,ova,2,Non-Original,rx,2015,winter,None,High,9710,18790,147
10731,Sports,movie,1,Non-Original,pg_13,2011,summer,Shounen,High,4631,10416,13
20045,Action,ova,1,Non-Original,pg_13,2013,fall,None,Average,27793,55932,38
5959,Hentai,ova,4,Non-Original,rx,2009,winter,None,High,7088,18754,169
37233,Hentai,ova,2,Non-Original,rx,2018,spring,None,High,6415,13698,117
27727,Comedy,tv,12,original,pg_13,2015,winter,None,Average,32065,78501,480
6151,Action,ova,1,Non-Original,pg_13,2009,spring,None,High,12521,25100,11
2403,Comedy,tv,12,Non-Original,r,2007,fall,None,Average,51342,105651,509
19429,Action,tv,12,Non-Original,r,2014,spring,None,Average,121418,251703,985
28819,Comedy,tv,12,Non-Original,r+,2015,summer,Shounen,Average,139253,269239,376
40295,Sci-Fi,ona,3,original,pg_13,2019,summer,None,High,13207,28590,49
23279,Sci-Fi,movie,1,Non-Original,r+,2017,winter,None,High,11278,42804,132
33949,Comedy,ova,1,Non-Original,pg_13,2017,winter,None,High,13186,27803,30
15359,Action,ona,5,original,pg_13,2012,summer,None,High,10916,26223,31
1311,Comedy,special,1,Non-Original,pg_13,2003,winter,None,Average,19860,36923,37
10573,Comedy,ova,4,Non-Original,pg_13,2011,summer,Shounen,High,4273,10110,7
12879,Action,ova,1,Non-Original,pg_13,2012,summer,None,High,10501,20795,12
34777,Action,special,1,original,r,2017,summer,None,Average,25822,48527,29
39689,Comedy,special,1,Non-Original,r+,2019,fall,Seinen,Average,28704,52127,53
37618,Comedy,ona,12,Non-Original,pg_13,2018,fall,None,High,6661,18864,118
30702,Hentai,ova,1,original,rx,2015,spring,None,High,5587,11469,171
193,Comedy,tv,24,Non-Original,r+,2003,fall,None,Average,47244,92849,216
3359,Action,tv,13,Non-Original,pg_13,2008,spring,Shoujo,Average,25588,55795,123
11663,Action,ova,2,Non-Original,pg_13,2011,winter,None,High,4747,13187,18
1576,Action,ona,26,original,pg_13,2006,fall,None,High,12146,37303,126
11441,Action,ova,2,Non-Original,r,2011,fall,Shounen,High,11765,25848,36
43349,Comedy,ona,1,original,g,2020,fall,None,High,6624,12325,107
9330,Action,tv,12,Non-Original,pg_13,2011,winter,Seinen,Average,84927,164380,279
1397,Action,tv,49,original,pg_13,1994,fall,Shounen,High,10981,28116,235
38098,Drama,tv,24,Non-Original,pg_13,2019,spring,Shounen,High,8265,20710,52
29829,Comedy,movie,1,original,g,2015,summer,None,High,2961,9268,12
1352,Action,ova,3,original,r,1990,spring,None,High,9622,25077,155
1074,Action,ova,1,Non-Original,pg_13,2005,fall,Shounen,Average,39856,75319,102
8098,Action,movie,1,original,pg_13,2010,fall,None,High,5130,13583,42
19023,Drama,tv,12,original,pg_13,2014,winter,None,Average,18138,51189,150
3593,Action,ova,3,Non-Original,r+,2009,spring,None,High,8941,20010,13
34604,Action,ova,3,Non-Original,pg_13,2017,summer,Shounen,High,8937,24054,22
29830,Comedy,movie,1,original,g,2015,fall,None,High,2792,8850,12
582,Comedy,tv,48,Non-Original,r,1998,winter,Shounen,High,3246,11811,134
5332,Action,special,1,Non-Original,pg_13,2008,fall,None,High,5363,9663,3
2744,Comedy,tv,12,Non-Original,pg_13,2007,summer,Seinen,High,6282,15803,63
38436,Action,ona,12,Non-Original,pg_13,2019,summer,None,High,2957,5917,40
15611,Action,tv,59,original,pg_13,2013,winter,Shounen,High,11080,20818,73
49063,Action,ona,13,Non-Original,pg_13,2021,spring,None,High,2496,4743,42
26057,Comedy,ova,1,Non-Original,pg_13,2015,summer,None,Average,17566,38138,23
23945,Comedy,tv,12,Non-Original,pg_13,2014,summer,Shounen,Average,30280,69909,80
39574,Action,ona,12,Non-Original,pg_13,2019,fall,Seinen,High,9455,20823,58
37826,Comedy,ona,1,Non-Original,pg_13,2018,fall,None,High,13972,29058,20
48405,Supernatural,ova,1,Non-Original,pg_13,2022,winter,Shounen,High,3985,23301,165
30749,Action,tv,12,Non-Original,pg_13,2016,winter,None,Average,182507,356537,944
28625,Sci-Fi,movie,1,Non-Original,r,2015,fall,None,Average,26432,76321,246
32323,Comedy,ona,15,Non-Original,pg_13,2015,fall,None,Average,27368,75139,265
36800,Comedy,tv,12,Non-Original,pg_13,2018,spring,Shounen,High,11334,30235,30
5152,Action,special,1,Non-Original,pg_13,2008,summer,None,Average,28320,48073,35
9288,Fantasy,movie,1,original,g,2010,fall,Kids,High,3408,6693,10
30806,Action,tv,12,Non-Original,r,2016,winter,None,Average,41935,105023,288
35581,Hentai,ova,2,Non-Original,rx,2017,summer,None,High,7443,15749,137
48941,Action,ona,12,Non-Original,pg_13,2021,summer,None,High,6174,16171,97
40323,Action,ona,2,Non-Original,pg_13,2019,summer,None,High,4148,13470,19
20021,Action,special,1,Non-Original,pg_13,2013,fall,None,Average,176830,291917,561
876,Action,tv,29,Non-Original,pg_13,1995,spring,Shounen,High,14176,25277,95
4548,Action,tv,12,Non-Original,pg_13,2008,fall,Shounen,Average,34266,143743,209
11321,Hentai,ova,2,Non-Original,rx,2011,fall,None,High,11510,26497,208
33362,Slice of Life,tv,12,original,pg_13,2017,spring,None,High,5953,15898,69
30614,Hentai,ova,2,Non-Original,rx,2015,fall,None,High,7570,18005,101
26351,Comedy,tv,16,Non-Original,pg_13,2015,spring,Seinen,Average,50270,126236,281
11227,Action,tv,12,original,pg_13,2012,winter,None,Average,23026,67204,132
2124,Action,special,2,original,pg_13,2006,fall,None,High,15475,35440,56
206,Action,tv,27,Non-Original,pg_13,1998,spring,None,High,10690,29401,116
331,Adventure,tv,45,Non-Original,g,1994,fall,Shounen,High,3251,10004,68
1555,Comedy,tv,25,Non-Original,pg_13,2006,fall,None,High,14936,35531,91
35673,Adventure,ova,1,Non-Original,pg_13,2017,fall,None,High,4928,11611,4
43969,Comedy,tv,12,Non-Original,pg_13,2021,summer,Shounen,Average,136916,283891,2203
3887,Drama,special,1,Non-Original,g,2008,winter,Seinen,High,7310,12573,9
48727,Fantasy,ona,3,original,g,2021,spring,None,High,3942,10592,44
19697,Comedy,special,2,Non-Original,pg_13,2013,summer,None,High,13460,32541,36
6489,Action,special,7,Non-Original,pg_13,2008,summer,None,Average,20878,46713,66
36848,Comedy,ona,15,Non-Original,pg_13,2017,fall,None,High,12025,30032,90
25729,Comedy,movie,1,original,g,2015,spring,None,High,3286,11147,9
4021,Boys Love,tv,12,Non-Original,pg_13,2008,summer,Shoujo,High,14797,35730,101
866,Adventure,movie,1,Non-Original,pg_13,2001,fall,Shounen,High,9063,18418,6
7041,Comedy,special,2,Non-Original,pg_13,2008,fall,None,High,4781,12318,2
915,Adventure,tv,26,Non-Original,pg_13,2005,fall,Shounen,High,7449,14248,236
4189,Drama,tv,26,Non-Original,pg_13,2009,fall,None,High,5176,22579,64
4535,Girls Love,ona,7,original,pg_13,2008,spring,None,Average,33008,70836,337
32032,Sci-Fi,tv,12,original,pg_13,2017,spring,None,Average,39397,102677,170
10572,Comedy,tv,12,Non-Original,pg_13,2011,summer,None,Average,34073,77637,184
37303,Action,movie,1,Non-Original,pg_13,2018,summer,None,High,5798,22168,16
1316,Sports,tv,52,Non-Original,pg,2005,fall,None,High,9531,15560,137
38972,Action,special,3,Non-Original,r,2019,winter,Shounen,Average,17566,37756,409
38435,Action,ona,40,Non-Original,pg_13,2018,summer,None,High,3634,7135,22
4483,Drama,tv,12,Non-Original,g,2008,summer,Shounen,High,6675,25285,63
20745,Slice of Life,ova,1,Non-Original,pg_13,2013,fall,None,Average,26447,47733,108
3354,Action,special,2,Non-Original,pg_13,2008,spring,Shounen,High,14799,27802,17
1426,Action,tv,50,Non-Original,r+,1984,spring,Seinen,High,5737,19526,26
12119,Slice of Life,tv,12,original,pg_13,2012,spring,None,High,14796,41416,95
40272,Drama,tv,12,Non-Original,pg_13,2020,fall,None,High,5553,19449,149
8217,Fantasy,tv,52,original,pg,2010,spring,Shoujo,High,4312,10684,107
10918,Drama,movie,1,original,g,2010,summer,None,High,6071,15031,18
8536,Comedy,tv,12,Non-Original,pg_13,2010,fall,None,Average,59342,111592,189
894,Action,movie,1,Non-Original,pg_13,1989,summer,Shounen,Average,70320,112073,37
42632,Romance,ona,10,original,pg_13,2018,winter,None,High,6040,12337,33
9793,Action,ova,2,Non-Original,pg_13,2011,spring,None,High,6035,14669,13
892,Action,movie,1,Non-Original,pg_13,1988,summer,Shounen,Average,28104,51956,18
1825,Drama,movie,1,Non-Original,pg_13,1986,spring,Shounen,High,5046,11457,18
34338,Drama,tv,12,original,pg_13,2018,spring,None,Average,19658,42346,165
2597,Adventure,ova,1,Non-Original,pg_13,2007,winter,Shounen,High,6564,13242,4
39030,Comedy,tv,12,Non-Original,pg_13,2019,fall,Shounen,Average,85643,175607,233
30365,Action,ova,1,Non-Original,r+,2016,winter,None,Average,36067,74076,57
502,Action,movie,1,Non-Original,pg_13,1986,fall,Shounen,Average,34478,61352,33
6361,Drama,special,1,Non-Original,pg_13,2007,summer,None,High,12349,29774,15
41923,Action,ona,52,Non-Original,pg_13,2020,summer,None,High,2515,9547,101
143,Drama,tv,12,Non-Original,pg_13,2004,fall,Shounen,Average,28866,66296,690
37364,Action,ova,1,Non-Original,r,2018,summer,Shounen,High,9242,24519,8
12783,Comedy,movie,1,Non-Original,pg_13,2014,spring,Shounen,Average,39333,88633,250
11339,Comedy,ova,2,Non-Original,pg_13,2012,winter,Seinen,High,10978,21526,10
36225,Hentai,ova,1,Non-Original,rx,2017,fall,None,High,7877,17639,92
37983,Comedy,ona,1,Non-Original,pg_13,2018,summer,None,High,13571,30489,38
14835,Comedy,ova,3,Non-Original,pg_13,2012,fall,None,High,7857,17309,15
38940,Action,tv,12,Non-Original,r,2019,summer,None,Average,47547,107159,199
2950,Slice of Life,movie,1,Non-Original,g,2006,fall,Kids,High,12475,24192,140
11341,Comedy,tv,12,original,pg_13,2012,winter,None,High,7526,17579,67
40833,Comedy,tv,24,Non-Original,g,2020,fall,None,High,6601,13070,37
15879,Action,special,7,Non-Original,pg_13,2012,fall,None,Average,40495,79701,43
39184,Drama,tv,12,Non-Original,pg_13,2020,winter,None,High,9417,30745,243
34642,Action,ona,2,Non-Original,pg_13,2016,fall,None,High,9863,25057,11
3654,Comedy,tv,12,Non-Original,r+,2008,fall,None,Average,18158,41423,104
28391,Sci-Fi,tv,12,Non-Original,pg_13,2016,winter,None,Average,62389,141258,508
3033,Adventure,movie,1,original,pg,2002,winter,Shounen,High,12254,23705,10
7590,Comedy,tv,13,Non-Original,pg_13,2010,spring,None,Average,57663,131853,196
2131,Comedy,ova,2,Non-Original,r,2007,summer,None,Average,62136,101707,109
10893,Action,ona,1,original,pg_13,2011,fall,None,Average,18505,44060,81
1956,Action,tv,12,Non-Original,r+,2007,winter,None,Average,35553,75020,123
32153,Drama,movie,1,original,pg_13,2015,fall,None,High,9721,25725,49
40356,Action,tv,13,Non-Original,pg_13,2022,spring,None,Average,132754,585387,12117
1568,Action,tv,22,Non-Original,pg_13,2006,fall,Seinen,Average,23623,62365,84
2253,Action,tv,92,Non-Original,pg_13,1973,winter,Shounen,High,6092,15780,116
109,Adventure,tv,24,original,pg_13,2004,spring,None,Average,30291,66699,222
16910,Comedy,tv,13,Non-Original,pg_13,2013,spring,Shounen,Average,17318,39533,53
691,Action,tv,124,Non-Original,pg_13,1989,fall,None,High,3667,18613,109
230,Action,tv,27,Non-Original,r,2003,spring,Seinen,Average,15456,36133,135
3653,Action,tv,24,Non-Original,r,2008,fall,None,Average,18268,41034,87
38085,Action,movie,1,Non-Original,pg_13,2020,fall,None,Average,25303,71107,126
1516,Comedy,tv,153,Non-Original,pg_13,2006,spring,Shoujo,High,12511,29243,226
8475,Drama,movie,1,Non-Original,r+,2012,summer,None,High,13854,30896,85
38824,Romance,ona,1,original,g,2018,fall,None,High,4352,8485,31
35936,Hentai,ova,2,original,rx,2017,fall,None,High,9888,20706,123
31629,Adventure,tv,13,Non-Original,pg_13,2017,spring,None,Average,67559,178887,281
2123,Action,movie,1,original,pg,2005,winter,None,High,10738,19796,41
12461,Fantasy,tv,13,Non-Original,pg_13,2012,spring,Shoujo,Average,44173,105968,382
6166,Comedy,tv,12,Non-Original,r+,2010,summer,None,Average,86981,185707,496
252,Drama,tv,26,original,pg_13,2004,spring,Shounen,High,12806,38843,145
151,Action,ova,3,Non-Original,r+,2004,summer,None,High,10110,26345,152
48488,Avant Garde,tv,15,Non-Original,r,2021,summer,None,Average,34659,91447,673
4094,Action,ova,6,Non-Original,r,2008,summer,None,Average,16444,27635,60
44524,Action,tv,12,Non-Original,r+,2022,summer,None,High,12323,100663,759
2557,Drama,tv,40,Non-Original,g,1991,winter,None,High,2964,7308,23
39380,Boys Love,ona,12,Non-Original,pg_13,2019,winter,None,High,4557,8835,30
1164,Adventure,tv,24,Non-Original,pg_13,2001,spring,Shounen,High,8670,20157,74
37175,Mystery,ona,12,Non-Original,r,2018,winter,None,High,5116,16940,68
789,Drama,tv,6,Non-Original,pg_13,2006,spring,None,Average,18628,44392,87
33302,Sports,movie,1,Non-Original,pg_13,2016,summer,Shounen,High,3729,11193,8
5504,Drama,tv,12,Non-Original,pg_13,2009,spring,None,High,8639,23602,40
6795,Avant Garde,movie,5,original,r,2008,fall,None,High,7664,18672,67
6280,Action,ona,1,Non-Original,r,2010,summer,None,Average,17361,28553,70
