anime_id,score,scored_by,members,favorites
2176,Average,1381,4687,5
1802,Average,3140,8289,21
4607,Average,2787,7485,24
904,Average,69676,111267,16
40519,Average,2857,6780,38
49487,Average,1915,5479,17
14129,Average,3783,9576,68
37184,High,1347,3098,3
13173,Average,2769,5386,5
1843,Average,1547,3051,2
44086,High,1003,1716,9
27363,Average,2489,6870,25
41877,Average,4831,14187,27
40733,High,1053,5045,8
3079,Average,1436,5925,28
9970,Average,3403,8917,16
3059,Average,1374,4208,18
19257,Average,10487,29681,56
50274,High,543,1993,13
9731,Average,6871,13368,7
32239,Average,3727,8469,52
36431,Average,19974,46225,40
45620,High,1144,5877,12
2200,Average,1339,4332,18
37047,Average,3683,12592,9
13283,Average,5619,15525,17
2476,Average,371551,613654,2998
38037,Average,2912,8432,20
5424,Average,3409,8770,28
11807,Average,2299,7048,21
30757,Average,5820,23137,30
32039,Average,4850,13009,17
48466,Average,8423,25898,123
2352,Average,3083,7419,27
32878,Average,17652,45729,46
1638,Average,1841,4216,9
36783,High,1007,5025,3
43483,Average,1664,5416,6
20267,Average,3150,6167,7
33240,Average,1836,6760,19
6122,Average,2647,6488,26
1634,Average,4620,10247,37
2965,Average,2377,9451,13
11747,Average,2510,7030,23
40389,High,526,4936,19
49866,Average,2508,9222,11
37771,Average,1541,4009,10
10547,Average,5475,12571,3
973,Average,3444,11340,19
4476,Average,1439,4396,7
2230,Average,1459,4848,20
38265,Average,2846,6861,21
38620,Average,2496,7168,23
34522,Average,3787,12686,21
39382,Average,1903,5314,2
1270,Average,6470,14324,19
3213,High,548,2311,13
32267,Average,4019,8613,24
910,Average,7372,23219,17
41884,High,579,1997,5
40613,Average,5010,8431,11
473,Average,2832,7015,7
37360,Average,2748,6597,8
610,Average,9497,22813,51
17357,Average,1694,4045,8
626,Average,2594,7951,12
36895,Average,3391,7917,27
50207,High,433,1239,13
2050,Average,2879,6272,12
12367,Average,16235,41481,43
280,High,831,2727,12
37438,Average,7861,26368,33
40873,Average,3471,9276,7
36468,Average,4618,10236,8
1978,Average,4306,9359,21
1793,Average,7143,17074,43
1891,High,765,2024,10
34753,Average,10540,21556,11
36689,Average,3187,8689,24
6920,Average,10977,26149,24
20757,Average,4175,10918,59
1799,Average,5444,9772,18
37879,Average,1421,3663,21
14145,Average,6009,14701,40
1062,Average,4721,10568,69
36956,Average,2989,6114,18
40639,Average,2607,5784,26
41918,High,425,1294,27
11073,Average,4985,10692,4
3437,High,979,4328,10
12449,Average,13285,30131,18
39471,Average,2602,6897,14
43353,Average,3153,6824,18
29705,Average,4115,9870,20
10851,Average,40946,74525,674
50917,Average,1786,14634,49
39728,Average,6326,15277,34
23115,Average,2039,7800,5
3345,High,754,2724,22
7739,Average,22805,39382,23
2818,High,686,2207,15
24271,Average,2360,6223,12
2570,High,1006,2618,3
42892,Average,8908,49400,323
2586,Average,1390,3320,5
4450,Average,3553,10388,9
38467,High,637,2116,9
8987,Average,2408,6206,42
36828,Average,24956,72798,103
13169,Average,4701,8466,6
39221,Average,19990,64176,82
28713,Average,9085,20643,8
3136,Average,1324,2785,6
14373,Average,8661,19715,21
10014,Average,1432,5434,8
7969,Average,3314,8806,26
1041,Average,6094,12020,39
10016,Average,3390,6018,2
36148,Average,1340,4820,13
4503,Average,3022,7210,16
28447,Average,6194,15246,7
706,Average,3823,9224,6
42898,High,764,1679,2
10457,Average,2999,8868,17
4876,Average,1412,5775,6
729,High,972,4609,9
31422,Average,7167,19738,15
1706,Average,3353,9622,17
34543,Average,17030,48633,66
1572,Average,2738,7195,18
2032,Average,2543,8821,7
8908,Average,2041,5629,1
31400,Average,3350,8489,57
21363,Average,2124,5977,42
31318,Average,44006,103251,90
37860,Average,1428,6084,1
38464,Average,5534,21961,48
36992,Average,12622,30329,83
1044,Average,3743,7708,12
8062,Average,2384,5789,4
40062,High,1068,2162,4
965,Average,1583,4784,7
37446,Average,80418,167886,274
9014,Average,20417,39599,109
1166,Average,1540,4299,8
3641,Average,3463,7754,7
23989,Average,9809,23640,14
1042,Average,5429,10229,34
36914,Average,6110,17957,12
921,Average,2414,5849,5
2165,Average,1343,5035,12
2955,Average,4291,9156,35
33291,Average,2805,8238,32
11769,Average,12162,29850,37
825,Average,7141,12088,22
2084,High,860,3135,22
1129,Average,1518,3558,1
1599,Average,2112,5452,9
9001,Average,3523,7242,16
35522,Average,1938,4390,3
28835,Average,1296,3924,16
43793,Average,2789,6002,24
6041,Average,2583,8004,16
11997,Average,3319,8632,25
3941,Average,1803,4963,11
4124,Average,1930,4552,3
39063,Average,49907,155944,191
163,Average,3483,7235,22
1085,Average,4760,13101,18
6312,High,1072,3066,1
34453,Average,2752,8536,16
3008,Average,2131,4740,17
751,Average,1344,4029,44
3203,High,847,1845,3
1734,Average,5783,13934,20
33102,Average,2037,7436,5
2531,Average,2605,6099,22
1635,Average,3677,8232,17
38262,Average,4858,9709,112
1130,Average,3556,8571,29
2789,Average,7142,12581,27
3668,Average,2531,8626,4
5725,Average,4972,8666,23
34246,Average,2051,6218,12
771,Average,2259,7107,17
367,High,968,2510,5
14317,Average,3826,6773,3
39799,Average,31722,85296,147
314,High,899,2683,20
32376,High,790,1802,1
8245,Average,2745,5970,7
34550,Average,7214,17570,15
47591,Average,12329,36366,451
34899,Average,2675,7044,38
40102,Average,16823,38656,74
1433,Average,3570,7876,4
44274,Average,6972,22640,91
2620,Average,2027,4388,5
19569,Average,2288,6199,13
14277,Average,9396,19742,14
6901,Average,1112,3145,5
7598,Average,7378,17082,8
37436,Average,17918,59313,78
27567,High,850,2623,6
1879,Average,4016,10268,13
10219,Average,7326,14576,5
757,Average,2051,5510,1
38529,Average,10248,34482,32
15783,Average,1648,4586,0
1795,Average,1718,4177,3
40587,High,593,2162,4
423,Average,1482,3458,1
32461,Average,1599,4219,4
31050,Average,6759,13145,14
1329,High,983,3367,4
31105,Average,1133,3306,6
4198,High,964,2981,8
35827,Average,1861,4718,15
1163,Average,2824,12617,26
29573,Average,3108,8125,20
671,Average,2823,7994,17
2811,Average,2610,4957,17
36777,Average,1855,8138,10
2106,Average,2735,10127,13
40254,Average,10500,30734,112
38220,High,814,2167,3
3754,High,868,2514,6
4804,Average,1935,5436,8
35251,Average,11691,40852,133
375,Average,2652,7223,11
622,Average,3448,8317,5
40151,Average,1845,5690,40
2038,Average,1229,4386,11
50770,Average,1579,4933,30
36729,Average,4537,16363,22
34302,Average,1117,3190,11
10549,Average,1400,3673,5
159,Average,5896,17782,38
746,Average,28217,47742,123
8361,Average,1720,3559,0
3579,Average,1719,7091,18
2997,Average,1277,3275,5
651,Average,13686,24026,15
23305,Average,2857,7331,11
40982,Average,2508,6983,7
31919,High,693,2020,6
2556,Average,1672,4269,5
833,Average,4629,12540,17
864,Average,5382,11797,9
909,Average,5208,13164,15
39846,Average,2085,7435,5
42774,Average,14018,39480,133
8250,Average,1207,2896,1
9353,Average,2134,6172,1
34244,Average,1204,2571,0
16331,Average,4449,8087,6
8366,Average,1848,3680,3
10546,Average,2821,7907,59
31883,Average,4308,9292,6
49295,Average,2025,4245,30
51616,Average,1432,3099,17
42959,Average,4843,12812,18
3335,High,734,5339,15
10297,Average,2065,5423,1
336,Average,3905,12392,29
4712,Average,2643,7163,3
11349,Average,3694,9341,56
39299,Average,2325,5295,24
1262,Average,5682,11540,23
4910,Average,4515,9749,5
24699,Average,10263,32867,39
2819,Average,1390,5659,17
1853,Average,2262,8952,19
2998,Average,1031,2751,3
44090,High,416,962,8
148,Average,2565,8639,10
40623,Average,47401,117761,199
2901,High,723,1945,0
39963,Average,10134,25502,144
48644,Average,5607,17606,51
34776,Average,2040,7699,5
1988,Average,3494,10670,5
9721,Average,4444,10274,40
42324,Average,2595,5502,19
1370,Average,4329,7647,5
1774,Average,1035,2457,1
39567,Average,14828,44140,36
15883,Average,10087,25934,18
25567,Average,14818,30441,52
35183,Average,4715,11222,11
2505,Average,2132,5638,13
37247,Average,3378,6393,1
38039,Average,2131,5544,17
623,Average,1457,5918,15
6531,Average,2073,5320,8
4071,High,941,2854,0
42985,High,506,1134,5
3501,Average,1421,4891,3
41834,Average,17761,59852,146
10916,Average,4175,9110,2
7708,Average,3190,9447,26
38573,Average,110370,246918,422
13799,Average,3775,8847,2
9875,Average,2052,14636,60
2988,Average,2789,8189,34
40578,Average,1322,3997,4
1785,Average,3995,8801,23
6527,Average,1903,4385,1
40394,Average,2304,6543,8
3686,Average,2043,4598,4
38254,Average,4246,11532,12
36022,Average,3042,7092,8
43590,High,965,1519,5
1208,Average,1432,3706,7
9716,Average,1729,5812,3
1661,Average,3828,15068,37
33834,Average,47794,139946,295
50955,Average,2753,11822,28
48962,High,635,3269,24
10924,Average,5376,15849,14
41206,Average,1577,5066,0
616,High,860,3840,18
39617,Average,400714,814105,4475
37036,Average,3309,11413,35
10338,Average,2590,7505,7
51225,High,723,2443,4
2703,Average,2400,5106,6
40109,High,616,3412,3
37858,Average,1356,6102,3
26019,Average,2224,6736,11
37966,Average,12080,21822,8
3072,Average,1086,3751,5
3011,Average,5273,11191,13
36342,Average,996,6507,4
5178,Average,19628,38626,52
36525,Average,22237,58265,69
31070,Average,3230,7774,4
34639,Average,2545,6873,15
10592,Average,1129,4852,2
1549,Average,1362,4280,4
24531,Average,14255,38636,45
37185,Average,980,2645,6
39194,Average,3725,10669,8
43697,Average,38293,69509,228
378,Average,2275,4755,4
2288,Average,2525,6862,29
38835,Average,6154,14837,8
20969,Average,1177,3593,1
2815,High,806,1603,10
33118,Average,2585,7003,2
17813,Average,5541,12117,6
2560,Average,3361,9844,16
14073,Average,8465,24321,20
49338,High,799,4757,29
204,Average,12443,26687,30
10917,Average,4081,9127,4
42976,Average,7127,12527,28
1360,Average,3395,8811,25
40855,Average,2667,5773,34
21497,Average,2393,5610,10
41688,Average,2459,5523,18
3759,Average,28985,51623,34
1584,Average,1083,2744,3
8626,Average,3568,5513,79
31168,Average,3686,7789,0
496,Average,2018,6218,20
9005,Average,1582,4605,4
51335,High,282,1253,12
40280,Average,2888,9762,7
37893,Average,8843,19218,6
2709,Average,1910,3573,6
23439,Average,2434,4844,5
37744,Average,146310,272426,451
50678,Average,3077,9295,62
32171,Average,15374,51875,87
50470,Average,1805,12754,20
2212,Average,1767,5580,1
4191,High,871,2997,13
19029,Average,5481,12244,3
12963,Average,1124,3786,15
3050,Average,4217,9535,33
8648,Average,2185,6213,6
32438,Average,105948,207220,274
6875,Average,13137,27309,27
3162,Average,1047,3387,14
42224,Average,2619,6086,24
646,Average,1567,4152,12
13159,Average,2402,8779,10
17497,High,879,3255,21
11031,Average,2326,6206,17
24021,Average,1834,5143,16
2281,Average,4490,8829,16
30242,Average,2665,7358,24
3015,Average,5918,13652,8
817,Average,3583,9660,11
1153,Average,3474,10393,36
34030,Average,2741,6856,19
2546,Average,1504,3793,11
3460,High,620,1655,10
769,Average,4261,9397,5
34167,Average,1652,7087,12
37089,Average,4255,9232,28
3265,Average,2253,5583,6
3761,Average,1454,2838,9
20965,Average,4084,7166,4
3707,Average,2088,5891,40
41370,Average,1901,4213,10
499,Average,8686,19873,41
38544,Average,12620,35360,37
679,Average,2239,5291,12
40239,Average,15083,30378,59
11005,Average,17853,40707,48
1583,Average,6587,19375,25
45783,Average,2121,10542,65
23433,Average,6295,13585,6
2584,Average,1511,3253,4
1346,Average,5912,15605,14
1822,Average,2117,8250,13
1235,Average,3314,6455,2
1783,Average,3813,9781,40
32190,Average,2667,5942,2
8438,Average,3696,9080,2
754,Average,864,4019,16
49505,Average,8504,28619,161
4810,Average,1495,5749,15
37223,Average,3782,8918,42
454,Average,9506,20099,18
21695,Average,3274,7743,4
3281,Average,998,3019,11
1233,Average,2795,7295,17
13937,Average,1891,5468,16
555,Average,5188,11365,9
35135,Average,1553,11328,15
2913,High,650,2458,4
41714,High,443,2908,6
11635,Average,1788,6179,3
13619,Average,2119,6336,2
44067,High,473,2241,8
27629,Average,3024,8583,10
2029,Average,1690,4932,17
31710,Average,69428,158950,211
23579,Average,5656,13161,16
36344,High,804,6031,5
38091,Average,9144,25255,32
1169,Average,2000,5843,11
3561,Average,914,2345,16
37292,High,724,3340,14
6918,Average,12197,25169,23
3940,Average,2043,5975,9
1236,Average,834,2434,16
2896,Average,3851,8721,37
1296,Average,2882,5690,1
6726,Average,1320,4041,3
36343,High,817,6038,5
711,Average,1515,4757,6
3271,Average,1515,2861,16
9849,Average,3417,8487,38
1161,Average,1942,6197,10
49556,Average,4875,29139,227
6234,Average,4567,10386,4
51662,High,505,2095,15
42422,High,542,1904,4
34032,Average,920,4149,11
20995,Average,2686,6877,16
19953,Average,4109,10818,8
32011,Average,1966,6025,11
41659,Average,1455,6031,13
33997,Average,1233,4112,3
51494,High,511,849,9
2188,Average,3377,8186,27
9333,Average,3973,7809,3
3991,Average,1415,5031,4
50597,Average,852,1623,5
7540,Average,2250,5001,0
2087,Average,883,2652,11
34529,Average,2434,6674,26
37886,High,687,2543,4
37021,Average,29770,82697,344
1481,Average,1708,4280,3
38779,Average,2032,5012,21
27783,Average,29726,63641,45
9673,Average,1005,5290,3
50696,Average,5356,10756,28
31790,Average,21111,57015,54
40436,Average,75569,163942,673
445,Average,6235,16281,14
31851,Average,2480,7831,5
13139,Average,2676,7042,6
5859,Average,1567,4671,6
4050,Average,1163,3232,14
25117,Average,2090,9520,2
13239,Average,4505,8472,13
48577,Average,1559,3401,16
2324,Average,4239,9998,40
38089,Average,1515,5730,9
31736,Average,7670,18049,24
38797,Average,13419,29358,100
35347,Average,1989,5262,3
39769,Average,1047,1738,4
51217,Average,1495,3310,15
15539,Average,2870,6936,19
1387,Average,4715,11518,72
43467,Average,3491,6743,48
9737,Average,4003,13573,13
34399,Average,2623,6657,28
1468,Average,8189,16400,36
49969,Average,9629,36422,208
1658,Average,2687,6996,7
6686,Average,1923,5748,13
1217,Average,3862,7774,7
1277,Average,1830,4926,6
3024,Average,1251,4525,13
9638,Average,4395,10925,59
29017,Average,2049,4581,5
29868,Average,1351,3395,5
1359,Average,4655,10880,33
4713,Average,10470,30257,105
52357,Average,2835,10089,24
37859,Average,1276,5846,2
34492,Average,3370,9328,22
5214,Average,1810,5150,11
33865,Average,4456,9620,53
29301,Average,5167,14411,19
2039,High,654,2774,12
9924,Average,2578,5836,1
234,Average,1586,3934,6
31344,Average,2246,7913,19
9883,Average,1392,5661,23
30091,Average,42256,104805,122
14995,Average,2354,6813,12
31861,Average,2065,6925,11
31221,Average,5865,13844,16
24935,Average,3379,6316,1
40659,Average,986,3496,3
612,Average,2161,6575,8
38475,High,253,44862,147
422,Average,1349,3204,1
41396,Average,1695,4507,20
854,Average,8064,21253,18
11465,Average,2155,5632,19
39094,Average,2609,10228,6
733,Average,5214,10979,20
14647,Average,2264,5599,2
2960,Average,2151,5506,10
42803,Average,5797,13880,20
10886,Average,2534,6832,5
685,Average,3193,8661,6
21067,Average,12743,30559,22
38295,Average,22689,57044,42
608,Average,2816,6167,4
8655,Average,2979,7601,25
1591,Average,4714,13306,14
2224,Average,1497,4841,13
7761,High,706,2277,1
808,Average,2509,6263,9
48627,Average,1075,3688,9
23037,Average,10561,28340,41
9348,High,572,1584,18
37589,Average,1582,5612,18
7276,Average,2236,5845,9
1165,Average,2069,5388,3
258,Average,6274,16533,37
1768,Average,1221,2762,7
10770,Average,2698,7081,44
37576,Average,21425,61209,59
4062,High,474,2289,9
41439,Average,1913,4413,28
12123,Average,3874,7886,7
37564,Average,2619,12113,15
39935,Average,1864,6992,22
29511,Average,5427,12254,10
30460,Average,2403,5888,4
4508,Average,1944,6597,3
31904,Average,102938,211950,224
2155,Average,5981,20180,20
2211,Average,2536,4390,5
37272,Average,1558,9381,6
13325,Average,3351,8182,20
39191,Average,763,2305,9
18771,Average,2592,7669,13
3077,Average,1201,5663,37
41573,Average,6152,22501,77
8026,Average,3575,6698,3
31401,Average,2802,7633,8
19103,Average,2311,5940,22
2441,Average,1929,4863,21
2982,Average,2249,5995,24
17541,Average,2244,6625,17
3101,Average,2498,8591,54
3858,Average,1480,2849,13
2912,Average,1092,2234,9
34392,Average,45433,115743,154
3448,Average,3760,9897,55
40957,Average,1523,4816,10
33455,Average,2843,8507,14
27539,Average,826,1544,11
23079,Average,78493,158687,214
37422,Average,2146,6070,4
44071,High,609,1640,10
48450,Average,2391,5091,19
1892,High,460,1086,3
8792,Average,5749,9299,17
1544,Average,1635,3922,6
15313,Average,5302,11430,21
3005,Average,1931,5528,9
48890,High,322,762,6
2598,Average,1126,5779,17
49733,High,413,21721,98
35072,Average,6099,13880,12
756,Average,17109,35782,46
4342,Average,2072,6138,9
37209,Average,1182,4821,28
41785,High,611,1661,2
50862,Average,2173,8561,40
38268,Average,3801,16467,15
41332,Average,8753,26054,101
3486,High,693,2771,12
38035,Average,1655,4086,18
24453,Average,2560,6162,12
1380,Average,4881,10690,6
32595,Average,38623,95137,110
32383,Average,2108,6014,7
36784,Average,3094,7647,17
37154,Average,11656,40517,53
1898,Average,1357,3163,0
2267,Average,3338,7789,14
1857,Average,819,2907,3
2259,Average,1070,4027,13
12223,Average,978,3892,1
20987,Average,1937,9039,2
41842,High,612,2487,12
9310,Average,2453,6988,22
366,Average,13585,31232,38
2097,Average,1342,2950,9
1189,Average,2291,6160,6
425,Average,2938,6549,10
10359,Average,1150,4687,18
1202,Average,6504,12895,14
32511,Average,1082,4898,2
37433,Average,1526,6450,5
2870,Average,3120,7283,30
32309,Average,4586,8851,5
1704,Average,2852,10095,16
40212,Average,1771,4808,5
7377,Average,2117,4243,2
1276,Average,2555,7506,11
33360,Average,2113,8211,13
33024,Average,2551,5898,1
20589,Average,2223,5663,26
1497,Average,1723,4043,9
1838,Average,12797,24760,62
29998,Average,4094,10388,10
3248,Average,958,2756,1
13639,Average,3511,7576,2
43791,Average,1432,3247,15
8635,Average,1900,5147,2
4027,Average,2217,5778,10
3752,Average,935,1734,4
33934,Average,4698,11565,7
25877,Average,2104,6053,10
40850,Average,3165,9805,7
9968,Average,2204,6189,16
37262,Average,2314,10171,24
42514,Average,1708,3386,30
39582,Average,7059,24735,44
21495,Average,2943,9830,14
2999,Average,923,2338,2
7468,Average,5074,13734,8
14875,Average,4154,10315,1
24855,Average,12578,41062,59
33201,Average,8420,13226,10
968,Average,770,3441,4
838,Average,9679,33083,67
2793,Average,1491,3716,7
8017,Average,1145,2697,1
11569,Average,741,2327,2
13287,Average,901,2191,1
10936,Average,1374,3727,0
2973,Average,2237,4728,4
35592,Average,3350,7491,28
4698,Average,1962,5146,9
9706,Average,2120,7953,2
1676,Average,1802,5114,9
31115,Average,4211,8168,44
6425,Average,8201,20253,10
8705,Average,1906,7359,13
26085,Average,18238,39689,48
3403,Average,3409,6715,34
48684,High,562,1629,26
2871,Average,4412,10757,54
