,anime_id,keywords
5618,9014,"['Drama', 'Girls Love', 'Romance', 'Supernatural']"
5619,1166,"['Adventure', 'Sci-Fi', 'Mecha']"
5620,3641,"['Romance', 'Slice of Life', 'Supernatural', 'School']"
5621,23989,['Ecchi']
5622,1042,"['Boys Love', 'Drama', 'Erotica', 'Romance', 'Sports', 'Music']"
5623,36914,"['Comedy', 'School']"
5624,921,"['Comedy', 'Gag Humor', 'Mahou Shoujo', 'Parody']"
5625,2165,"['Comedy', 'Fantasy', 'Horror']"
5626,2955,['Hentai']
5627,33291,['Hentai']
5628,11769,"['Comedy', 'Ecchi', 'Girls Love', 'School']"
5629,825,"['Adventure', 'Drama']"
5630,2084,"['Adventure', 'Comedy', 'Fantasy', 'Mecha']"
5631,1129,"['Comedy', 'Romance', 'Sci-Fi']"
5632,1599,"['Action', 'Adventure', 'Sci-Fi', 'Super Power']"
5633,9001,['Sci-Fi']
5634,35522,"['Comedy', 'Slice of Life', 'CGDCT', 'School']"
5635,28835,"['Slice of Life', 'Parody', 'School']"
5636,43793,"['Fantasy', 'Hentai']"
5637,6041,"['Hentai', 'Harem', 'School']"
5638,11997,['Hentai']
5639,3941,['Hentai']
5640,4124,"['Fantasy', 'Mahou Shoujo']"
5641,1805,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Mythology', 'Vampire']"
5642,39063,"['Action', 'Fantasy', 'Supernatural', 'Mythology']"
5643,163,"['Adventure', 'Comedy', 'Fantasy', 'Historical']"
5644,1085,"['Adventure', 'Horror', 'Mystery']"
5645,6312,"['Action', 'Adventure', 'Comedy', 'Detective', 'Workplace']"
5646,34453,"['Sports', 'Music']"
5647,3008,"['Adventure', 'Comedy', 'Mecha']"
5648,751,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
5649,3203,"['Comedy', 'School']"
5650,1734,"['Comedy', 'Drama', 'Romance', 'Gore', 'School']"
5651,33102,"['Comedy', 'Romance', 'Slice of Life', 'School']"
5652,2531,['Hentai']
5653,1635,['Hentai']
5654,38262,"['Comedy', 'Slice of Life']"
5655,1130,"['Action', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']"
5656,2789,"['Adventure', 'Fantasy', 'Strategy Game']"
5657,3668,"['Fantasy', 'School']"
5658,5725,"['Action', 'Adventure', 'Sci-Fi', 'Strategy Game']"
5659,34246,['Hentai']
5660,771,"['Drama', 'Fantasy']"
5661,367,"['Comedy', 'Fantasy']"
5662,14317,['Sci-Fi']
5663,39799,"['Comedy', 'Ecchi', 'Romance', 'Supernatural', 'Harem', 'School']"
5664,314,"['Drama', 'Sports']"
5665,32376,['Mystery']
5666,8245,"['Adventure', 'Comedy', 'Sports']"
5667,34550,"['Comedy', 'Drama', 'Adult Cast']"
5668,47591,"['Boys Love', 'Hentai', 'Romance', 'Magical Sex Shift']"
5669,34899,"['Hentai', 'Mythology']"
5670,40102,"['Comedy', 'Ecchi', 'Fantasy']"
5671,1433,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']"
5672,2620,"['Action', 'Adventure', 'Mecha']"
5673,8368,"['Comedy', 'Sci-Fi']"
5674,19569,['Hentai']
5675,16726,"['Comedy', 'Fantasy']"
5676,14277,"['Comedy', 'Romance', 'Slice of Life', 'School']"
5677,7598,"['Mystery', 'Sci-Fi', 'Suspense']"
5678,37436,"['Action', 'Sci-Fi', 'Mecha']"
5679,27567,['Comedy']
5680,1879,"['Action', 'Mystery', 'Sci-Fi']"
5681,33514,['Hentai']
5682,10219,"['Comedy', 'Ecchi', 'Romance']"
5683,38529,"['Comedy', 'Slice of Life', 'Sports', 'CGDCT', 'School', 'Team Sports']"
5684,15783,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']"
5685,1795,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Detective']"
5686,33658,"['Military', 'School']"
5687,40587,"['Action', 'Fantasy', 'Mahou Shoujo']"
5688,423,"['Comedy', 'Sci-Fi', 'Military']"
5689,32461,"['Drama', 'Slice of Life']"
5690,51068,"['Supernatural', 'Psychological']"
5691,31050,"['Action', 'Sci-Fi', 'Supernatural', 'Mythology', 'Super Power']"
5692,1329,"['Drama', 'Historical']"
5693,31105,"['Action', 'Sci-Fi', 'Mecha', 'Time Travel']"
5694,4198,"['Action', 'Sci-Fi', 'Mecha', 'Mythology']"
5695,35827,['Hentai']
5696,1163,"['Adventure', 'Horror', 'Mecha']"
5697,29573,['Hentai']
5698,671,"['Drama', 'Idols (Female)', 'Music']"
5699,2811,"['Adventure', 'Drama', 'Sci-Fi', 'Mecha']"
5700,36777,"['Comedy', 'Fantasy']"
5701,2106,"['Sci-Fi', 'Mecha', 'Military']"
5702,40254,"['Hentai', 'Romance']"
5703,38220,"['Action', 'Adventure', 'Fantasy']"
5704,3754,['Fantasy']
5705,4804,['Romance']
5706,35251,"['Fantasy', 'Romance', 'Historical', 'Isekai', 'Reverse Harem']"
5707,375,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Mecha']"
5708,622,"['Drama', 'Romance', 'Sci-Fi', 'Time Travel']"
5709,40151,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Military']"
5710,2038,"['Comedy', 'Slice of Life', 'Mahou Shoujo', 'Performing Arts']"
5711,50770,"['Supernatural', 'Historical', 'Vampire']"
5712,36729,"['Action', 'Drama', 'Fantasy', 'Supernatural', 'Historical']"
5713,34302,"['Action', 'Comedy', 'Fantasy', 'Mahou Shoujo']"
5714,10549,"['Action', 'Fantasy', 'Mahou Shoujo']"
5715,159,"['Adventure', 'Fantasy', 'Horror', 'Sci-Fi', 'Supernatural', 'Mecha', 'Psychological', 'Space']"
5716,746,"['Boys Love', 'Comedy', 'Drama', 'Erotica', 'Romance']"
5717,8361,"['Comedy', 'Ecchi', 'Slice of Life', 'School']"
5718,6885,"['Comedy', 'Slice of Life', 'School']"
5719,3579,"['Action', 'Sci-Fi', 'Mecha']"
5720,2997,"['Drama', 'Fantasy', 'Historical']"
5721,651,"['Comedy', 'Hentai', 'Romance']"
5722,23305,['Hentai']
5723,40982,"['Action', 'Fantasy', 'Supernatural', 'Music']"
5724,31919,"['Slice of Life', 'Idols (Female)', 'Music', 'School']"
5725,19845,['Comedy']
5726,6741,"['Action', 'Comedy', 'Fantasy', 'Mythology']"
5727,2556,"['Adventure', 'Drama']"
5728,833,"['Action', 'Comedy', 'Sci-Fi', 'Mecha']"
5729,864,"['Sci-Fi', 'Mecha', 'Military', 'Space']"
5730,909,"['Adventure', 'Sci-Fi', 'Mecha', 'Space']"
5731,39846,"['Drama', 'Sci-Fi']"
5732,42774,"['Drama', 'Sports', 'Team Sports']"
5733,8250,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
5734,9353,"['Drama', 'Romance', 'Harem']"
5735,34244,"['Adventure', 'Comedy', 'Sci-Fi']"
5736,16331,"['Action', 'Sci-Fi', 'Racing']"
5737,8366,"['Comedy', 'Ecchi', 'Slice of Life', 'School']"
5738,10546,['Hentai']
5739,31883,"['Slice of Life', 'Sports', 'CGDCT', 'Racing']"
5740,49295,['Hentai']
5741,51616,"['Fantasy', 'Slice of Life', 'Isekai', 'Reincarnation']"
5742,42959,"['Comedy', 'Slice of Life', 'School']"
5743,3335,"['Drama', 'Romance', 'Slice of Life', 'Historical']"
5744,10297,"['Comedy', 'School']"
5745,336,['Fantasy']
5746,4712,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Supernatural']"
5747,11349,['Hentai']
5748,39299,['Hentai']
5749,1262,"['Adventure', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
5750,4910,"['Adventure', 'Comedy', 'Fantasy']"
5751,24699,"['Comedy', 'Sci-Fi']"
5752,2819,"['Action', 'Adventure', 'Fantasy']"
5753,1853,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']"
5754,2998,"['Drama', 'Fantasy', 'Sci-Fi', 'Space']"
5755,44090,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Suspense', 'Mythology']"
5756,148,"['Drama', 'Romance', 'Slice of Life']"
5757,40623,"['Action', 'Comedy', 'Ecchi', 'Supernatural', 'School']"
5758,2901,"['Action', 'Comedy', 'Mystery', 'Adult Cast', 'Detective', 'Gag Humor']"
5759,39963,"['Comedy', 'Hentai', 'Romance']"
5760,48644,"['Action', 'Comedy', 'Sci-Fi', 'Mecha']"
5761,34776,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Mecha']"
5762,1988,"['Comedy', 'Romance']"
5763,9721,['Hentai']
5764,42324,['Hentai']
5765,1370,"['Avant Garde', 'Comedy', 'Fantasy', 'Psychological']"
5766,1774,"['Action', 'Adventure', 'Sci-Fi', 'Detective', 'Mecha']"
5767,39567,"['Action', 'Fantasy', 'Detective', 'Vampire']"
5768,15883,"['Fantasy', 'Sci-Fi']"
5769,25567,"['Boys Love', 'Drama', 'Sci-Fi', 'Psychological']"
5770,35183,"['Comedy', 'Drama', 'Sports', 'Team Sports']"
5771,2505,['Hentai']
5772,37247,"['Action', 'Sci-Fi', 'Mecha']"
5773,38039,['Hentai']
5774,623,"['Adventure', 'Comedy', 'Romance', 'School']"
5775,6531,['Hentai']
5776,4071,"['Adventure', 'Medical']"
5777,42985,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Suspense', 'Mythology']"
5778,3501,"['Adventure', 'Fantasy', 'Romance', 'Historical']"
5779,41834,"['Action', 'Adventure', 'Fantasy']"
5780,10916,"['Adventure', 'Comedy', 'Fantasy']"
5781,7708,['Hentai']
5782,38573,"['Adventure', 'Comedy', 'Fantasy']"
5783,13799,"['Adventure', 'Comedy', 'Fantasy', 'Music']"
5784,9875,['Fantasy']
5785,2988,"['Action', 'Hentai', 'Horror', 'Supernatural']"
5786,40578,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']"
5787,1785,['Hentai']
5788,6527,"['Action', 'Comedy', 'Fantasy', 'Mahou Shoujo']"
5789,40394,['Action']
5790,22661,"['Drama', 'Fantasy']"
5791,3686,"['Comedy', 'School']"
5792,38254,"['Drama', 'Slice of Life']"
5793,1208,"['Adventure', 'Fantasy', 'Supernatural', 'Historical', 'Mythology']"
5794,9716,"['Action', 'Comedy', 'Samurai']"
5795,47614,"['Comedy', 'Gourmet']"
5796,1661,"['Action', 'Sci-Fi', 'School']"
5797,33834,"['Ecchi', 'Fantasy']"
5798,50955,"['Comedy', 'Fantasy', 'Mythology']"
5799,48962,"['Drama', 'Fantasy', 'Romance', 'Historical', 'Martial Arts']"
5800,10924,"['Action', 'Adventure', 'Ecchi', 'Fantasy']"
5801,41206,"['Adventure', 'Drama']"
5802,616,"['Drama', 'Fantasy']"
5803,41462,['Music']
5804,39617,"['Sci-Fi', 'Suspense', 'Psychological', 'Survival']"
5805,32730,"['Idols (Female)', 'Music']"
5806,37036,"['Comedy', 'Slice of Life', 'Parody', 'School']"
5807,10338,"['Comedy', 'Supernatural', 'School']"
5808,51225,"['Comedy', 'Slice of Life', 'Sports']"
5809,2703,['Sports']
5810,40109,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
5811,37858,['Comedy']
5812,26019,"['Comedy', 'Romance', 'Supernatural', 'School']"
5813,37966,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
5814,31448,['Comedy']
5815,3072,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Adult Cast', 'Military', 'Space']"
5816,3011,"['Romance', 'School']"
5817,36342,"['Action', 'Comedy', 'Sci-Fi', 'Mecha', 'Military']"
5818,5178,"['Action', 'Supernatural', 'Historical', 'Military', 'Super Power']"
5819,31867,['School']
5820,36525,"['Drama', 'Psychological']"
5821,40924,"['Idols (Female)', 'Music']"
5822,31070,"['Action', 'Comedy', 'Fantasy']"
5823,34639,['Hentai']
5824,10592,"['Action', 'Adventure', 'Sci-Fi', 'Super Power']"
5825,1549,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']"
5826,24531,"['Comedy', 'Ecchi', 'School']"
5827,37185,"['Action', 'Adventure', 'Fantasy']"
5828,39194,"['Comedy', 'Gourmet']"
5829,43697,"['Action', 'Fantasy', 'Samurai']"
5830,378,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Racing']"
5831,2288,"['Adventure', 'Sci-Fi', 'Mecha']"
5832,38835,"['Comedy', 'Anthropomorphic']"
5833,20969,"['Drama', 'Supernatural', 'Historical']"
5834,2815,['Comedy']
5835,33118,['Comedy']
5836,4469,"['Comedy', 'Fantasy', 'Sci-Fi', 'Parody', 'Video Game']"
5837,17813,['Supernatural']
5838,2560,"['Action', 'Drama', 'Sci-Fi', 'Space']"
5839,14073,"['Comedy', 'Ecchi', 'Parody', 'School']"
5840,29853,"['Military', 'School']"
5841,49338,"['Action', 'Drama', 'Supernatural', 'Historical', 'Samurai']"
5842,204,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Super Power']"
5843,10917,"['Adventure', 'Comedy', 'Fantasy']"
5844,42976,"['Action', 'Horror', 'Sci-Fi']"
5845,1360,['Hentai']
5846,13253,['Music']
5847,40855,['Hentai']
5848,21497,"['Action', 'Historical', 'Samurai']"
5849,41688,"['Comedy', 'Fantasy', 'Slice of Life']"
5850,3759,"['Comedy', 'Romance', 'School']"
5851,1584,"['Comedy', 'Sci-Fi', 'Military']"
5852,31168,"['Action', 'Fantasy']"
5853,5273,"['Sports', 'Team Sports']"
5854,496,"['Adventure', 'Drama', 'Fantasy', 'Historical']"
5855,10384,"['Comedy', 'Girls Love', 'Romance', 'School']"
5856,9005,"['Comedy', 'Romance', 'Harem']"
5857,40280,"['Supernatural', 'Super Power']"
5858,37893,"['Avant Garde', 'Horror', 'Supernatural']"
5859,2709,"['Action', 'Racing']"
5860,23439,['Slice of Life']
5861,37744,"['Action', 'Adventure', 'Fantasy', 'Isekai']"
5862,50678,"['Action', 'Sci-Fi', 'Mecha']"
5863,50470,"['Comedy', 'Supernatural', 'Idols (Female)', 'Idols (Male)', 'Music']"
5864,2212,"['Action', 'Sci-Fi', 'Mecha']"
5865,4191,"['Adventure', 'Fantasy']"
5866,19029,"['Comedy', 'CGDCT', 'Gag Humor']"
5867,12963,"['Fantasy', 'Anthropomorphic']"
5868,3050,"['Hentai', 'School']"
5869,8648,"['Comedy', 'Fantasy']"
5870,32438,"['Drama', 'Horror', 'Mystery', 'Psychological']"
5871,6875,"['Action', 'Drama', 'Mecha']"
5872,3162,"['Adventure', 'Drama', 'Slice of Life', 'Historical']"
5873,42224,['Hentai']
5874,36245,"['Psychological', 'School']"
5875,3401,"['Adventure', 'Fantasy']"
5876,646,"['Comedy', 'Supernatural', 'School']"
5877,13159,"['Comedy', 'Slice of Life', 'School']"
5878,17497,"['Fantasy', 'Anthropomorphic']"
5879,11031,"['Hentai', 'Supernatural', 'Vampire']"
5880,24021,['Hentai']
5881,2281,"['Adventure', 'Comedy', 'Fantasy', 'Mystery', 'Sci-Fi', 'Time Travel']"
5882,30242,['Hentai']
5883,3015,"['Action', 'Drama', 'Sci-Fi', 'Adult Cast', 'Military', 'Space']"
5884,817,"['Comedy', 'Romance', 'Sci-Fi', 'Military']"
5885,1153,"['Action', 'Drama', 'Romance', 'Detective', 'Martial Arts', 'Organized Crime']"
5886,34030,['Hentai']
5887,769,"['Comedy', 'Ecchi', 'Sci-Fi', 'Mecha']"
5888,34167,['Sci-Fi']
5889,37089,['Hentai']
5890,3265,"['Comedy', 'Romance', 'Mahou Shoujo', 'Performing Arts']"
5891,3761,"['Adventure', 'Historical']"
5892,20965,['Fantasy']
5893,3707,['Hentai']
5894,41370,['Hentai']
5895,499,"['Adventure', 'Horror', 'Romance', 'Supernatural', 'Gore']"
5896,38544,"['Drama', 'Fantasy', 'Slice of Life', 'Mecha', 'Military']"
5897,679,"['Adventure', 'Drama', 'Fantasy']"
5898,40239,"['Action', 'Adventure', 'Fantasy', 'Harem']"
5899,11005,"['Ecchi', 'Fantasy', 'Supernatural', 'School', 'Vampire']"
5900,1583,"['Action', 'Sci-Fi', 'Mecha']"
5901,45783,"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural', 'Mythology']"
5902,23433,"['Comedy', 'Slice of Life']"
5903,2584,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
5904,1346,"['Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Suspense', 'Adult Cast', 'Detective', 'Gore', 'Mecha', 'Psychological']"
5905,1822,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Mythology', 'Samurai']"
5906,1235,"['Comedy', 'Ecchi', 'Romance']"
5907,29974,"['Reverse Harem', 'School', 'Vampire']"
5908,1783,['Hentai']
5909,32190,"['Slice of Life', 'Sports']"
5910,8438,"['Adventure', 'Comedy', 'Fantasy']"
5911,49505,['Slice of Life']
5912,881,"['Comedy', 'Ecchi', 'Romance', 'School']"
5913,41531,"['Action', 'Educational', 'Medical']"
5914,4810,"['Action', 'Adventure', 'Sci-Fi']"
5915,37223,['Hentai']
5916,4586,['Pets']
5917,454,"['Comedy', 'Fantasy', 'Video Game']"
5918,21695,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
5919,3281,"['Action', 'Comedy', 'Sports', 'Combat Sports']"
5920,1233,"['Action', 'Comedy', 'Romance', 'Military']"
5921,9911,[]
5922,13937,['Hentai']
5923,555,"['Comedy', 'Girls Love', 'Romance', 'Sci-Fi', 'Mecha']"
5924,35135,"['Adventure', 'Drama', 'Sci-Fi', 'Mecha']"
5925,2913,"['Adventure', 'Drama']"
5926,2172,"['Comedy', 'Ecchi', 'School']"
5927,41714,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
5928,11635,"['Action', 'Sci-Fi', 'School', 'Super Power']"
5929,13619,"['Comedy', 'Parody', 'School']"
5930,44067,"['Adventure', 'Fantasy', 'Mystery', 'Supernatural', 'Historical']"
5931,27629,"['Comedy', 'Mystery', 'Super Power']"
5932,31710,"['Action', 'Fantasy', 'Sci-Fi']"
5933,3914,"['Avant Garde', 'Fantasy', 'Romance', 'Mythology']"
5934,23579,"['Romance', 'School']"
5935,36344,"['Action', 'Comedy', 'Sci-Fi', 'Mecha', 'Military']"
5936,38091,"['Sports', 'School', 'Team Sports']"
5937,1169,"['Adventure', 'Drama', 'Sci-Fi']"
5938,5953,['Mahou Shoujo']
5939,3561,"['Adventure', 'Sci-Fi', 'Mecha']"
5940,37292,"['Comedy', 'Slice of Life', 'Supernatural']"
5941,6918,"['Action', 'Martial Arts', 'Super Power']"
5942,3940,['Hentai']
5943,1236,"['Adventure', 'Sci-Fi', 'Mecha', 'Space']"
5944,2896,['Hentai']
5945,1296,"['Action', 'Comedy', 'Sci-Fi', 'Mecha', 'Super Power']"
5946,6726,"['Drama', 'Romance']"
5947,36343,"['Action', 'Comedy', 'Sci-Fi', 'Mecha', 'Military']"
5948,711,"['Drama', 'Sci-Fi', 'Adult Cast', 'Military', 'Space']"
5949,3271,"['Adventure', 'Sci-Fi', 'Mecha']"
5950,9849,['Hentai']
5951,1161,"['Adventure', 'Comedy', 'Fantasy', 'Magical Sex Shift', 'Mecha']"
5952,49556,"['Sports', 'School']"
5953,6234,"['Comedy', 'Parody', 'School']"
5954,51662,['Hentai']
5955,42422,"['Action', 'Fantasy', 'Mahou Shoujo']"
5956,48125,"['Comedy', 'Fantasy']"
5957,34032,"['Sports', 'Idols (Male)', 'Music']"
5958,49202,"['Boys Love', 'Slice of Life']"
5959,20995,['Hentai']
5960,19953,['Slice of Life']
5961,32011,"['Fantasy', 'Historical', 'Samurai']"
5962,41659,"['Comedy', 'Drama', 'Mystery']"
5963,33997,"['Adventure', 'Strategy Game']"
5964,49275,['Comedy']
5965,2188,['Hentai']
5966,14685,"['Comedy', 'Romance', 'Sci-Fi']"
5967,9333,"['Comedy', 'Romance']"
5968,3991,"['Adventure', 'Comedy', 'Fantasy', 'Isekai']"
5969,7540,"['Action', 'Comedy', 'Ecchi', 'Mecha']"
5970,2087,"['Action', 'Comedy', 'Fantasy', 'Mecha']"
5971,34529,['Hentai']
5972,37886,"['Drama', 'Romance', 'Slice of Life', 'Love Polygon']"
5973,37021,['Ecchi']
5974,1481,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
5975,38779,['Hentai']
5976,27783,"['Action', 'Supernatural']"
5977,9673,['Comedy']
5978,50696,['Comedy']
5979,31790,"['Comedy', 'Sci-Fi', 'Detective', 'Mecha']"
5980,40436,"['Comedy', 'Ecchi', 'Fantasy', 'Harem']"
5981,445,"['Adventure', 'Comedy', 'Fantasy', 'Romance']"
5982,31851,"['Ecchi', 'Fantasy', 'Isekai']"
5983,13139,"['Comedy', 'School']"
5984,5859,"['Action', 'Sci-Fi', 'Super Power']"
5985,25117,['Comedy']
5986,13239,"['Action', 'Adventure', 'Sci-Fi']"
5987,48577,"['Sci-Fi', 'Supernatural']"
5988,2324,"['Action', 'Hentai', 'Mythology']"
5989,38089,"['Comedy', 'Slice of Life']"
5990,31736,"['Action', 'Ecchi', 'Fantasy', 'Girls Love']"
5991,38797,"['Boys Love', 'Hentai']"
5992,35347,"['Comedy', 'Fantasy', 'Iyashikei']"
5993,51217,['Hentai']
5994,15539,"['Hentai', 'School']"
5995,1387,['Hentai']
5996,43467,['Hentai']
5997,9737,"['Action', 'Sci-Fi', 'Detective', 'Mecha', 'Military']"
5998,34399,"['Hentai', 'Supernatural', 'Mythology']"
5999,1468,"['Action', 'Sci-Fi', 'Gore', 'Martial Arts', 'Super Power']"
6000,1658,"['Action', 'Comedy', 'Fantasy', 'Horror', 'Supernatural', 'Historical', 'Martial Arts', 'Samurai']"
6001,6686,['Hentai']
6002,1217,"['Boys Love', 'Comedy', 'Drama', 'Romance']"
6003,1277,"['Adventure', 'Drama', 'Fantasy', 'Mythology']"
6004,3024,"['Action', 'Fantasy', 'Mystery', 'Romance', 'Crossdressing']"
6005,9638,['Hentai']
6006,29017,"['Comedy', 'Fantasy', 'Slice of Life']"
6007,29868,"['Fantasy', 'Mahou Shoujo']"
6008,1359,['Hentai']
6009,4713,"['Fantasy', 'Romance', 'Reverse Harem']"
6010,52357,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
6011,37859,['Comedy']
6012,34492,['Hentai']
6013,5214,['Hentai']
6014,33865,"['Hentai', 'Supernatural']"
6015,29301,"['Drama', 'Slice of Life']"
6016,2039,"['Comedy', 'Mahou Shoujo']"
6017,9924,"['Comedy', 'Ecchi', 'Fantasy']"
6018,234,"['Adventure', 'Sports']"
6019,31344,['Comedy']
6020,9883,"['Comedy', 'Gag Humor']"
6021,30091,"['Action', 'Fantasy', 'Supernatural']"
6022,14995,['Hentai']
6023,31861,"['Action', 'Comedy', 'Sci-Fi', 'Harem', 'Space']"
6024,31221,"['Mystery', 'School']"
6025,24935,"['Comedy', 'Slice of Life', 'School']"
6026,40659,"['Comedy', 'Slice of Life', 'Idols (Female)']"
6027,612,"['Comedy', 'Romance', 'Mythology', 'School']"
6028,32997,['Hentai']
6029,37362,['Video Game']
6030,38475,"['Slice of Life', 'CGDCT', 'Iyashikei']"
6031,422,"['Comedy', 'Sci-Fi', 'Military']"
6032,41396,['Hentai']
6033,854,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi', 'Military', 'Space']"
6034,11465,['Hentai']
6035,39094,['Comedy']
6036,733,"['Boys Love', 'Drama', 'Erotica', 'Romance']"
6037,14647,"['Comedy', 'Mystery', 'Super Power']"
6038,2960,['Hentai']
6039,42803,"['Action', 'Comedy', 'Ecchi', 'Supernatural', 'School']"
6040,10886,"['Action', 'Sports', 'Supernatural', 'Mythology', 'Team Sports']"
6041,685,"['Drama', 'Romance', 'Sci-Fi', 'Slice of Life', 'Harem', 'School']"
6042,21067,"['Comedy', 'Slice of Life']"
6043,38295,"['Comedy', 'Slice of Life', 'CGDCT', 'School']"
6044,608,"['Adventure', 'Sci-Fi', 'Mecha']"
6045,3302,"['Hentai', 'Supernatural']"
6046,8655,['Hentai']
6047,1591,"['Comedy', 'Romance', 'School']"
6048,2224,"['Romance', 'Sports', 'Music']"
6049,7761,"['Comedy', 'Gag Humor']"
6050,808,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Harem', 'Super Power']"
6051,48627,"['Comedy', 'Historical', 'Parody']"
6052,23037,"['Action', 'Comedy', 'Historical', 'Music']"
6053,9348,"['Drama', 'Romance', 'Slice of Life', 'Music', 'Visual Arts']"
6054,37589,"['Slice of Life', 'Idols (Female)']"
6055,7276,['Hentai']
6056,1165,"['Adventure', 'Sci-Fi', 'Mecha', 'Performing Arts']"
6057,258,"['Drama', 'Horror', 'Vampire']"
6058,1768,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Mecha']"
6059,10770,"['Hentai', 'Supernatural']"
6060,37576,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Martial Arts']"
6061,48791,"['Comedy', 'Supernatural']"
6062,4062,"['Sports', 'Combat Sports']"
6063,41439,"['Action', 'Adventure', 'Sci-Fi', 'Sports']"
6064,12123,"['Comedy', 'Slice of Life']"
6065,37564,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Supernatural']"
6066,39935,"['Action', 'Sci-Fi', 'Super Power']"
6067,29511,"['Slice of Life', 'Music']"
6068,30460,['Hentai']
6069,4508,"['Comedy', 'Romance', 'Harem']"
6070,31904,"['Action', 'Super Power']"
6071,2155,"['Romance', 'Harem', 'School']"
6072,2211,['Adventure']
6073,37272,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'School']"
6074,13325,['Hentai']
6075,39191,"['Adventure', 'Fantasy']"
6076,18771,"['Action', 'Historical', 'Martial Arts', 'Samurai']"
6077,3077,"['Comedy', 'Drama', 'Supernatural', 'Adult Cast', 'Psychological']"
6078,41573,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Martial Arts']"
6079,8026,"['Action', 'Adventure']"
6080,31401,['Hentai']
6081,19103,['Hentai']
6082,2441,"['Fantasy', 'Hentai', 'Supernatural', 'Harem']"
6083,2982,"['Hentai', 'School']"
6084,33720,"['Military', 'School']"
6085,17541,['Hentai']
6086,3101,"['Action', 'Adventure', 'Sci-Fi', 'Mecha', 'Racing']"
6087,3858,"['Adventure', 'Comedy', 'Drama']"
6088,2912,"['Comedy', 'Slice of Life']"
6089,34392,['Slice of Life']
