,anime_id,producers
1936,34126,"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Visual Arts', 'Magic Capsule', 'ASCII Media Works', 'Bushiroad', 'Tokyo MX', 'BS11', 'Lawson']"
1937,38528,"['Tencent Penguin Pictures', 'China Literature Limited']"
1938,30991,[]
1939,22433,"['Bandai Visual', 'Lantis', 'Showgate']"
1940,10714,"['Bandai Visual', 'Lantis', 'Movic', 'Showgate', 'Hakuhodo DY Media Partners', 'Sony PCL']"
1941,15109,"['Frontier Works', 'Media Factory', 'AT-X', 'Showgate', 'BIGLOBE']"
1942,42894,['Aniplex']
1943,9745,"['Dentsu', 'Shochiku', 'Mainichi Broadcasting System', 'Pony Canyon', 'Movic', 'Capcom', 'flying DOG']"
1944,1563,[]
1945,444,[]
1946,50185,"['TV Asahi', 'Glovision']"
1947,39292,"['WOWOW', 'Nippon Columbia', 'Tokyo MX', 'BS11', 'Cygames']"
1948,37975,['NHK']
1949,12293,"['Lantis', 'AT-X', 'Barnum Studio', 'Magic Capsule', 'Warner Bros. Japan', 'KlockWorx', 'Shueisha', 'Bulls Eye']"
1950,4581,"['Square Enix', 'Starchild Records']"
1951,43683,[]
1952,43470,"['Sony Music Entertainment', 'BS Fuji', 'Flex Comix', 'Hokkaido Cultural Broadcasting', 'Office Nobu', 'bilibili', 'Yomiuri TV Enterprise', 'Kanetsu Investment', 'Toyo Recording', 'Global Solutions', 'SUPA LOVE', 'BloomZ', 'Mirai-Kojo', 'AMG Entertainment', 'Starry Cube']"
1953,246,"['TBS', 'Kodansha']"
1954,5252,[]
1955,1913,['Japan Home Video']
1956,10259,"['Beijing Enlight Pictures', 'Studio Mir']"
1957,40128,"['MediaNet', 'Toei Video', 'KlockWorx', 'flying DOG', 'Nikkatsu', 'Asmik Ace', 'BS Fuji', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'Glovision', 'North Stars Pictures', 'RAY', 'Muse Communication']"
1958,242,"['VAP', 'Studio Jack']"
1959,8197,['Aniplex']
1960,2724,[]
1961,4896,"['Geneon Universal Entertainment', 'Frontier Works', 'Sotsu', 'Movic']"
1962,207,"['Kadokawa Shoten', 'TBS', 'Marubeni']"
1963,4811,[]
1964,3457,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems']"
1965,5034,"['Square Enix', 'Starchild Records']"
1966,1695,[]
1967,31418,[]
1968,44235,[]
1969,2829,['Fuji TV']
1970,37210,"['Sotsu', 'Kodansha', 'Half H.P Studio', 'AT-X', 'KlockWorx', 'DIVE II Entertainment', '81 Produce', 'Tokyo MX', 'Avex Pictures', 'Q-Tec', 'Animatic', 'Eswood']"
1971,8532,[]
1972,39495,"['Production I.G', 'flying DOG', 'Sound Team Don Juan', 'Mag Garden']"
1973,8934,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Bandai Namco Entertainment']"
1974,48406,['Bandai Namco Arts']
1975,24365,['Media Factory']
1976,38333,[]
1977,34299,['Sonilude']
1978,32245,"['Sotsu', 'Pony Canyon', 'AT-X', 'KlockWorx', 'Tokyo MX', 'Medicos Entertainment', 'Infinite']"
1979,3090,['Imagine']
1980,26441,"['Bandai Visual', 'Lantis', 'Kodansha', 'I Will']"
1981,33519,[]
1982,13585,"['Dentsu', 'Fuji TV', 'Toho', 'Sony Music Entertainment', 'Shodensha']"
1983,6927,"['Dentsu', 'Fuji TV', 'Asmik Ace', 'Sony Music Entertainment']"
1984,411,['Studio Tulip']
1985,795,['NHK']
1986,6676,"['TV Tokyo', 'Starchild Records', 'Raku High Student Council']"
1987,40435,['Tencent Penguin Pictures']
1988,5713,[]
1989,15959,[]
1990,41361,['Kadokawa']
1991,1965,['Lantis']
1992,30868,['TOHO animation']
1993,32686,"['Sotsu', 'Lantis', 'Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shogakukan', 'NichiNare', 'Radio Osaka']"
1994,33520,[]
1995,4214,"['GDH', 'Yomiko Advertising', 'Happinet Pictures', 'Shueisha', 'Sotsu Music Publishing']"
1996,902,[]
1997,1642,['TV Tokyo Music']
1998,36726,"['Aniplex', 'Shueisha', 'BS11']"
1999,822,"['OB Planning', 'Fuji TV']"
2000,40586,"['Square Enix', 'Movic', 'AT-X', 'Nippon Columbia', 'KlockWorx', 'Studio Mausu', 'Bushiroad', 'Hakuhodo DY Music & Pictures', 'Medicos Entertainment', 'BS11', 'DMM.com', 'SB Creative']"
2001,1726,"['WOWOW', 'Media Factory', 'Capcom', 'Showgate']"
2002,443,"['Bandai Visual', 'WOWOW', 'Lantis']"
2003,32930,[]
2004,465,"['Fujipacific Music', 'Shueisha']"
2005,7762,[]
2006,40372,['Shueisha']
2007,3665,"['J.C.Staff', 'Kitty Films', 'Tokuma Japan']"
2008,21435,"['Earth Star Entertainment', 'Tokyo MX', 'Good Smile Company', 'Yomiuri TV Enterprise', 'Jinnan Studio', 'Radio Osaka', 'TSUTAYA', 'Ashisuto']"
2009,15863,"['TV Tokyo', 'Sotsu', 'Kadokawa Shoten', 'KlockWorx', 'Bandai Namco Games', 'TOHO animation']"
2010,11761,"['TV Tokyo', 'Lantis', 'Media Factory', 'Hakoniwa Academy Student Council']"
2011,37716,"['Aniplex', 'Square Enix', 'Movic', 'Studio Mausu', 'Tokyo MX', 'Q-Tec', 'ABC Animation', 'CA-Cygames Anime Fund']"
2012,233,[]
2013,37492,[]
2014,1034,[]
2015,19195,"['Bandai Visual', 'Dentsu', 'Kodansha', 'flying DOG', 'TOHO animation']"
2016,27655,"['Aniplex', 'Movic', 'Nitroplus', 'Houbunsha', 'MAGES.', 'Tokyo MX', 'Asahi Broadcasting', 'BS11']"
2017,24459,[]
2018,50175,"['AT-X', 'flying DOG', 'Glovision', 'Kadokawa', 'Tencent Games']"
2019,37804,"['Sotsu', 'Infinite', 'Imagine']"
2020,10321,"['Starchild Records', 'Movic', 'Dwango', 'Showgate']"
2021,709,[]
2022,7058,[]
2023,31771,"['Production I.G', 'Frontier Works', 'Shochiku', 'AT-X', 'flying DOG', 'Tokyo MX', 'Mag Garden']"
2024,2800,[]
2025,395,['Fuji TV']
2026,17,[]
2027,974,[]
2028,2213,['Yomiuri Telecasting']
2029,1003,['Bandai Visual']
2030,10294,"['Bandai Visual', 'Lantis', 'Movic', 'Showgate', 'Hakuhodo DY Media Partners', 'Sony PCL']"
2031,22687,"['Warner Bros. Japan', 'SANZIGEN', 'Ultra Super Pictures', 'MAGES.', 'Good Smile Company', 'Shueisha', 'Animatic']"
2032,18441,['Kadokawa Shoten']
2033,32801,"['Genco', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'SoftBank Creative', 'MAGES.', 'Hakuhodo DY Music & Pictures', 'FuRyu']"
2034,306,"['Dentsu', 'Starchild Records', 'Imagica', 'Rakuonsha', 'King Records']"
2035,39819,[]
2036,4037,[]
2037,3750,[]
2038,17875,[]
2039,5228,[]
2040,9981,['NHK']
2041,10681,"['Aniplex', 'Dentsu', 'Shochiku', 'Kadokawa Shoten', 'Mainichi Broadcasting System', 'Dwango']"
2042,49,"['Bandai Visual', 'KSS', 'Pony Canyon', 'TBS', 'Kodansha', 'Half H.P Studio', 'Nichion']"
2043,4726,['Sotsu Music Publishing']
2044,38815,"['Sanrio', 'Netflix']"
2045,33845,[]
2046,2398,['Bandai']
2047,12053,"['Aniplex', 'Starchild Records']"
2048,3230,"['Dentsu', 'Sotsu Music Publishing']"
2049,42847,"['Shochiku', 'Bandai Namco Arts']"
2050,34152,[]
2051,6896,"['Square Enix', 'flying DOG']"
2052,37822,['Tencent Penguin Pictures']
2053,36796,[]
2054,1060,"['Group TAC', 'Pioneer LDC']"
2055,6747,"['Genco', 'Media Factory', 'Rakuonsha', 'AT-X', 'flying DOG']"
2056,39790,"['Pony Canyon', 'Kadokawa']"
2057,35191,[]
2058,37773,['Sotsu']
2059,1000,"['TV Asahi', 'Harmony Gold']"
2060,39166,[]
2061,10350,[]
2062,48916,"['Lantis', 'Bushiroad', 'Sunrise Music', 'Kadokawa', 'Bandai Namco Filmworks', 'Bandai Namco Music Live']"
2063,1356,[]
2064,37890,"['Pony Canyon', 'TBS', 'Movic', 'Tokuma Shoten']"
2065,31405,"['Frontier Works', 'Kadokawa Shoten', 'Movic', 'AT-X', 'Sony Music Communications', 'Hakuhodo DY Music & Pictures', 'Sammy']"
2066,30740,"['TBS', 'Grooove', 'Being']"
2067,21797,[]
2068,33558,[]
2069,32698,[]
2070,459,[]
2071,898,[]
2072,3229,"['Lantis', 'Studio Jack', 'Good Smile Company']"
2073,27411,"['Bandai Visual', 'Dentsu', 'Kodansha', 'flying DOG', 'TOHO animation']"
2074,16868,[]
2075,13939,[]
2076,1472,[]
2077,1485,"['TV Tokyo', 'Youmex', 'Yomiuri Advertising']"
2078,48753,"['Square Enix', 'ABC Animation']"
2079,32574,['TOHO animation']
2080,19115,['Warner Bros. Japan']
2081,12175,"['Aniplex', 'AIC', 'Lantis', 'TBS', 'Magic Capsule']"
2082,656,"['Pony Canyon', 'TBS']"
2083,14765,"['Sotsu', 'Genco']"
2084,180,"['GDH', 'Dentsu', 'Media Factory']"
2085,40211,[]
2086,8609,[]
2087,12979,"['TV Tokyo', 'Shueisha']"
2088,19193,"['Bandai Visual', 'Dentsu', 'Kodansha', 'flying DOG', 'TOHO animation']"
2089,2076,"['Dentsu', 'Yomiuri Telecasting']"
2090,31324,['Frontier Works']
2091,45613,"['Kodansha', 'NBCUniversal Entertainment Japan', 'Crunchyroll', 'ABC Animation', 'Kadokawa Media House', 'Kadokawa']"
2092,36513,[]
2093,713,"['Frontier Works', 'Visual Arts']"
2094,17437,"['Aniplex', 'TBS', 'Rakuonsha', 'Nippon Columbia', 'Banpresto', 'Bandai Namco Entertainment']"
2095,34792,"['Fuji TV', 'Toho', 'Fujipacific Music', 'BS Fuji']"
2096,2608,['OB Planning']
2097,3673,"['PRA', 'Sakura Create', 'Fujipacific Music']"
2098,39017,"['Nihon Ad Systems', 'Kodansha', 'KlockWorx', 'Docomo Anime Store', 'King Records', 'GYAO!', 'BS NTV', 'Crunchyroll SC Anime Fund', 'Marui Group']"
2099,33475,"['Media Factory', 'AT-X', 'Nippon Columbia', 'KlockWorx', 'Glovision', 'Kadokawa Media House', 'Toshiba Digital Frontiers', 'Tsukuru no Mori']"
2100,326,"['Trans Arts', 'TBS']"
2101,52,['TV Tokyo Music']
2102,10624,"['Aniplex', 'Starchild Records']"
2103,32013,[]
2104,23301,['TV Tokyo']
2105,20047,"['Pony Canyon', 'TBS']"
2106,99,"['Bandai Visual', 'Lantis', 'TV Tokyo Music']"
2107,1946,['Asahi Broadcasting']
2108,3352,[]
2109,53,"['Movic', 'Fuji TV', 'Pioneer LDC', 'Cosmic Ray']"
2110,6023,"['ASCII Media Works', 'Studio Mausu', 'Studio Jack']"
2111,29317,['Aniplex']
2112,37451,"['AT-X', 'Kadokawa Media House', 'Kadokawa']"
2113,1498,"['Toshiba Entertainment', 'Happinet Pictures']"
2114,1454,"['WOWOW', 'Imagine']"
2115,20903,['Ultra Super Pictures']
2116,34019,"['Animax', 'Toei Video', 'Pony Canyon', 'Studio NOIX', 'Hakuhodo DY Music & Pictures', 'Futabasha', 'Hakuhodo', 'Kakao Japan', 'My Theater D.D.']"
2117,24781,['Barnum Studio']
2118,37569,"['Sotsu', 'Warner Bros. Japan', 'Infinite']"
2119,161,"['GDH', 'TV Asahi', 'Imagica']"
2120,3087,"['Aniplex', 'Think Corporation']"
2121,283,[]
2122,21039,[]
2123,19117,"['Bandai Visual', 'Sotsu', 'DAX Production', '3xCube', 'ZERO-A', 'Sammy', 'NichiNare', 'Toppan Printing']"
2124,44406,['Tencent Penguin Pictures']
2125,11001,"['Kadokawa Shoten', 'Dwango', 'Sony PCL', 'Jinnan Studio']"
2126,6291,['Kadokawa Shoten']
2127,23319,['Bandai Visual']
2128,476,['Aniplex']
2129,10713,"['Bandai Visual', 'Lantis', 'Movic', 'Showgate', 'Hakuhodo DY Media Partners', 'Sony PCL']"
2130,1087,['Toho']
2131,1921,"['Kitty Films', 'Studio Kyuuma']"
2132,687,"['Kodansha', 'TV Aichi']"
2133,324,['Tohokushinsha Film Corporation']
2134,6984,['Lantis']
2135,14751,"['Starchild Records', 'Kodansha']"
2136,460,"['Fujipacific Music', 'Shueisha']"
2137,2229,[]
2138,2198,[]
2139,33417,"['Kadokawa Shoten', 'Movic', 'AT-X', 'DAX Production', 'Nippon Columbia', 'KlockWorx', 'Sony Music Communications', 'Tokyo MX', 'Lawson HMV Entertainment', 'TV Saitama']"
2140,10152,[]
2141,953,"['Dentsu', 'SKY Perfect Well Think', 'Fuji TV', 'Asmik Ace', 'Sony Music Entertainment']"
2142,2547,[]
2143,42544,"['flying DOG', 'DMM pictures', 'Crunchyroll SC Anime Fund']"
2144,2899,"['Geneon Universal Entertainment', 'Frontier Works', 'Sotsu']"
2145,940,"['Starchild Records', 'Yomiuri Advertising', 'ASCII Media Works']"
2146,42519,"['Aniplex', 'Movic', 'Magic Capsule', 'Shueisha', 'BS11']"
2147,463,[]
2148,40861,[]
2149,2424,['NHK']
2150,31918,[]
2151,10397,"['Frontier Works', 'Lantis', 'Media Factory']"
2152,3791,[]
2153,24641,['Pink Pineapple']
2154,42238,"['Imagineer', 'Tencent Penguin Pictures', 'Planet Cartoon']"
2155,7817,"['Dentsu', 'AT-X', 'DAX Production', 'TYO Animations', 'Happinet Pictures', 'BIGLOBE', 'Shueisha', 'AG-ONE', 'RAY']"
2156,489,['Aniplex']
2157,30544,"['Aniplex', 'Animax', 'Movic', 'DAX Production', 'flying DOG', 'Bandai Namco Entertainment', 'Asahi Broadcasting']"
2158,16700,"['Geneon Universal Entertainment', 'Frontier Works', 'Sotsu', 'Daiichi Shokai']"
2159,5306,[]
2160,41109,[]
2161,5079,"['Bandai Visual', 'TV Asahi', 'Square Enix']"
2162,24471,['Starchild Records']
2163,31442,"['Lantis', 'Pony Canyon', 'Asahi Broadcasting']"
2164,1473,[]
2165,28013,"['Bandai Visual', 'Big West', 'flying DOG', 'Techno Sound']"
2166,10686,['Shueisha']
2167,45598,[]
2168,16866,[]
2169,6187,[]
2170,12021,"['DAX Production', 'Dream Creation', 'Möbius Tone']"
2171,36720,['Lune Pictures']
2172,9117,[]
2173,6948,[]
2174,13261,[]
2175,38958,[]
2176,41611,"['Tencent Penguin Pictures', 'Fenz']"
2177,20939,"['DAX Production', 'Studio Jack']"
2178,665,['Shueisha']
2179,3089,['Hiroshima Television']
2180,39049,"['BookLive', 'ibis Capital Partners', 'Global Solutions']"
2181,19759,['Kansai Telecasting']
2182,5030,"['Frontier Works', 'Genco', 'Media Factory', 'AT-X', 'Omnibus Japan']"
2183,1091,['Sotsu']
2184,40483,"['Animax', 'Tokyo MX', 'Cygames', 'Legs', 'Happinet']"
2185,20359,['Kodansha']
2186,15927,['Notes']
2187,158,"['Rondo Robe', 'TV Tokyo Music']"
2188,650,"['VAP', 'TBS', 'Kodansha']"
2189,13629,[]
2190,2618,['Tokyo Movie Shinsha']
2191,48755,['Lune Pictures']
2192,16123,"['TV Tokyo', 'Square Enix', 'Lantis', 'Pony Canyon']"
2193,5521,[]
2194,17739,"['Aniplex', 'Lantis', 'TBS', 'Movic', 'Houbunsha']"
2195,33286,"['Movic', 'Warner Bros. Japan', 'KlockWorx', 'ASCII Media Works', 'Hakuhodo DY Music & Pictures']"
2196,44037,"['AT-X', 'Nippon Columbia', 'Kadokawa Media House', 'BS NTV', 'KBS Kyoto']"
2197,429,"['Hal Film Maker', 'GDH', 'MediaNet']"
2198,36565,"['NHK', 'Shogakukan', 'NHK Enterprises']"
2199,13267,"['Lantis', 'Glovision']"
2200,7870,[]
2201,14027,['AIC']
2202,398,['Bandai Visual']
2203,8457,"['KMMJ Studios', 'Purple Cow Studio Japan']"
2204,49357,['Twin Engine']
2205,9563,"['Aniplex', 'Lantis', 'TBS', 'Movic', 'Houbunsha']"
2206,35484,"['VAP', 'Yomiko Advertising', 'Tokyo MX', 'GYAO!', 'Cloud22']"
2207,11697,"['TV Asahi', 'Imagine']"
2208,4039,"['TV Tokyo', 'Sotsu', 'Half H.P Studio']"
2209,37981,[]
2210,11077,[]
2211,30711,"['Bandai Visual', 'Bandai', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']"
2212,1211,['Studio Nue']
2213,3165,['Lantis']
2214,49483,[]
2215,34549,"['NHK', 'Dwango']"
2216,13093,[]
2217,15439,[]
2218,10536,[]
2219,34350,"['Bandai Visual', 'Lantis', 'Tokuma Shoten', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Sony PCL']"
2220,10456,"['Bandai Visual', 'Lantis', 'ASCII Media Works', 'Sony PCL']"
2221,9925,['Pony Canyon']
2222,34420,['Kadokawa']
2223,36923,[]
2224,21431,['VAP']
2225,5042,[]
2226,5233,[]
2227,32566,[]
2228,2321,['Bandai Visual']
2229,31378,[]
2230,2562,"['Yomiko Advertising', 'Pony Canyon', 'Fuji TV', 'DAX Production']"
2231,3392,"['Aniplex', 'Hakusensha', 'Koei']"
2232,1011,['Sunrise']
2233,529,"['Toei Video', 'Toshiba EMI', 'Tohokushinsha Film Corporation']"
2234,41590,['White Fox']
2235,28299,['VAP']
2236,13117,"['Geneon Universal Entertainment', 'Frontier Works', 'KlockWorx']"
2237,38733,[]
2238,40206,"['Aniplex', 'Notes', 'Delightworks']"
2239,45489,['Sanrio']
2240,3965,[]
2241,30344,"['Aniplex', 'Half H.P Studio', 'Nippon Columbia', 'Bandai Namco Games', 'Anime Consortium Japan']"
2242,39710,"['TV Asahi', 'Sotsu', 'Delfi Sound', 'Lucent Pictures Entertainment', 'CyberAgent', 'AbemaTV', 'DMM.futureworks']"
2243,20973,"['Aniplex', 'Dentsu', 'flying DOG', 'Notes', 'Atelier Musa', 'Ichijinsha']"
2244,2144,[]
2245,21437,"['Bandai Visual', 'Lantis', 'Bandai Namco Live Creative', 'Bandai Namco Games', 'Banpresto', 'Bandai Channel']"
2246,340,"['TV Tokyo', 'Sotsu', 'Marvelous', 'Media Factory']"
2247,254,['Bandai Visual']
2248,4618,['Geneon Universal Entertainment']
2249,48,"['Bandai Visual', 'Yomiko Advertising', 'Bandai', 'CyberConnect2']"
2250,49521,[]
2251,30363,"['Kadokawa Shoten', 'Nippon Columbia']"
2252,84,['Bandai Visual']
2253,32086,"['Starchild Records', 'Kodansha', 'KlockWorx', 'Glovision']"
2254,41312,"['Lantis', 'Toei Video', 'KlockWorx', 'Nikkatsu', 'Asmik Ace', 'Hobby Japan', 'AMG MUSIC', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Amusement Media Academy', 'Exa International', 'Bandai Namco Arts']"
2255,38410,"['Sharefun Studio', 'AHA Entertainment']"
2256,40429,[]
2257,34280,"['Sony Pictures Entertainment', 'Frontier Works', 'Sotsu', 'Kadokawa Shoten', 'AT-X', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'i0+', 'Chugai Mining', 'BS11']"
2258,1008,"['Pony Canyon', 'Fuji TV']"
2259,32924,"['TBS', 'Magic Capsule', 'Houbunsha', 'NBCUniversal Entertainment Japan', 'Nichion']"
2260,12753,['NHK']
2261,10447,"['Media Factory', 'Bandai', 'Tohokushinsha Film Corporation', 'Overlap']"
2262,21563,"['Frontier Works', 'Broccoli', 'Movic', 'Showgate']"
2263,350,['Asahi Broadcasting']
2264,37440,"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'MAGNET']"
2265,521,['Synergy Japan']
2266,593,"['TV Tokyo', 'Bandai Visual', 'Yomiko Advertising']"
2267,35082,"['Lantis', 'Shochiku', 'Pony Canyon']"
2268,10497,['Frontier Works']
2269,1072,['Beyond C.']
2270,34825,"['Sotsu', 'TMS Entertainment', 'Pony Canyon', 'KlockWorx', 'Tokyo MX', 'JR East Marketing & Communications']"
2271,50248,['TV Tokyo']
2272,11827,[]
2273,7748,[]
2274,15061,"['TV Tokyo', 'Bandai Visual', 'Dentsu']"
2275,36548,['Twin Engine']
2276,28617,"['Aniplex', 'Dentsu', 'Fuji TV', 'MAGES.', 'Kyoraku Industrial Holdings', 'Kansai Telecasting']"
2277,39761,['Blue Lynx']
2278,11237,"['Aniplex', 'Lantis', 'TBS', 'Movic', 'Houbunsha']"
2279,40814,"['Glovision', 'King Records']"
2280,35321,[]
2281,41833,"['Frontier Works', 'Marvelous', 'Pony Canyon', 'Studio Mausu', 'Hakuhodo DY Music & Pictures', 'Akita Shoten', 'BS11', 'Kadokawa Media House']"
2282,104,['Bandai Visual']
2283,1491,['Fuji TV']
2284,1090,['Sotsu']
2285,5005,['flying DOG']
2286,45577,['Lantis']
2287,3594,"['Dwango', 'Bushiroad', 'Showgate', 'Good Smile Company']"
2288,936,['Bandai']
2289,2993,"['GDH', 'Yomiko Advertising', 'Happinet Pictures', 'Atelier Musa', 'Shueisha', 'Sotsu Music Publishing', 'Imagine']"
2290,35777,['Netflix']
2291,6591,"['Aniplex', 'SME Visual Works', 'Fuji TV']"
2292,33605,['Tencent Animation & Comics']
2293,31756,[]
2294,32553,[]
2295,738,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'A-Line']"
2296,2499,[]
2297,9213,[]
2298,11021,"['TV Tokyo', 'Avex Entertainment', 'AT-X', 'Magic Capsule', 'Nippon Cultural Broadcasting']"
2299,10500,[]
2300,11889,['Aniplex']
2301,31588,"['Telecom Animation Film', 'Mainichi Broadcasting System', 'Kodansha', 'Asmik Ace', 'Sony Music Entertainment', 'TMS Music']"
2302,36793,"['VAP', 'Nippon Television Network', 'DeNA']"
2303,49361,[]
2304,31229,"['Frontier Works', 'Lantis', 'Kadokawa Shoten', 'AT-X', 'Sony Music Communications', 'Hakuhodo DY Music & Pictures', 'Yomiuri TV Enterprise', 'Adores', 'Heroz']"
2305,33157,[]
2306,33034,"['Genco', 'Showgate']"
2307,3549,[]
2308,48468,['Lune Pictures']
2309,879,"['Bandai Visual', 'Sotsu', 'TV Tokyo Music']"
2310,8630,"['TBS', 'Magic Capsule', 'flying DOG']"
2311,32051,['Fuji TV']
2312,13119,[]
2313,9355,[]
2314,110,[]
2315,6050,[]
2316,37447,"['Fujipacific Music', 'Twin Engine']"
2317,24625,"['TV Tokyo', 'Sotsu']"
2318,341,"['TV Tokyo', 'Aniplex', 'Sotsu', 'SME Visual Works']"
2319,1078,"['NHK', 'Kodansha', 'Shelty']"
2320,33478,"['Kodansha', 'Lawson HMV Entertainment', 'Egg Firm', 'GYAO!']"
2321,18499,[]
2322,9367,"['Media Factory', 'Eswood']"
2323,31989,"['Lantis', 'Shochiku']"
2324,6164,"['Fuji TV', 'Fujipacific Music']"
2325,37579,['Nippon Columbia']
2326,130,[]
2327,9120,['Shueisha']
2328,34376,['Pony Canyon']
2329,1241,['Mainichi Broadcasting System']
2330,2238,['On-Lead']
2331,34881,"['Nihon Ad Systems', 'Kodansha', 'Movic', 'KlockWorx', 'Sony Music Entertainment', 'King Records', 'BS11', 'Animatic', 'Marui Group']"
2332,369,"['VAP', 'd-rights']"
2333,38201,['Shochiku']
2334,10884,"['TV Tokyo', 'Square Enix', 'Sotsu', 'Lantis', 'Pony Canyon']"
2335,4134,['Bandai']
2336,975,['Aniplex']
2337,7088,"['Marvelous', 'Hobby Japan', 'Delfi Sound']"
2338,39753,[]
2339,100,"['Kadokawa Shoten', 'Rondo Robe']"
2340,11783,"['Aniplex', 'Good Smile Company']"
2341,21867,[]
2342,33487,"['Sotsu', 'Lantis', 'AT-X', 'KlockWorx', 'BS Fuji', 'Tokyo MX', 'Ichijinsha', 'FuRyu', 'Crunchyroll SC Anime Fund']"
2343,11285,"['Aniplex', 'Dentsu', 'Fuji TV', 'Toho', 'Ultra Super Pictures', 'Sony Music Entertainment', 'Fujipacific Music', 'MAGES.', 'Good Smile Company']"
2344,29785,"['TV Tokyo', 'Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'DAX Production', 'Asmik Ace', '3xCube', 'Akita Shoten', 'TMS Music']"
2345,1372,"['Bandai Visual', 'TBS', 'Kodansha', 'Nichion']"
2346,92,"['TV Asahi', 'Sotsu']"
2347,3667,"['GDH', 'Kadokawa Shoten', 'KlockWorx', 'NTT Docomo']"
2348,890,['Victor Entertainment']
2349,48453,[]
2350,3545,"['Asatsu DK', 'Fuji TV']"
2351,24133,"['KlockWorx', 'MAGES.', 'Glovision', 'Kadokawa Media House', 'Kadokawa', 'Heiwa']"
2352,24475,['Lantis']
2353,2680,[]
2354,40664,[]
2355,6324,"['Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx', 'NTT Docomo']"
2356,10418,[]
2357,54,"['Mainichi Broadcasting System', 'Toho', 'TYO Animations', 'TYO']"
2358,14575,['Starchild Records']
2359,41762,"['Dentsu', 'Kodansha', 'AT-X', 'Studio Mausu', 'BS Fuji', 'Tokyo MX', 'Avex Pictures', 'TV Aichi']"
2360,18677,"['Lantis', 'Kadokawa Shoten', 'Rakuonsha', 'KlockWorx', 'chara-ani.com', 'Docomo Anime Store', 'Fujimi Shobo']"
2361,41345,"['Glovision', 'Crunchyroll SC Anime Fund', 'Naver Webtoons']"
2362,21755,['Nihon Ad Systems']
2363,4550,['Flex Comix']
2364,1709,['Studio Jack']
2365,394,"['Geneon Universal Entertainment', 'Rondo Robe', 'Movic', 'Cosmic Ray']"
2366,1119,['Studio Jack']
2367,35672,"['Tokyo MX', 'Good Smile Company', 'Yomiuri TV Enterprise', 'Jinnan Studio', 'Radio Osaka', 'Top Marshal', 'Aeon Entertainment']"
2368,1122,['Studio Jack']
2369,25341,['Kodansha']
2370,42498,[]
2371,36963,[]
2372,36873,"['Toei Video', 'Kodansha']"
2373,21881,"['Aniplex', 'Genco', 'ASCII Media Works', 'Bandai Namco Games']"
2374,33003,"['Genco', 'AT-X', 'Magic Capsule', 'flying DOG', 'Cospa', 'Toranoana', 'Medicos Entertainment', 'Animatic', 'Highlights Entertainment']"
2375,23237,[]
2376,1808,"['Broccoli', 'Nihon Ad Systems', 'Pony Canyon', 'Studio Kelmadick']"
2377,834,['TV Tokyo']
2378,2623,"['Shochiku', 'Fuji TV', 'Pioneer LDC']"
2379,22663,['Sotsu']
2380,24919,"['Sotsu', 'DAX Production']"
2381,4028,[]
2382,41061,[]
2383,17643,[]
2384,28539,['Tohokushinsha Film Corporation']
2385,31559,['Media Factory']
2386,174,['TV Asahi']
2387,573,"['TV Tokyo', 'Bandai Visual', 'Hal Film Maker', 'Sotsu']"
2388,21635,[]
2389,42822,"['Kodansha', 'KlockWorx', 'King Records', 'Crunchyroll', 'Muse Communication']"
2390,30014,"['Lantis', 'comico']"
