,anime_id,licensors
7641,2468,[]
7642,39849,[]
7643,7666,['Discotek Media']
7644,217,['SoftCel Pictures']
7645,19283,[]
7646,17843,[]
7647,40143,[]
7648,10906,[]
7649,3065,[]
7650,5883,[]
7651,18449,[]
7652,3905,[]
7653,2436,['Kitty Media']
7654,1275,"['Critical Mass Video', 'SoftCel Pictures']"
7655,10391,['Funimation']
7656,816,['Geneon Entertainment USA']
7657,34893,[]
7658,1406,"['Central Park Media', 'Critical Mass Video']"
7659,36655,['Ponycan USA']
7660,6056,[]
7661,16608,[]
7662,2859,[]
7663,40747,['Sentai Filmworks']
7664,1216,['Media Blasters']
7665,42562,[]
7666,48097,[]
7667,848,"['ADV Films', 'Funimation']"
7668,2621,[]
7669,39643,[]
7670,34449,['Funimation']
7671,36993,[]
7672,5213,[]
7673,2083,[]
7674,2506,['Media Blasters']
7675,3185,['Media Blasters']
7676,7004,[]
7677,28169,[]
7678,6413,[]
7679,3023,[]
7680,10958,[]
7681,2183,['Central Park Media']
7682,23367,[]
7683,25669,[]
7684,33798,['Funimation']
7685,1234,[]
7686,36544,[]
7687,37735,[]
7688,40667,[]
7689,42268,[]
7690,38549,[]
7691,17897,[]
7692,1083,"['Maiden Japan', 'Geneon Entertainment USA']"
7693,32548,[]
7694,36742,[]
7695,41063,[]
7696,31202,[]
7697,16508,['Sentai Filmworks']
7698,39760,[]
7699,36976,"['Sentai Filmworks', 'Ponycan USA']"
7700,33363,[]
7701,3802,[]
7702,3736,[]
7703,354,['Media Blasters']
7704,1977,[]
7705,13143,[]
7706,5023,[]
7707,3472,[]
7708,5281,['Kitty Media']
7709,6067,[]
7710,34623,[]
7711,36556,[]
7712,37388,[]
7713,10527,[]
7714,36029,['Funimation']
7715,1622,['Manga Entertainment']
7716,40405,[]
7717,28981,['Funimation']
7718,48513,[]
7719,695,[]
7720,661,[]
7721,41307,[]
7722,4493,['Adult Source Media']
7723,34088,[]
7724,12991,[]
7725,49398,[]
7726,3582,['Media Blasters']
7727,3728,[]
7728,4854,[]
7729,36861,[]
7730,3998,[]
7731,361,[]
7732,3129,[]
7733,7775,[]
7734,10256,[]
7735,4074,[]
7736,3690,['Saban Entertainment']
7737,3303,['NuTech Digital']
7738,22435,[]
7739,3422,['Media Blasters']
7740,30912,[]
7741,2699,"['Nozomi Entertainment', 'Media Blasters', 'NYAV Post']"
7742,42862,[]
7743,15979,[]
7744,34661,[]
7745,31035,[]
7746,5211,[]
7747,40890,[]
7748,33734,[]
7749,6096,[]
7750,13309,[]
7751,40305,[]
7752,9287,[]
7753,3989,[]
7754,12663,[]
7755,51525,[]
7756,2261,[]
7757,35891,[]
7758,827,[]
7759,10201,[]
7760,8123,[]
7761,1883,[]
7762,1026,['Media Blasters']
7763,33232,[]
7764,34173,[]
7765,33281,[]
7766,13559,[]
7767,3711,[]
7768,2128,[]
7769,37969,[]
7770,13373,[]
7771,23099,['VIZ Media']
7772,4718,['Bandai Entertainment']
7773,1343,['Discotek Media']
7774,8652,[]
7775,13691,[]
7776,6392,[]
7777,34197,[]
7778,2881,['Central Park Media']
7779,38558,['Sentai Filmworks']
7780,37622,[]
7781,41286,[]
7782,35418,[]
7783,5584,[]
7784,3509,['Media Blasters']
7785,10207,[]
7786,8546,['Discotek Media']
7787,39893,['Funimation']
7788,42883,[]
7789,8538,[]
7790,3105,['Adult Source Media']
7791,43878,[]
7792,16023,[]
7793,34393,[]
7794,5250,['Discotek Media']
7795,38180,[]
7796,45999,[]
7797,2068,['AnimEigo']
7798,38162,['Funimation']
7799,48582,[]
7800,2322,"['Media Blasters', 'Discotek Media', 'NYAV Post']"
7801,2059,[]
7802,2473,['ADV Films']
7803,42880,[]
7804,30625,[]
7805,38760,[]
7806,30262,['Media Blasters']
7807,2102,['Media Blasters']
7808,1159,[]
7809,49153,[]
7810,4617,[]
7811,27747,[]
7812,4653,['Kitty Media']
7813,32410,['Funimation']
7814,31373,[]
7815,45643,[]
7816,30543,[]
7817,10036,[]
7818,7364,[]
7819,35114,[]
7820,3900,[]
7821,2218,[]
7822,41217,[]
7823,18881,[]
7824,37586,[]
7825,2422,['ADV Films']
7826,22815,[]
7827,49060,[]
7828,50436,[]
7829,2740,[]
7830,36040,[]
7831,748,[]
7832,39217,[]
7833,38154,[]
7834,3021,[]
7835,2245,['Media Blasters']
7836,42476,[]
7837,12501,[]
7838,2064,['Central Park Media']
7839,21479,[]
7840,10114,[]
7841,31165,[]
7842,2370,['Critical Mass Video']
7843,50804,[]
7844,33113,['Funimation']
7845,48759,[]
7846,33709,['Funimation']
7847,839,[]
7848,40712,[]
7849,44025,[]
7850,1671,[]
7851,39057,[]
7852,7248,[]
7853,2437,['Media Blasters']
7854,42685,[]
7855,29978,[]
7856,1458,[]
7857,10723,[]
7858,5875,[]
7859,2145,[]
7860,1537,[]
7861,7897,['Maiden Japan']
7862,7718,[]
7863,50647,[]
7864,9773,[]
7865,16738,[]
7866,34999,[]
7867,2307,[]
7868,3427,['Media Blasters']
7869,2791,['ADV Films']
7870,2934,[]
7871,35746,[]
7872,12157,[]
7873,40332,[]
7874,4855,[]
7875,6297,[]
7876,50267,[]
7877,43204,[]
7878,2147,[]
7879,3787,[]
7880,16119,[]
7881,7612,[]
7882,6691,[]
7883,37258,[]
7884,2378,[]
7885,28519,[]
7886,35255,[]
7887,16233,[]
7888,38719,[]
7889,42141,[]
7890,1867,"['ADV Films', 'Discotek Media']"
7891,4732,[]
7892,34821,[]
7893,37181,[]
7894,2008,[]
7895,3430,[]
7896,10286,[]
7897,49652,['Funimation']
7898,8290,[]
7899,32571,[]
7900,35559,['Funimation']
7901,1341,['Discotek Media']
7902,434,['Central Park Media']
7903,3250,['Kitty Media']
7904,50925,[]
7905,3827,[]
7906,31866,[]
7907,1162,['Central Park Media']
7908,16381,[]
7909,1903,[]
7910,1100,[]
7911,30658,[]
7912,33125,[]
7913,39066,[]
7914,13019,[]
7915,15535,[]
7916,40471,[]
7917,3146,[]
7918,39709,[]
7919,3127,[]
7920,16436,[]
7921,6462,[]
7922,41519,[]
7923,10575,[]
7924,7160,['Sentai Filmworks']
7925,40181,[]
7926,30445,[]
7927,35499,[]
7928,6809,[]
7929,29975,[]
7930,3886,[]
7931,38837,[]
7932,1314,[]
7933,36661,[]
7934,13955,[]
7935,3625,['AnimEigo']
7936,35136,['Funimation']
7937,38994,[]
7938,13495,[]
7939,15045,[]
7940,37939,[]
7941,1337,[]
7942,2423,['VIZ Media']
7943,35726,[]
7944,2430,['Critical Mass Video']
7945,4067,[]
7946,35069,[]
7947,37172,['Sentai Filmworks']
7948,40013,[]
7949,50443,[]
7950,10801,[]
7951,2021,"['Media Blasters', 'Kitty Media']"
7952,2935,['Media Blasters']
7953,2882,[]
7954,40438,['Sentai Filmworks']
7955,17871,['Kadokawa']
7956,3120,[]
7957,571,['Geneon Entertainment USA']
7958,31673,[]
7959,37641,[]
7960,7582,[]
7961,39967,[]
7962,50414,[]
7963,49228,[]
7964,26053,[]
7965,34006,[]
7966,42209,[]
7967,13563,[]
7968,41030,[]
7969,39325,[]
7970,3570,[]
7971,33905,[]
7972,41802,[]
7973,3035,[]
7974,2243,[]
7975,49665,[]
7976,2535,[]
7977,13259,[]
7978,213,['NuTech Digital']
7979,5276,[]
7980,12877,[]
7981,2266,['Critical Mass Video']
7982,1228,['ADV Films']
7983,7265,[]
7984,43426,[]
7985,16756,[]
7986,30842,[]
7987,41421,[]
7988,6872,[]
7989,28929,[]
7990,19635,[]
7991,37662,[]
7992,33038,[]
7993,7664,[]
7994,2631,[]
7995,37374,['Sentai Filmworks']
7996,4946,[]
7997,35573,[]
7998,37398,[]
7999,34016,[]
8000,977,"['Media Blasters', 'Critical Mass Video']"
8001,3115,[]
8002,4339,[]
8003,35739,[]
8004,1071,[]
8005,16319,[]
8006,39290,[]
8007,39298,[]
8008,39362,[]
8009,9393,[]
8010,40823,[]
8011,2391,['Bandai Entertainment']
8012,1928,['Media Blasters']
8013,38831,[]
8014,18419,[]
8015,5053,[]
8016,33087,[]
8017,10764,[]
8018,25999,[]
8019,3706,['JapanAnime']
8020,7793,[]
8021,39490,[]
8022,5020,['Funimation']
8023,49514,['Funimation']
8024,214,['NuTech Digital']
8025,9806,[]
8026,30246,[]
8027,24327,[]
8028,10043,[]
8029,48455,[]
8030,36339,[]
8031,7264,[]
8032,4132,[]
8033,39022,[]
8034,3819,[]
8035,4856,[]
8036,36991,[]
8037,28761,[]
8038,38860,[]
8039,17811,[]
8040,31403,[]
8041,2052,[]
8042,37286,[]
8043,188,[]
8044,39767,[]
8045,42414,[]
8046,36156,[]
8047,37308,[]
8048,34766,[]
8049,41558,['Sentai Filmworks']
8050,991,[]
8051,34614,[]
8052,6028,['Discotek Media']
8053,25943,[]
8054,49380,[]
8055,1385,['Critical Mass Video']
8056,16936,[]
8057,40922,[]
8058,50653,[]
8059,10552,[]
8060,545,"['ADV Films', 'Maiden Japan']"
8061,2179,[]
8062,2428,[]
8063,6899,[]
8064,17727,[]
8065,1751,[]
8066,3735,[]
8067,38677,[]
8068,35805,[]
8069,13047,[]
8070,1390,['Media Blasters']
8071,1284,"['Media Blasters', 'Sentai Filmworks']"
8072,12907,[]
8073,1899,"['Discotek Media', 'Geneon Entertainment USA']"
8074,42071,['Sentai Filmworks']
8075,48942,[]
8076,9095,[]
8077,37290,[]
8078,34738,[]
8079,31018,[]
8080,38915,[]
8081,39231,[]
8082,3429,[]
8083,7230,[]
8084,42044,[]
8085,31750,[]
8086,32502,[]
8087,33564,[]
8088,36529,[]
8089,3442,['NuTech Digital']
8090,2185,['NuTech Digital']
8091,10938,[]
8092,49353,[]
8093,4011,[]
8094,2732,[]
8095,2074,[]
8096,20329,[]
8097,39116,[]
8098,6975,[]
8099,6607,[]
8100,4853,[]
8101,44389,[]
8102,13375,[]
8103,39622,[]
8104,51781,[]
8105,9846,[]
8106,40194,[]
8107,5908,[]
8108,41586,[]
8109,30537,[]
8110,4213,[]
8111,5723,[]
8112,34939,['Bandai Namco Games']
8113,3833,['Kitty Media']
8114,51222,[]
8115,1959,"['Enoki Films', 'Urban Vision']"
8116,4013,[]
8117,32751,[]
8118,2545,['Saban Entertainment']
8119,9327,[]
8120,2412,['JapanAnime']
8121,2169,['Sentai Filmworks']
8122,2693,['Media Blasters']
8123,39332,[]
8124,2552,[]
8125,32572,[]
8126,9858,[]
8127,42947,[]
8128,45658,[]
8129,41222,[]
8130,5618,[]
8131,3532,['Critical Mass Video']
8132,42914,[]
8133,35202,[]
8134,1188,[]
8135,34332,[]
8136,30499,[]
8137,619,[]
8138,2723,[]
8139,3075,[]
8140,31534,[]
8141,4264,[]
8142,31137,[]
8143,2189,"['NuTech Digital', 'Kitty Media']"
8144,28439,[]
8145,37938,[]
8146,5918,[]
8147,34941,[]
8148,13643,['Media Blasters']
8149,3391,['Discotek Media']
8150,42591,[]
8151,48480,[]
8152,3560,['NuTech Digital']
8153,3619,[]
8154,2328,['NuTech Digital']
8155,38444,[]
8156,49215,[]
8157,11815,[]
8158,11471,[]
8159,3911,"['NuTech Digital', 'Adult Source Media']"
8160,33026,[]
8161,13927,[]
8162,39823,[]
8163,10528,[]
8164,510,[]
8165,10346,[]
8166,41317,[]
8167,964,[]
8168,38179,[]
8169,48680,['Funimation']
8170,1286,['Central Park Media']
8171,29756,[]
8172,37619,[]
8173,3022,[]
8174,33839,['Funimation']
8175,10101,[]
8176,39527,['Sentai Filmworks']
8177,8783,[]
8178,2256,[]
8179,2946,[]
8180,32816,[]
8181,15961,[]
8182,2304,[]
8183,31827,[]
8184,11679,[]
8185,5997,[]
8186,600,[]
8187,2023,[]
8188,2435,['Critical Mass Video']
8189,38199,['Sentai Filmworks']
8190,39416,[]
8191,38621,[]
8192,1452,['ADV Films']
8193,33170,[]
8194,37328,[]
8195,30921,[]
8196,31633,['Sentai Filmworks']
8197,2863,['Media Blasters']
8198,37340,[]
8199,23943,[]
8200,36858,[]
8201,2349,['Kitty Media']
8202,1657,['Central Park Media']
8203,36913,[]
8204,2983,[]
8205,36423,[]
8206,2741,[]
8207,37968,[]
8208,2690,[]
8209,9718,[]
8210,50501,[]
8211,32932,[]
8212,20441,[]
8213,4451,[]
8214,20961,[]
8215,2525,"['ADV Films', 'Media Blasters']"
8216,3336,[]
8217,46650,[]
8218,2771,[]
8219,7611,[]
8220,43711,[]
8221,31139,['Funimation']
8222,2851,['Media Blasters']
8223,48694,[]
8224,2892,['Saban Entertainment']
8225,11867,[]
8226,22099,[]
8227,858,[]
8228,1623,[]
8229,8215,[]
8230,5890,['Kitty Media']
8231,9170,[]
8232,48652,[]
8233,38739,[]
8234,43751,[]
8235,30751,[]
8236,2260,['Media Blasters']
8237,39734,[]
8238,29941,[]
8239,36756,[]
8240,32888,[]
8241,48889,[]
8242,31402,[]
8243,39936,[]
8244,2532,['Critical Mass Video']
8245,7112,[]
8246,8297,['Sentai Filmworks']
8247,4490,['Media Blasters']
8248,6331,['AnimEigo']
8249,4723,['Central Park Media']
8250,1455,['ADV Films']
8251,12237,[]
8252,33396,[]
8253,3099,[]
8254,4536,[]
8255,2730,[]
8256,49780,[]
8257,2524,['Media Blasters']
8258,10688,[]
8259,3452,['JapanAnime']
8260,36564,[]
8261,4908,[]
8262,4444,[]
8263,4554,[]
8264,1767,['Urban Vision']
8265,40755,['Sentai Filmworks']
8266,2086,['Discotek Media']
8267,42142,[]
8268,30600,[]
8269,35652,[]
8270,40179,[]
8271,40994,['bilibili']
8272,40801,[]
8273,40034,[]
8274,33690,[]
8275,4211,['Sentai Filmworks']
8276,216,[]
8277,2015,[]
8278,9100,[]
8279,41375,[]
8280,37923,[]
8281,2019,['Urban Vision']
8282,31966,[]
8283,17395,[]
8284,3039,['Critical Mass Video']
8285,4000,[]
8286,752,[]
8287,34117,[]
8288,9857,[]
8289,6932,[]
8290,9990,[]
8291,36942,[]
8292,40932,[]
8293,23897,[]
8294,10342,[]
8295,22055,[]
8296,42166,[]
8297,21663,[]
8298,19585,[]
8299,38957,[]
8300,33498,[]
8301,2305,[]
8302,2292,['Central Park Media']
8303,45587,[]
8304,1076,[]
8305,3435,[]
8306,13427,[]
8307,39249,[]
8308,7561,[]
8309,12905,[]
8310,39721,[]
8311,11469,[]
8312,1115,[]
8313,32222,[]
8314,34758,[]
8315,6992,[]
8316,37980,[]
8317,33021,[]
8318,49848,[]
8319,41567,[]
8320,40035,[]
8321,38065,[]
8322,1338,[]
8323,49098,[]
8324,28911,[]
8325,3301,['Adult Source Media']
8326,1386,['Critical Mass Video']
8327,20469,[]
8328,10736,[]
8329,42223,[]
8330,5006,[]
8331,49223,[]
8332,5933,[]
8333,3812,[]
8334,31044,[]
8335,4540,[]
8336,2249,['Manga Entertainment']
8337,3557,['Media Blasters']
8338,37736,[]
8339,1647,['Media Blasters']
8340,730,[]
8341,34239,[]
8342,14479,[]
8343,33806,[]
8344,6422,[]
8345,4356,[]
8346,36797,[]
8347,5129,['Bandai Entertainment']
8348,5210,[]
8349,18205,[]
8350,7571,[]
8351,7479,['Discotek Media']
8352,40693,[]
8353,36588,[]
8354,3147,[]
8355,1759,['ADV Films']
8356,23761,[]
8357,5235,[]
8358,33702,[]
8359,36875,[]
8360,7691,[]
8361,37112,[]
8362,38412,[]
8363,31923,[]
8364,7667,['Discotek Media']
8365,2049,[]
8366,46171,[]
8367,7453,[]
8368,2466,['AnimEigo']
8369,31578,[]
8370,2592,['ADV Films']
8371,1580,['Media Blasters']
8372,39223,[]
8373,36762,[]
8374,29801,[]
8375,4458,[]
8376,7610,[]
8377,1973,[]
8378,2329,[]
8379,34895,[]
8380,2781,[]
8381,2755,['Discotek Media']
8382,25439,[]
8383,28077,[]
8384,42260,[]
8385,9599,[]
8386,1586,[]
8387,6641,[]
8388,17689,[]
8389,1271,['Media Blasters']
8390,18231,[]
8391,4480,[]
8392,34502,[]
8393,3108,['Media Blasters']
8394,33808,[]
8395,3254,['NuTech Digital']
8396,5375,[]
8397,1713,"['Enoki Films', 'Discotek Media']"
8398,35224,[]
8399,3976,['Media Blasters']
8400,15015,[]
8401,40251,['Discotek Media']
8402,1252,[]
8403,1938,['ADV Films']
8404,2045,[]
8405,34402,[]
8406,33454,[]
8407,40137,[]
8408,1625,[]
8409,48615,[]
8410,4782,[]
8411,10250,[]
8412,37769,[]
8413,5652,[]
8414,22955,[]
8415,1183,['ADV Films']
8416,30817,[]
8417,6994,[]
8418,4730,['Adult Source Media']
8419,5292,[]
8420,4562,[]
8421,32382,[]
8422,35465,[]
8423,37922,[]
8424,3034,['JapanAnime']
8425,1405,[]
8426,42794,[]
8427,28531,[]
8428,38851,[]
8429,1512,['NuTech Digital']
8430,2957,['Media Blasters']
8431,39526,[]
8432,13681,[]
8433,16476,[]
8434,5002,[]
8435,48678,['Funimation']
8436,6327,[]
8437,9646,[]
8438,2085,['Discotek Media']
8439,37784,[]
8440,1791,['Critical Mass Video']
8441,34411,[]
8442,35265,[]
8443,2754,['Media Blasters']
8444,51664,[]
8445,31634,[]
8446,39918,[]
8447,35448,[]
8448,4524,[]
8449,2195,['Critical Mass Video']
8450,4164,['Media Blasters']
8451,1596,['Central Park Media']
8452,9708,[]
8453,983,[]
8454,1989,[]
8455,4187,[]
8456,23475,['SoftCel Pictures']
8457,2588,['Critical Mass Video']
8458,25113,[]
8459,50378,[]
8460,48604,[]
8461,3433,[]
8462,42004,[]
8463,7696,['Discotek Media']
8464,39363,[]
8465,1267,"['Bandai Entertainment', 'Discotek Media']"
8466,9326,[]
8467,3411,['NuTech Digital']
8468,2536,[]
8469,3370,['Kitty Media']
8470,37737,[]
8471,50919,[]
8472,15095,[]
8473,38784,[]
8474,32950,[]
8475,38556,[]
8476,3109,['Critical Mass Video']
8477,15093,[]
8478,6119,[]
8479,37659,[]
8480,22295,[]
8481,39183,[]
8482,6721,[]
8483,5877,[]
8484,38449,['Sentai Filmworks']
8485,1990,[]
8486,5673,[]
8487,31454,[]
8488,31111,[]
8489,2679,[]
8490,5109,[]
8491,2327,['NuTech Digital']
8492,30770,[]
8493,7174,[]
8494,6900,[]
8495,38788,[]
8496,40517,[]
8497,39572,[]
8498,38854,[]
8499,3329,[]
8500,7697,[]
8501,22735,[]
8502,7626,[]
8503,3078,"['Critical Mass Video', 'SoftCel Pictures']"
8504,2434,['JapanAnime']
8505,36166,[]
8506,4101,[]
8507,1834,"['ADV Films', 'SoftCel Pictures']"
8508,3676,"['Central Park Media', 'Discotek Media']"
8509,3906,[]
8510,1440,['Media Blasters']
8511,33339,[]
8512,39736,[]
8513,3877,[]
8514,34818,[]
8515,33957,[]
8516,4933,[]
8517,33877,[]
8518,40554,[]
8519,20999,[]
8520,19945,[]
8521,2540,['Critical Mass Video']
8522,2375,['NuTech Digital']
8523,31581,[]
8524,2483,['Media Blasters']
8525,6796,[]
8526,3795,['Kitty Media']
8527,31669,[]
8528,23837,[]
8529,36834,[]
8530,33149,[]
8531,30739,[]
8532,35650,[]
8533,12351,['Geneon Entertainment USA']
8534,33192,[]
8535,28717,[]
8536,11445,['ADV Films']
8537,29517,[]
8538,9375,[]
8539,34948,[]
8540,33515,[]
8541,9091,[]
8542,31846,[]
8543,34013,[]
8544,112,[]
8545,2885,['ADV Films']
8546,7157,[]
8547,4504,[]
8548,42302,[]
8549,2262,['ADV Films']
8550,32195,[]
8551,37571,['Sentai Filmworks']
8552,2051,['Central Park Media']
8553,42488,[]
8554,28915,[]
8555,9939,[]
8556,31829,[]
8557,41399,[]
8558,3056,"['Central Park Media', 'Kitty Media']"
8559,37789,[]
8560,2139,[]
8561,4537,[]
8562,1775,['Geneon Entertainment USA']
8563,4948,[]
8564,41205,['Sentai Filmworks']
8565,17887,[]
8566,16648,[]
8567,8189,[]
8568,32906,[]
8569,574,"['Bandai Entertainment', 'Bandai Visual USA']"
8570,34538,[]
8571,8216,[]
8572,3729,[]
8573,3382,['Critical Mass Video']
8574,19523,[]
8575,3300,"['NuTech Digital', 'Adult Source Media']"
8576,3543,['Media Blasters']
8577,50251,[]
8578,4364,[]
8579,1664,['Media Blasters']
8580,6120,[]
8581,8500,[]
8582,2568,[]
8583,2727,[]
8584,50136,[]
8585,38864,[]
8586,15891,[]
8587,1333,['Saban Entertainment']
8588,2767,[]
8589,1995,['Maiden Japan']
8590,37148,[]
8591,41282,[]
8592,2209,['Critical Mass Video']
8593,29935,[]
8594,3390,[]
8595,7158,[]
8596,14231,[]
8597,3040,['Media Blasters']
8598,39581,[]
8599,2440,['Critical Mass Video']
8600,40836,[]
8601,31424,[]
8602,21775,[]
8603,7816,[]
8604,3600,['Central Park Media']
8605,41124,[]
8606,34678,[]
8607,38347,[]
8608,31072,[]
8609,8285,[]
8610,1811,['Manga Entertainment']
8611,10554,[]
8612,44236,[]
8613,17933,[]
8614,1763,['Central Park Media']
8615,6397,[]
8616,37747,[]
8617,31674,[]
8618,13835,[]
8619,5238,[]
8620,1099,[]
8621,50515,[]
8622,38078,[]
8623,42285,[]
8624,38678,[]
8625,4355,['Kitty Media']
8626,38783,[]
8627,1788,['Kitty Media']
8628,2187,"['Media Blasters', 'Kitty Media']"
8629,48508,[]
8630,1725,[]
8631,4044,[]
8632,3280,[]
8633,22377,[]
8634,1766,['ADV Films']
8635,38067,[]
8636,1552,[]
8637,49290,[]
8638,11687,[]
8639,2376,['Kitty Media']
8640,40638,[]
8641,6993,[]
8642,2788,['Media Blasters']
8643,5022,[]
8644,6674,[]
8645,42855,[]
8646,33146,[]
8647,6800,[]
8648,50905,[]
8649,32065,[]
8650,14247,[]
8651,30358,[]
8652,4729,[]
8653,43020,[]
8654,13971,[]
8655,5936,[]
8656,2351,[]
8657,6518,[]
8658,3947,[]
8659,1986,[]
8660,20557,[]
8661,9824,[]
8662,31777,[]
8663,1200,[]
8664,5895,[]
8665,45567,[]
8666,51013,[]
8667,3945,[]
8668,30251,['Funimation']
8669,30954,[]
8670,1411,['Discotek Media']
8671,39339,[]
8672,36577,[]
8673,19781,[]
8674,5447,[]
8675,9106,[]
8676,25271,[]
8677,40989,[]
8678,33874,[]
8679,46381,[]
8680,41405,[]
8681,3439,[]
8682,3152,[]
8683,6861,[]
8684,42321,['Funimation']
8685,37663,[]
8686,34961,[]
8687,2591,['ADV Films']
8688,6087,[]
8689,51296,[]
8690,12689,[]
8691,20539,[]
8692,1885,[]
8693,1644,['Media Blasters']
8694,1831,['ADV Films']
8695,5833,[]
8696,40714,[]
8697,36894,[]
8698,7867,[]
8699,1939,[]
8700,25169,[]
8701,1982,[]
8702,4103,[]
8703,36228,[]
8704,2522,['Pioneer LDC']
8705,8547,['Discotek Media']
8706,2462,['Central Park Media']
8707,4541,['NuTech Digital']
8708,2364,['Manga Entertainment']
8709,1227,['ADV Films']
8710,38473,[]
8711,4492,['Kitty Media']
8712,9390,[]
8713,28093,[]
8714,33434,[]
8715,42491,[]
8716,5569,[]
8717,3723,[]
8718,4928,[]
8719,43565,[]
8720,41824,[]
8721,33572,[]
8722,16610,[]
8723,10526,[]
8724,4150,[]
8725,38667,[]
8726,36730,[]
8727,4398,[]
8728,1383,"['Media Blasters', 'Critical Mass Video', 'SoftCel Pictures']"
8729,34052,[]
8730,11221,[]
8731,19397,[]
8732,3595,['Central Park Media']
8733,37551,[]
8734,2700,"['Nozomi Entertainment', 'Media Blasters', 'NYAV Post']"
8735,33820,[]
8736,48568,[]
8737,5476,[]
8738,36239,[]
8739,39264,[]
8740,1949,[]
8741,31108,[]
8742,2317,['Central Park Media']
8743,7060,[]
8744,47811,[]
8745,1038,[]
8746,8181,[]
8747,220,"['Central Park Media', 'Critical Mass Video']"
8748,48374,[]
8749,33103,[]
8750,11537,[]
8751,29910,[]
8752,9940,[]
8753,3932,[]
8754,48605,[]
8755,40462,[]
8756,50435,[]
8757,42194,[]
8758,503,[]
8759,37842,[]
8760,4991,[]
8761,1866,[]
8762,2719,[]
8763,6095,[]
8764,49165,[]
8765,50021,[]
8766,3681,['JapanAnime']
8767,2028,[]
8768,36753,[]
8769,46821,[]
8770,34489,[]
8771,41634,[]
8772,41691,[]
8773,36644,[]
8774,28913,[]
8775,6076,[]
8776,33879,[]
8777,8132,[]
8778,24527,[]
8779,1927,[]
8780,5208,[]
8781,2796,[]
8782,12439,['Maiden Japan']
8783,1643,['Media Blasters']
8784,32397,[]
8785,4014,[]
8786,6557,[]
8787,2075,[]
8788,2622,['Central Park Media']
8789,9211,[]
8790,37291,[]
8791,20811,[]
8792,3379,[]
8793,1770,['Critical Mass Video']
8794,4737,[]
8795,43350,[]
8796,305,['ADV Films']
8797,4827,[]
8798,4350,[]
8799,1340,['Central Park Media']
8800,24071,[]
8801,35326,[]
8802,1155,['Bandai Entertainment']
8803,14563,[]
8804,2065,['Central Park Media']
8805,37418,[]
8806,3882,['Central Park Media']
8807,4042,['ADV Films']
8808,4378,[]
8809,38600,[]
8810,3936,[]
8811,48606,[]
8812,8764,[]
8813,36425,[]
8814,2444,[]
8815,2073,[]
8816,3046,['Critical Mass Video']
8817,37777,[]
8818,32898,[]
8819,42057,[]
8820,36932,[]
8821,42791,[]
8822,31738,[]
8823,39780,[]
8824,21255,[]
8825,9531,[]
8826,25077,[]
8827,44040,[]
8828,5133,[]
8829,40431,[]
8830,4488,['NuTech Digital']
8831,37311,[]
8832,4009,['Critical Mass Video']
8833,1626,['Central Park Media']
8834,7698,[]
8835,2872,['Critical Mass Video']
8836,2066,[]
8837,40606,[]
8838,39482,[]
8839,32294,[]
8840,37104,[]
8841,2566,['VIZ Media']
8842,37174,[]
8843,5662,[]
8844,33394,[]
8845,36714,[]
8846,32894,[]
8847,1620,['ADV Films']
8848,13479,[]
8849,3192,[]
8850,39295,[]
8851,8194,[]
8852,42831,[]
8853,24817,[]
8854,33925,[]
8855,38260,[]
8856,676,[]
8857,36955,[]
8858,2575,[]
8859,5600,[]
8860,3873,[]
8861,8548,[]
8862,1872,[]
8863,2374,['NuTech Digital']
8864,5535,[]
8865,33903,[]
8866,13993,[]
8867,34940,[]
8868,8533,[]
8869,11691,[]
8870,25915,[]
8871,44129,[]
8872,13983,[]
8873,37928,[]
8874,2439,['Critical Mass Video']
8875,40769,['Sentai Filmworks']
8876,3214,[]
8877,3581,"['Media Blasters', 'Kitty Media']"
8878,41340,[]
8879,37318,[]
8880,35635,[]
8881,8551,[]
8882,40469,[]
8883,5411,[]
8884,6484,[]
8885,5842,[]
8886,35158,[]
8887,34975,[]
8888,6792,[]
8889,51457,[]
8890,611,[]
8891,39315,[]
8892,36996,[]
8893,24417,[]
8894,42981,[]
8895,38211,[]
8896,39589,[]
8897,40941,[]
8898,50521,[]
8899,2007,['NuTech Digital']
8900,35624,[]
8901,23835,[]
8902,3140,['Central Park Media']
8903,4210,['Discotek Media']
8904,7466,[]
8905,9792,[]
8906,8972,[]
8907,4242,['Discotek Media']
8908,33704,[]
8909,5173,['Kitty Media']
8910,38372,[]
8911,31331,[]
8912,7491,[]
8913,41285,[]
8914,1404,[]
8915,30390,[]
8916,18729,[]
8917,6107,['Maiden Japan']
8918,41191,[]
8919,33195,[]
8920,2395,['JapanAnime']
8921,8450,[]
8922,4608,"['Critical Mass Video', 'SoftCel Pictures']"
8923,37600,[]
8924,50762,[]
8925,36836,[]
8926,4680,[]
8927,48845,[]
8928,10901,[]
8929,8550,[]
8930,28963,[]
8931,36162,[]
8932,18533,[]
8933,49581,[]
8934,18149,[]
8935,20235,[]
8936,1451,['Manga Entertainment']
8937,7532,[]
8938,36728,[]
8939,2053,['ADV Films']
8940,35113,[]
8941,49952,[]
8942,5157,[]
8943,9561,[]
8944,8178,[]
8945,33245,[]
8946,36618,[]
8947,40995,[]
8948,40845,[]
8949,1513,[]
8950,828,['Central Park Media']
8951,3834,[]
8952,4531,['Media Blasters']
